Name,Category,Rating,Address,Post Code,Phone Number,Website,Image
Icon Make Up Academy,Beauty Schools,No Rating,"Central London,  London",EC2V 6DN,020 3189 1950 ,londonmakeupacademy.co.uk/,"https://c.yell.com/t_bigSquare,f_auto/70a558f4-5411-4968-b55e-07b63ab838d2_image_jpeg.jpg"
Explore Learning,Educational Services,4.0(1 Rating),"16 West Mall,  London",N9 0AL,020 3714 1226 ,explorelearning.co.uk,"https://c.yell.com/t_bigRect,f_auto/9b7fe0d8-d774-4108-9796-b6cb668332dc_image_png.png"
Assignment Star,Educational Services,No Rating,"Trafalgar Square,  London",WC2N 5DU,070 3113 8383 ,assignmentstar.co.uk/,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Theatre Chaplaincy UK Within St Pauls Church,Drama Schools,No Rating,"Bedford Street,  London",WC2E 9ED,020 7240 0344 ,,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
The Boarding Schools Association,Schools and Colleges,No Rating,"60 St Martin's Lane,  London",WC2N 4JS,020 7798 1580 ,boarding.org.uk,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Greater London Business School,Educational Services,5.0(3 Ratings),"71-75 Shelton St,  London",WC2H 9JQ,020 3633 6745 ,greaterlondonbusinessschool.co.uk,"https://c.yell.com/t_bigRect,f_auto/bd70f3eb-9c3d-4bc4-901b-a361fc63090a_image_jpeg.jpg"
Hampstead Academy of Acting & Drama,Drama Schools,No Rating,"Grove House, 2, Orange St,  London",WC2H 7DF,020 7979 2015 ,haad.org.uk,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Adams Tutors,Educational Services,5.0(3 Ratings),"71 Shelton St,  London",WC2H 9JQ,020 7859 4556 ,adamstutors.co.uk/,"https://c.yell.com/t_bigSquare,f_auto/5b4e0bbc-ab32-415a-8f21-6d7d59ee471b_image_jpeg.jpg"
Tavistock Tutors Ltd,Educational Services,5.0(3 Ratings),"30 Brewer St,  London",W1F 0SS,020 7803 1190 ,tavistocktutors.com,"https://c.yell.com/t_bigSquare,f_auto/7d0df872-628a-4035-88a0-f23139491a85_image_png.png"
Notebook Tutors,Tutoring,3.8(24 Ratings),"71-75 Shelton St,  London",WC2H 9JQ,020 7625 8731 ,notebooktutors.co.uk,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Orchard House School (Sponsored),Independent Schools and Colleges,No Rating,"16 Newton Grove,  London",W4 1LB,020 8742 8544 ,,"https://c.yell.com/t_bigRect,f_auto/f1ee616e-3707-4370-92a8-e08d743d080f_image_jpeg.jpg"
History & English Tuition Ltd,Tutoring,5.0(1 Rating),"71-75 Shelton St,  London",WC2H 9JQ,020 3290 2963 ,historymentor.co.uk/,"https://c.yell.com/t_bigRect,f_auto/9d2f98a1-e4ee-4f6a-951c-16727f3ed9e1_image_png.png"
Anglo-American University,Universities,No Rating,"100 Strand,  London",WC2R 2LS,07702 575302 ,aauni.edu,"https://c.yell.com/t_bigRect,f_auto/0f416f4d-3e37-4710-ac23-fa0f2c566162_image_png.png"
Elisa's London Nannies,Nannies and Au Pairs,5.0(1 Rating),"71-75 Shelton St,  London",WC2H 9JQ,020 3842 6514 ,elisas-london-nannies.co.uk/,"https://c.yell.com/t_bigRect,f_auto/f9ed2293-29fc-462b-be37-ba3c54efcdec_image_png.png"
Guitar Lessons London,Music Schools,5.0(15 Ratings),"48 Great Marlborough St,  London",W1F 7BB,020 7625 6895 ,guitarlessonslondon.co.uk,"https://c.yell.com/t_bigSquare,f_auto/b7b6e1a9-8022-4a82-a662-c6e71116672a_image_jpeg.jpg"
Miss Daisy's Nursery,Nursery Schools,No Rating,"14 Waterloo Place,  London",SW1Y 4AR,020 7730 5797 ,missdaisysnursery.com,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
The London Film School,Further Education,No Rating,"24 Shelton St Covent Garden,  London",WC2H 9UB,020 7836 9642 ,lfs.org.uk,"https://c.yell.com/t_bigSquare,f_auto/3e15d6f2-3191-471d-bea1-0434ef36eeec_image_jpeg.jpg"
Gabbitas Educational Consultants Ltd,Educational Services,No Rating,"4 Carlton Gardens,  London",SW1Y 5AA,020 7734 0161 ,gabbitas.com,"https://c.yell.com/t_bigRect,f_auto/0892457c-99a3-4a37-8a16-a7644be324b3_image_jpeg.jpg"
"The London School of Painting & Drawing Ltd,",Special Needs Schools,No Rating,"1 Lancaster Place,  London",WC2E 7ED,020 7240 3436 ,thelondonschoolofpainting.org,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Academy of Freelance Make Up Ltd,Beauty Schools,No Rating,"63 Dean St,  London",W1D 4QG,020 7434 4488 ,aofmonlinemakeupschool.com/,"https://c.yell.com/t_bigRect,f_auto/626201f5-3307-493f-8319-591141d4d57f_image_png.png"
Soho Parish Cofe Primary School,Schools and Colleges,No Rating,"23 Great Windmill St,  London",W1D 7LF,020 7432 7320 ,sohoparish.co.uk,"https://c.yell.com/t_bigSquare,f_auto/8c7e6275-b989-4045-a61e-bf564c913d3f_image_jpeg.jpg"
Plagiarisma Ltd,Educational Services,No Rating,"71-75 Shelton St,  London",WC2H 9JQ,0333 444 7544 ,plagiarisma.net,"https://c.yell.com/t_bigRect,f_auto/7c6dfcbb-1bd1-440c-95e6-0a388c07e72e_image_png.png"
Assignment Champ,Educational Services,No Rating,"10 Downing St,  London",SW1A 2AA,0344 809 0202 ,assignmentchamp.co.uk/,"https://c.yell.com/t_bigSquare,f_auto/7d6d60b2-2557-4de9-8dc5-5b42512323f1_image_jpeg.jpg"
Educating Abroad,Educational Services,No Rating,"71-75 Shelton St,  London",WC2H 9JQ,020 8123 9571 ,educatingabroad.com,"https://c.yell.com/t_bigRect,f_auto/b509513c-c24a-4165-bf06-5a74da3f9e7f_image_png.png"
UK's Best Nursing Essay Writing,Educational Services,No Rating,"Flat 1 Drury Lane House 69, Drury Lane,  London",WC2B 5SS,07955 496361 ,nursingessays.co.uk/,"https://c.yell.com/t_bigSquare,f_auto/1346831e-2e64-42ec-8887-e674feab3ca7_image_jpeg.jpg"
Kings College London,Schools and Colleges,No Rating,"Strand,  London",WC2R 2LS,020 7836 5454 ,kcl.ac.uk,"https://c.yell.com/t_bigSquare,f_auto/f76115f2-8ac5-4944-9e24-c20f6b4b42ec_image_jpeg.jpg"
Lyndhurst Primary School,Schools and Colleges,No Rating,"Denmark House,  London",SE5 8SN,020 7703 3046 ,lyndhurstweb.com,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Translantic Films,Drama Schools,No Rating,"Westminster Kingsway College, Peter St,  London",W1F 0HS,07958 438929 ,,"https://c.yell.com/t_bigRect,f_auto/f607e663-9f07-4eb3-aeb4-12e51395ad42_image_gif.gif"
UK Chinese Chamber of Commerce Chinese School,Universities,No Rating,"19 Frith Street, Soho,  LONDON",W1D 4RJ,,cccuk.org.uk,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Business Language School Ltd,Educational Services,No Rating,"55 Rupert St, City Of Westminster,  London",W1D 7PJ,020 3290 9323 ,londonarabictuition.com,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
St Clement Danes Cofe Primary School,Schools and Colleges,No Rating,"Drury Lane,  London",WC2B 5SU,020 3096 9745 ,st-clementdanes.westminster.sch.uk/,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Edu Academic,Educational Services,No Rating,"71-75 Shelton St,  London",WC2H 9JQ,020 3598 1444 ,eduacademic.co.uk/,"https://c.yell.com/t_bigRect,f_auto/c2a4bf47-0891-47ab-ad37-7bf5d4f56d7c_image_jpeg.jpg"
ArabiClearly,Tutoring,No Rating,"Royal Festival Hall, Southbank Centre, Belvedere Rd,  London",SE1 8XX,07818 424551 ,arabiclearly.co.uk,"https://c.yell.com/t_bigRect,f_auto/ca24345a-a688-4cd1-9bda-d8218584b699_image_jpeg.jpg"
Gary O'Toole School of Music,Music Schools,No Rating,"6 Denmark St,  London",WC2H 8LX,020 7240 2222 ,gotomusicschool.co.uk,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
SML e Learning Solutions Ltd,Educational Services,No Rating,"71-75 Shelton St,  London",WC2H 9JQ,020 3995 5088 ,smlelearning.org.uk,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Longwood School & Nursery (Sponsored),Schools and Colleges,5.0(8 Ratings), Bushey,,01923 253715 ,longwoodschool.co.uk,"https://c.yell.com/t_bigRect,f_auto/a1a35305-8bc4-414d-92c7-5cfd814e57a6_image_jpeg.jpg"
The Soho Music School,Educational Services,No Rating,"8 Berwick St,  London",W1F 0PH,020 3475 3796 ,thesohomusicschool.co.uk,"https://c.yell.com/t_bigRect,f_auto/23dbda8f-f627-4019-abd4-3589e395f086_image_jpeg.jpg"
Compare the Course,Educational Services,No Rating,"189 Piccadilly,  London",W1J 9ES,020 8840 0196 ,comparethecourse.com,"https://c.yell.com/t_bigRect,f_auto/37472e7a-5554-4e3f-942f-738417a2c68f_image_jpeg.jpg"
Skool of Skillz,Tutoring,No Rating,"71-75 Shelton St,  London",WC2H 9JQ,07375 890633 ,skoolofskillz.co.uk,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
First Rate Tutors,Tutoring,No Rating,"Bush House, 30, Aldwych,  London",WC2B 4BG,07411 854543 ,firstratetutors.com,"https://c.yell.com/t_bigRect,f_auto/fa054114-391d-46ad-9774-4ab99c8ef302_image_png.png"
The School of Love Awareness,Educational Services,No Rating,"71-75 Shelton St,  London",WC2H 9JQ,07555 442588 ,schoolofloveawareness.com,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Turtles Nursery,Day Nurseries,1.0(1 Rating),"Dudley Court 36 Endell St,  London",WC2H 9RF,020 7240 8136 ,turtlesnurserycoventgarden.co.uk,"https://c.yell.com/t_bigRect,f_auto/902e9c2c-4a1f-4f70-9147-e98e1e940e9a_image_gif.gif"
EduExchange,Educational Services,No Rating,"Gradventure Ltd, International House,  London",EC1A 2BN,020 3633 0610 ,eduexchange.co.uk,"https://c.yell.com/t_bigRect,f_auto/9aa13a87-8baf-43b6-9472-8e581a10232a_image_png.png"
Centre for Transnational Legal Studies,Further Education,No Rating,"Bush House Aldwych,  London",WC2B 4BG,020 3077 5900 ,ctls.georgetown.edu,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
St Josephs Catholic Primary School,Schools and Colleges,No Rating,"Macklin St,  London",WC2B 5NA,020 7242 7712 ,stjosephs.camden.sch.uk/,"https://c.yell.com/t_bigSquare,f_auto/977a903c-a745-4e51-b3f5-d575636bb4c3_image_jpeg.jpg"
Photoion Photography School,Educational Services,5.0(1 Rating),"14 Lower Marsh,  London",SE1 7RJ,07771 965054 ,photoion.co.uk,"https://c.yell.com/t_bigRect,f_auto/3902ee43-577c-4549-b71f-59708db5e8ee_image_png.png"
London Waterloo Academy,Further Education,3.4(5 Ratings),"Elizabeth House, 39, York Rd,  London",SE1 7NQ,07484 014980 ,waterlooacademy.co.uk/,"https://c.yell.com/t_bigRect,f_auto/ffacea03-c185-4038-b782-a5c1873e1950_image_png.png"
King's College London Student Union,Schools and Colleges,No Rating,"The Macadam Building, Surrey Street,  London",WC2R 2NS,0207848 1548 ,,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
London School of Barbering,Educational Services,No Rating,"186 Drury Lane,  London",WC2B 5QD,020 7404 0998 ,londonschoolofbarbering.com,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Seventa Makeup Academy,Beauty Schools,No Rating,"2nd floor, 48, Poland St,  London",W1F 7ND,07598 712024 ,seventamakeupacademy.com,"https://c.yell.com/t_bigRect,f_auto/ece65040-cd4a-4c32-8ae7-74d475af5deb_image_png.png"
Icrave Ltd,Schools and Colleges,No Rating,"Castlewood House, 77-79, New Oxford St,  London",WC1A 1DG,0800 917 4176 ,icravetech.co.uk,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Lite Regal Education,Schools and Colleges,5.0(1 Rating),"6th floor Berkeley Square House, Berkeley Square,  London",W1J 6BR,020 7460 5107 ,literegal.co.uk/,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Singing Lessons London,Music Schools,No Rating,"48 Great Marlborough St,  London",W1F 7BB,020 7625 6895 ,londonsingingacademy.co.uk,"https://c.yell.com/t_bigRect,f_auto/755a127b-073a-43de-b0aa-50211f91cc13_image_png.png"
Date Valley School Trust,Independent Schools and Colleges,No Rating,"Mitcham Court,  Mitcham",CR4 4LB,020 8648 4647 ,dvst.org.uk,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Babyhomecare.co.uk,Nannies and Au Pairs,4.8(5 Ratings),"International House, 24, Holborn Viaduct,  London",EC1A 2BN,0800 699 0155 ,babyhomecare.co.uk,"https://c.yell.com/t_bigSquare,f_auto/3259f8df-1cce-4338-aa39-e3ba78ba15d2_image_jpeg.jpg"
The London School of Economics & Political Science,Universities,No Rating,"Houghton St,  London",WC2A 2AE,020 7955 6613 ,lse.ac.uk,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
London School of Economics,Universities,No Rating,"20 Kingsway, Holborn,  LONDON",WC2B 6XF,020 7405 7686 ,lse.ac.uk,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
The City Literary Institute,Schools and Colleges,No Rating,"Covent Garden, Wild Court,  London",WC2B 4AU,020 7492 2000 ,citylit.ac.uk,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Escape Campus,Schools and Colleges,No Rating,"37-39 Oxford St,  London",W1D 2DU,07730 449270 ,,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Peachy Essay,Tutoring,5.0(4 Ratings),"35-37 Ludgate Hill,  London",EC4M 7JN,020 8144 7946 ,peachyessay.com/,"https://c.yell.com/t_bigRect,f_auto/1fd6b084-4afc-48c8-8950-1ecbc5ea9d05_image_jpeg.jpg"
Longwood School & Nursery (Sponsored),Independent Schools and Colleges,5.0(8 Ratings), Bushey,,01923 253715 ,longwoodschool.co.uk,"https://c.yell.com/t_bigRect,f_auto/a1a35305-8bc4-414d-92c7-5cfd814e57a6_image_jpeg.jpg"
London School of Economics,Universities,No Rating,"24 Kingsway, Holborn,  LONDON",WC2B 6LE,020 7405 7686 ,lse.ac.uk,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
London School of Economics,Universities,No Rating,"99-101 Aldwych, Charing Cross,  LONDON",WC2B 4JF,020 7405 7686 ,lse.ac.uk,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Fashion Retail Academy,Special Needs Schools,No Rating,"15 Gresse St,  London",W1T 1QL,020 7307 2354 ,fashionretailacademy.ac.uk,"https://c.yell.com/t_bigSquare,f_auto/f479fe5f-b693-4dc5-adca-89f89d76076a_image_jpeg.jpg"
A O C Jobs,Further Education,No Rating,"2-5 Stedham Place,  London",WC1A 1HU,020 7034 2634 ,aocjobs.com/,"https://c.yell.com/t_bigRect,f_auto/e3197de8-ea42-479b-af01-667bc8f87739_image_png.png"
London School of Planning & Management,Educational Services,5.0(4 Ratings),"Management Office 7, 35-37, Ludgate Hill,  London",EC4M 7JN,020 3868 8831 ,lspm.org.uk/,"https://c.yell.com/t_bigRect,f_auto/7af89418-0a55-4f1f-961e-33d103b1c0cb_image_png.png"
Newton College Ltd,Independent Schools and Colleges,No Rating,"46 Museum St,  London",WC1A 1LY,020 7242 6262 ,newtoncollege.com,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Yourcerts Exam Dumps,Educational Services,No Rating,"Savile Row,  London",W1S 3QD,070 6658 7926 ,yourcerts.com/,"https://c.yell.com/t_bigRect,f_auto/56a1d5cf-bbf8-49fb-a8df-59059797576f_image_png.png"
London College of Beauty Therapy,Beauty Schools,No Rating,"Ramillies House, 1-2, Ramillies St,  London",W1F 7LN,020 7208 1300 ,lcbt.co.uk,"https://c.yell.com/t_bigSquare,f_auto/22d781ad-d780-4c94-8307-ab9efae41959_image_jpeg.jpg"
St. Patrick's International College,Schools and Colleges,No Rating,"24 Great Chapel St,  London",W1F 8FS,020 7287 6664 ,st-patricks.ac.uk,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
College of Global Studies - Arcadia University,Schools and Colleges,No Rating,"16-17 Southampton Place,  London",WC1A 2AJ,020 7792 0211 ,arcadia.eu,"https://c.yell.com/t_bigSquare,f_auto/af37d6c3-7f08-46b9-9177-86487a215cd8_image_jpeg.jpg"
EuroSciCon Ltd,Independent Schools and Colleges,No Rating,"40 Bloomsbury Way,  London",WC1A 2SE,020 3318 2512 ,civil-architecture.euroscicon.com,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Westminster School,Schools and Colleges,No Rating,"Wren's, 4, Little Deans Yard,  London",SW1P 3PJ,020 7963 1076 ,westminster.org.uk,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
London City College,Schools and Colleges,No Rating,"51-55 Waterloo Rd,  London",SE1 8TX,020 7928 0029 ,,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Insight,Educational Supplies,No Rating,"P.O Box 6945,  London",W1A 6US,0843 289 8382 ,insighttracking.com,"https://c.yell.com/t_bigRect,f_auto/fae308dd-d904-47dd-be57-68c17e734c90_image_png.png"
ESpeak,Spanish Courses,5.0(2 Ratings), ,,07743 838292 ,espeak.online,"https://c.yell.com/t_bigRect,f_auto/2a73a6c5-7b71-47c3-99b0-b838d2f3c051_image_png.png"
Westminster School,Schools and Colleges,No Rating,"2 Little Deans Yard,  London",SW1P 3PQ,020 7963 1070 ,westminster.org.uk,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
London School of Economics,Universities,No Rating,"9 Clements Inn,  London",WC2A 2AZ,020 7831 8713 ,,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Cats College London,Schools and Colleges,No Rating,"43-45 Bloomsbury Square,  London",WC1A 2RA,020 7841 1580 ,catscollege.com/en/locations/london,"https://c.yell.com/t_bigSquare,f_auto/2bd3feea-8320-4434-9702-541630499194_image_jpeg.jpg"
BPP Law School,Universities,No Rating,"137 Stamford St,  London",SE1 9NN,0845 6786868 ,bpplawschool.com,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Creative Education Academies Trust,Schools and Colleges,No Rating,"Sicilian House, 7, Sicilian Avenue,  London",WC1A 2QR,020 7378 5760 ,creativeeducationtrust.org.uk,"https://c.yell.com/t_bigRect,f_auto/28000b16-8354-4174-a2f4-fa0084750f16_image_jpeg.jpg"
ICEP World Student Services,Educational Services,No Rating,"Victor House, 81, Oxford St,  London",W1D 2EU,0800 4582969 ,icepworld.com,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Elite Assignment,Educational Services,5.0(1 Rating),"Furnival St,  London",EC4A 1JQ,020 3287 1188 ,eliteassignment.co.uk/,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Harris Westminster Sixth Form,Schools and Colleges,No Rating,"Steel House 11 Tothill St,  London",SW1H 9LH,020 3772 4555 ,harriswestminstersixthform.org.uk/,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Grafton College Ltd,Schools and Colleges,No Rating,"Ilford House 133-135 Oxford St,  London",W1D 2HY,020 8749 8367 ,graftoncollege.com,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
British Assignments Help,Educational Services,No Rating,"207 Regent St,  London",W1B 3HH,020 3034 0568 ,,"https://c.yell.com/t_bigRect,f_auto/b218fae4-7705-46c6-b5ca-180d970976c2_image_png.png"
Westminster School,Schools and Colleges,No Rating,"Milne's, 5, Deans Yard,  London",SW1P 3NP,020 7963 1130 ,westminster.org.uk,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Home Star Childcare,Nannies and Au Pairs,No Rating,"3rd floor, 207, Regent St,  London",W1B 3HH,020 3637 6125 ,homestarchildcare.co.uk,"https://c.yell.com/t_bigRect,f_auto/28301172-f275-4e32-a28f-949e5a85cab8_image_png.png"
Architectural Association School of Architecture,Independent Schools and Colleges,No Rating,"34-36 Bedford Square,  London",WC1B 3ES,020 7887 4000 ,aaschool.ac.uk,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Westminster Abbey Choir School,Independent Schools and Colleges,No Rating,"Dean's Yard,  London",SW1P 3NY,020 7654 4918 ,westminster-abbey.org,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Education Policy Institute,Educational Services,No Rating,"6th Floor 25 Queen Annes Gate,  London",SW1H 9BU,020 7340 1160 ,epi.org.uk,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
SubBass Academy of Electronic Music,Music Schools,No Rating,"1st floor, 10, Royal St,  London",SE1 7LL,020 7593 0435 ,subbassdj.com/,"https://c.yell.com/t_bigRect,f_auto/88cca9d2-7d76-4cb4-b834-42a63c0447ef_image_png.png"
Chris Mallon Law Tutor,Educational Services,No Rating,"88 Kingsway,  London",WC2B 6AA,020 7157 9771 ,chrismallonlawtutor.com,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Amity University in London,Schools and Colleges,No Rating,"24 Bedford Square,  London",WC1B 3HN,020 7631 0190 ,amitylondon.org.uk,"https://c.yell.com/t_bigRect,f_auto/587f27d0-89a7-48e0-9d0b-d404fbd6e5ab_image_png.png"
Sing Up,Educational Services,No Rating,"Bloomsbury House, 74-77, Great Russell St,  London",WC1B 3DA,020 7908 5148 ,singup.org,"https://c.yell.com/t_bigSquare,f_auto/9ecef5df-39cf-440d-b0a0-9c61125fa02c_image_png.png"
Westminster School,Schools and Colleges,No Rating,"Rigaud's, 29, Great College St,  London",SW1P 3RT,020 7963 1060 ,westminster.org.uk,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Westminster School,Independent Schools and Colleges,No Rating,"Little Deans Yard,  London",SW1P 3PF,020 7963 1000 ,westminster.org.uk,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Elite Personal Tuition,Tutoring,No Rating,"14 Hanover Street,  London",W1S 1YW,07506 296708 ,,"https://c.yell.com/t_bigSquare,f_auto/b3e216dc-6c37-4449-9b2e-e49fc31889dc_image_png.png"
St Patrick's Montessori Nursery,Nursery Schools,No Rating,"91 Cornwall Rd,  London",SE1 8TH,020 7928 5557 ,stpatricksnursery.com,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Icon Makeup Academy,Beauty Schools,No Rating,"40 Bloomsbury Square,  London",WC1A 2RA,07720 447714 ,iconmakeupacademy.co.uk,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
My Nannies,Nannies and Au Pairs,5.0(2 Ratings),"International House, 24, Holborn Viaduct,  London",EC1A 2BN,020 3489 8717 ,mynannies.co.uk/,"https://c.yell.com/t_bigRect,f_auto/d07a237c-c627-4321-81de-2202d7f72def_image_png.png"
London School of Languages & Culture,Educational Services,No Rating,"31 Southampton Row,  London",WC1B 5HJ,020 3585 1251 ,,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
