Name,Category,Rating,Address,Post Code,Phone Number,Website,Image
Peyton & Byrne,,No Rating,"1 St Giles High Street, Covent Garden,  LONDON",WC2H 8JZ,020 3422 1451 ,peytonandbyrne.com,"https://c.yell.com/t_bigSquare,f_auto/e0148da5-2975-46dd-b2c1-f5fe00f66fa3_image_jpeg.jpg"
Kova Patisserie,,No Rating,"9-12 St Annes Court, Soho,  LONDON",W1F 0BB,020 7494 9866 ,kovapatisserie.com,"https://c.yell.com/t_bigSquare,f_auto/568b637f-3b12-4775-9320-3c21db8a4470_image_jpeg.jpg"
Peyton & Byrne,,No Rating,"1 St Giles High Street,  LONDON",WC2H 8AG,020 3422 1451 ,peytonandbyrne.com,"https://c.yell.com/t_bigSquare,f_auto/bf31dc98-9dca-4804-bce2-09a90d8f8a7c_image_jpeg.jpg"
PAUL Kingsway,,No Rating,"36-38 Kingsway,  London",WC2B 6EY,020 7404 0213 ,paul-uk.com/find-a-paul/french-bakery-cafe-london/kingsway,"https://c.yell.com/t_bigSquare,f_auto/e1bd2773-b337-4cf3-bb59-3cef432490b3_image_jpeg.jpg"
Lola's,,5.0(1 Rating),"16 Lansdowne Row,  London",W1J 8QD,020 7495 6166 ,lolas-kitchen.co.uk,"https://c.yell.com/t_bigSquare,f_auto/523ecab2-e8fd-4cc9-80d2-2cba4560bdd8_image_jpeg.jpg"
Twisterlicious,,No Rating,"19 Soho Square,  London",W1D 3QN,020 7734 6162 ,twisterlicious.com,"https://c.yell.com/t_bigRect,f_auto/a4c13f51-a9b2-41d5-a6db-6a21e746e9fa_image_jpeg.jpg"
Patisserie Valerie,,No Rating,"7 Marshall Street, Soho,  LONDON",W1F 7EH,020 7734 9903 ,patisserie-valerie.co.uk,"https://c.yell.com/t_bigSquare,f_auto/93452e13-0205-480a-8097-fb5744c4c42c_image_jpeg.jpg"
Gail's,,No Rating,"28 York Road,  LONDON",SE1 7ND,020 7625 0060 ,gailsbread.co.uk,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Fleet River Bakery,,No Rating,"71 Lincoln's Inn Fields,  LONDON",WC2A 3JH,020 7691 1457 ,fleetriverbakery.com,"https://c.yell.com/t_bigSquare,f_auto/e043c2f6-3965-4a1d-a88b-1de045f5f3b8_image_jpeg.jpg"
Ole & Steen,,No Rating,"1 Bedford Avenue, Bloomsbury,  LONDON",WC1B 3AU,020 3498 4888 ,oleandsteen.co.uk,"https://c.yell.com/t_bigSquare,f_auto/7dfe9cdb-6998-4fd7-9f61-6064be493282_image_jpeg.jpg"
Dum Dum Donutterie,,No Rating,"Oxford Street,  LONDON",W1D 2DR,,dumdums.co.uk/,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Comptoir Soho,,No Rating,"22 Noel Street, Soho,  LONDON",W1F 8GS,,,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Ben's Cookies,,No Rating,"139 Oxford St,  London",W1D 2JA,020 3206 2008 ,benscookies.com,"https://c.yell.com/t_bigSquare,f_auto/690cd4e4-6794-4307-92f8-eb9252daeaac_image_jpeg.jpg"
Le Pain Quotidien,,No Rating,"18 Great Marlborough St,  London",W1F 7HU,020 3657 6948 ,lepainquotidien.com/uk/en/locations/oxford_circus/18-great-marlborough-street,"https://c.yell.com/t_bigSquare,f_auto/c8cf29ba-b0e1-488a-abcf-f17bb1ddb641_image_jpeg.jpg"
Busby's Bakery,,No Rating,"Unit 21534 P.O Box 6945,  London",W1A 6US,07724 107987 ,busbysbakery.com,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Gail's Bakery,,No Rating,"11a Bayley St,  London",WC1B 3HB,020 7323 2356 ,gailsbread.co.uk,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Krispy Kreme,,No Rating,"Kingsbourne House, 229 High Holborn,  London",WC1V 7DA,020 7430 9275 ,krispykreme.co.uk,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
PAUL High Holborn,,No Rating,"296-298 High Holborn, Lincoln House,  London",WC1V 7JH,020 7430 0639 ,paul-uk.com,"https://c.yell.com/t_bigSquare,f_auto/b191b798-f0fd-421c-bb95-363c257d250e_image_jpeg.jpg"
Doughnut Time,,5.0(1 Rating),"137 Victoria Street,  LONDON",SW1E 6RD,,,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Crosstown,,No Rating,"13 Newman Street, Marylebone,  LONDON",W1T 1PA,020 3759 1488 ,crosstowndoughnuts.com,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Fabrique,,No Rating,"239 High Holborn, Holborn,  LONDON",WC1V 7EW,,fabrique.co.uk,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Simit Sarayi,,No Rating,"102 Southampton Row, Bloomsbury,  LONDON",WC1B 4BL,020 7813 4377 ,simitsarayi.com,"https://c.yell.com/t_bigSquare,f_auto/f77e3d2a-8bae-46fb-b63c-bfec9ef4f6d1_image_jpeg.jpg"
PAUL Regent Street,,No Rating,"277-278 Regent St,  London",W1B 2HB,020 7491 8957 ,paul-uk.com,"https://c.yell.com/t_bigSquare,f_auto/2f5886ee-778a-44a8-be49-7859cbcf451f_image_jpeg.jpg"
Patisserie Valerie,,No Rating,"2-6 Sicilian Avenue,  London",WC1A 2QH,020 7831 7744 ,patisserie-valerie.co.uk,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Beyond Bread Ltd,,No Rating,"2 Charlotte Place,  London",W1T 1SB,020 7636 7055 ,beyondbread.co.uk,"https://c.yell.com/t_bigSquare,f_auto/f822edfd-8b8a-4571-8bf5-a3919c9bdc8d_image_jpeg.jpg"
Bonne Bouche,,No Rating,"6 Strutton Ground,  London",SW1P 2HP,020 7222 5464 ,bonnebouche.co.uk,"https://c.yell.com/t_bigSquare,f_auto/db7bede6-e3df-44af-b742-7cc6150fb8e7_image_jpeg.jpg"
Stiles,,No Rating,"6 Strutton Ground,  LONDON",SW1P 2HP,020 7222 5464 ,,"https://c.yell.com/t_bigSquare,f_auto/f7b051a9-85db-4aa6-999a-e82f16f69ef3_image_jpeg.jpg"
Le Pain Quotidien,,No Rating,"64 Tottenham Court Rd,  London",W1T 2ET,020 3657 6950 ,lepainquotidien.com/uk/en/locations/tottenham_court_road/64-tottenham-court-road,"https://c.yell.com/t_bigSquare,f_auto/bfca7168-ad86-473a-9788-9557ad7ce573_image_jpeg.jpg"
PAUL Fleet Street,,No Rating,"147 Fleet St,  London",EC4A 2BU,020 7353 5874 ,paul-uk.com/find-a-paul/french-bakery-cafe-london/fleet-street,"https://c.yell.com/t_bigSquare,f_auto/dc50c3db-5f3e-425b-8f3b-4178ae44a49d_image_jpeg.jpg"
Simit Sarayi,,No Rating,"Oxford Street, Mayfair,  LONDON",W1C 2JS,020 7629 7172 ,simitsarayi.com,"https://c.yell.com/t_bigSquare,f_auto/1fa61879-5871-4ba9-9aa5-b6d920ba8440_image_jpeg.jpg"
Doughnut Time,,No Rating,"46 Fleet Street,  LONDON",EC4Y 1BP,,doughnuttime.co.uk/,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
My Baker,,No Rating,"Level 8 Upper Ground,  London",SE1 9PD,020 3239 4399 ,mybaker.co,"https://c.yell.com/t_bigRect,f_auto/72585219-c35a-47fa-b8ac-60ba4f44a7b9_image_png.png"
Appetite Retail Ltd,,No Rating,"97 Fleet St,  London",EC4Y 1DH,020 7353 3681 ,,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
