Name,Category,Rating,Address,Post Code,Phone Number,Website,Image
Jupiters Bar,Pubs,1.0(1 Rating),"10 Hackins Hey,  Liverpool",L2 2AW,0151 227 5265 ,,"https://c.yell.com/t_bigSquare,f_auto/dc3e60ec-eb8a-4a03-b65f-22f614fa7c4b_image_jpeg.jpg"
The Dream Bar Ltd,Bars and Wine Bars,No Rating,"92-94 Dale Street,  Liverpool",L2 5TF,0151236 9030 ,,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Puffin' Rooms,Bars and Wine Bars,No Rating,"8 Old Hall Street,  LIVERPOOL",L3 9PA,0151 705 1005 ,puffinrooms.co.uk,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Kingdom,Night Clubs,5.0(1 Rating),"23-25 Harrington St,  Liverpool",L2 9QA,0151 255 1559 ,kingdom-liverpool.co.uk/,"https://c.yell.com/t_bigSquare,f_auto/484abf7b-448b-47d5-ba2e-b7e66ea41b71_image_jpeg.jpg"
Ye Hole in Ye Wall,Bars and Wine Bars,No Rating,"4 Hackins Hey,  LIVERPOOL",L2 2AW,0151 227 3809 ,,"https://c.yell.com/t_bigSquare,f_auto/318a2f8a-7d54-41ea-a8bf-5c5fdeeb758d_image_jpeg.jpg"
The White Bar,Bars and Wine Bars,No Rating,"107 Old Hall Street,  LIVERPOOL",L3 9BD,,,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
The Navy Bar,Bars and Wine Bars,No Rating,"27-29 Stanley Street,  LIVERPOOL",L1 6AA,,,"https://c.yell.com/t_bigSquare,f_auto/04f3f6d2-2be0-469d-9bad-07efaa2f6dce_image_jpeg.jpg"
One Fine Day,Bars and Wine Bars,No Rating,"Old Hall Street,  LIVERPOOL",L3 9LQ,0151 558 1815 ,onefinedayliverpool.co.uk,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Ghoulies Horror Bar,Bars and Wine Bars,No Rating,"40-46 Dale Street,  LIVERPOOL",L2 5SF,,,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Marco Pierre Whites Steakhouse,Steakhouse Restaurants,No Rating,"Hotel Indigo, 10, Chapel St,  Liverpool",L3 9AG,0151 559 0555 ,mpwsteakhouseliverpool.co.uk,"https://c.yell.com/t_bigSquare,f_auto/9957a9d5-aa3e-420a-8e90-ac51f2c00ff6_image_jpeg.jpg"
Market Town Taverns,Bars and Wine Bars,No Rating,"19 Dale Street,  LIVERPOOL",L2 2EZ,0151 236 5556 ,markettowntaverns.co.uk,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Carlisi,Bars and Wine Bars,No Rating,"92-94 Dale Street,  LIVERPOOL",L2 5TF,0151 236 9030 ,,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
The Unit,Bars and Wine Bars,No Rating,"94-96 Dale Street,  LIVERPOOL",L2 2TF,0151 236 9030 ,,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Delkery,Bars and Wine Bars,No Rating,"90-98 Dale Street,  LIVERPOOL",L2 5TF,0151 345 8898 ,delkery.co.uk,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Ny Liverpool,Bars and Wine Bars,No Rating,"9 North John Street,  LIVERPOOL",L2 4SA,,nyliverpool.com,"https://c.yell.com/t_bigSquare,f_auto/e4feb422-5f27-4197-af53-e774543b981b_image_jpeg.jpg"
Baa Bar,Bars and Wine Bars,No Rating,"Fowlers Building, 5-7, Victoria St,  Liverpool",L2 5QA,0151 236 8330 ,baabar.co.uk,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Mojito Bar,Bars and Wine Bars,No Rating,"9 Victoria Street,  LIVERPOOL",L2 5QA,,,"https://c.yell.com/t_bigSquare,f_auto/583959ce-9f56-4b5d-913b-d35969c5e35f_image_jpeg.jpg"
Molly Malones,Bars and Wine Bars,No Rating,"25-27 Victoria Street,  LIVERPOOL",L2 6QE,0151 236 9982 ,,"https://c.yell.com/t_bigSquare,f_auto/f915c5d3-b998-433a-85e9-8201977207de_image_jpeg.jpg"
Mosquito,Bars and Wine Bars,No Rating,"15A Victoria Street,  LIVERPOOL",L2 5QS,0870 442 2535 ,mosquito.uk.com,"https://c.yell.com/t_bigSquare,f_auto/5c4f9e6d-9538-4731-9d97-4eff9ca4cbb8_image_jpeg.jpg"
Pig & Whistle,Bars and Wine Bars,No Rating,"3 Chapel Street,  LIVERPOOL",L3 9AG,0151 236 4760 ,,"https://c.yell.com/t_bigSquare,f_auto/52abf295-11a6-4fe2-9276-a46f9c59f3eb_image_jpeg.jpg"
Graffiti Lounge & Bar,Bars and Wine Bars,No Rating,"5 Victoria Street,  Liverpool",L2 5QA,0151236 1398 ,,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Angels Paradise Ltd,Night Clubs,No Rating,"18 Cumberland St,  Liverpool",L1 6BU,0151 236 0236 ,angelsliverpool.co.uk,"https://c.yell.com/t_bigSquare,f_auto/53524ca1-3784-41b6-a208-1c1edcde9381_image_jpeg.jpg"
Brass Monkey,Bars and Wine Bars,5.0(1 Rating),"35 School Lane,  LIVERPOOL",L1 3DA,,,"https://c.yell.com/t_bigSquare,f_auto/809860dc-ffd2-49c4-94a3-36916c9be04e_image_jpeg.jpg"
Newz Bar,Bars and Wine Bars,3.0(1 Rating),"New Zealand House, 18, Water St,  Liverpool",L2 8TD,0151 236 2025 ,,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
The Hatch Bar,Bars and Wine Bars,No Rating,"28 Mathew Street,  LIVERPOOL",L2 6RE,0151 908 0098 ,,"https://c.yell.com/t_bigSquare,f_auto/4429dc07-f2f0-436b-a819-1e6a03eaa2b9_image_jpeg.jpg"
Margaritas,Bars and Wine Bars,No Rating,"7 Victoria Street,  LIVERPOOL",L2 5QA,0151 236 1398 ,margaritasliverpool.co.uk,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Imagine?,Bars and Wine Bars,No Rating,"5-7 Temple Court,  LIVERPOOL",L2 6PY,,,"https://c.yell.com/t_bigSquare,f_auto/9262fc66-10f9-48e4-b8b1-d5ea3ca7707b_image_jpeg.jpg"
Wall of Fame,Bars and Wine Bars,No Rating,"6 Victoria Street,  LIVERPOOL",L2 6QE,0151 306 5667 ,,"https://c.yell.com/t_bigSquare,f_auto/33334ad0-139f-4688-a772-39712e8bb532_image_jpeg.jpg"
District House,Bars and Wine Bars,No Rating,"18 Water Street,  LIVERPOOL",L2 8TD,,,"https://c.yell.com/t_bigSquare,f_auto/5eb78ee2-8e37-427b-a8fb-c6788110491a_image_jpeg.jpg"
OMG,Bars and Wine Bars,No Rating,"9 Victoria Street,  LIVERPOOL",L2 5QA,,,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
The Chalet Bar,Bars and Wine Bars,No Rating,"5-7 Temple Court,  LIVERPOOL",L2 6PY,0151 236 3733 ,,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
The Slow Boat/Reform Club,Bars and Wine Bars,No Rating,"25-27 Victoria Street,  LIVERPOOL",L2 6QE,07761 183499 ,,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Mr Caps,Bars and Wine Bars,No Rating,"55-57 Whitechapel,  LIVERPOOL",L1 6DT,,,"https://c.yell.com/t_bigSquare,f_auto/cc688fa5-283a-4e37-87bc-214909baefee_image_jpeg.jpg"
Smokie Mo's,Bars and Wine Bars,No Rating,"9-13 Temple Court,  LIVERPOOL",L2 6PY,0151 236 3068 ,,"https://c.yell.com/t_bigSquare,f_auto/7ba0a414-dfd9-466d-8992-aa9b49a8bae5_image_jpeg.jpg"
SGT Peppers,Bars and Wine Bars,No Rating,"4 Mathew Street,  LIVERPOOL",L2 6RE,,,"https://c.yell.com/t_bigSquare,f_auto/3e5b4559-3a28-47ec-b87e-14129e644e17_image_jpeg.jpg"
Maida Vale,Bars and Wine Bars,No Rating,"32 Stanley Street,  LIVERPOOL",L1 6AL,,,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
The Three Sisters,Bars and Wine Bars,No Rating,"23 North John Street,  LIVERPOOL",L2 5QU,,,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Revolution,Night Clubs,No Rating,"2 Temple Court,  Liverpool",L2 6PY,0151 236 0905 ,revolution-bars.co.uk/albertdock,"https://c.yell.com/t_bigSquare,f_auto/ab611a0c-ccac-4614-88d2-c57a3833d188_image_jpeg.jpg"
The Restaurant Bar & Grill,Traditional Restaurants,2.3(3 Ratings),"Halifax House Brunswick St,  Liverpool",L2 0UU,0151 236 6703 ,individualrestaurants.com,"https://c.yell.com/t_bigSquare,f_auto/7ef101bc-b145-422a-ad11-f80071b3b445_image_jpeg.jpg"
Yates Liverpool (Queen Sq),Night Clubs,1.0(1 Rating),"Queen Square,  Liverpool",L1 1RH,0151 709 7661 ,weareyates.co.uk/liverpoolqueensquare/,"https://c.yell.com/t_bigSquare,f_auto/d2de3ae0-2a93-4274-87b9-ad08d7bd3337_image_jpeg.jpg"
27 Club,Bars and Wine Bars,No Rating,"40 Victoria Street,  LIVERPOOL",L1 6BX,,,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Hardys,Bars and Wine Bars,No Rating,"22 Mathew Street,  LIVERPOOL",L2 6RE,0151 236 4832 ,,"https://c.yell.com/t_bigSquare,f_auto/3dbc7d09-2e9d-4a6c-9977-976932fa967b_image_jpeg.jpg"
Rox,Bars and Wine Bars,No Rating,"16 Castle Street,  LIVERPOOL",L2 0NE,,,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Sanctuary Tap,Bars and Wine Bars,No Rating,"18 Castle Street,  LIVERPOOL",L2 0NE,,,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Smokie Mo's,Bars and Wine Bars,5.0(1 Rating),"53 Great Charlotte Street,  LIVERPOOL",L1 1HU,,,"https://c.yell.com/t_bigSquare,f_auto/a86b839d-1f6f-4d0c-8d24-b7376e3b92eb_image_jpeg.jpg"
Pinch Bar,Bars and Wine Bars,No Rating,"16 Castle St,  Liverpool",L2 0NE,0151 352 1316 ,pinchliverpool.co.uk,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Graffiti,Bars and Wine Bars,No Rating,"5 Victoria Street,  LIVERPOOL",L2 5QA,0151 236 1398 ,,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Legends,Bars and Wine Bars,No Rating,"24-26 Mathew Street,  LIVERPOOL",L2 6RE,,,"https://c.yell.com/t_bigSquare,f_auto/3136f581-39c8-439b-bc4d-078b02cf062c_image_jpeg.jpg"
Slug & Lettuce Liverpool,English Restaurants,No Rating,"Watson Prickard Building,  Liverpool",L2 4SH,0151 236 8820 ,slugandlettuce.co.uk/liverpool/,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
The Alchemist,Bars and Wine Bars,No Rating,"5 Brunswick Street,  LIVERPOOL",L2 0UU,,thealchemist.uk.com/,"https://c.yell.com/t_bigSquare,f_auto/843ca603-d9c0-46a1-bf40-3f9887c60a3f_image_jpeg.jpg"
McCooleys,Bars and Wine Bars,No Rating,"44 Stanley Street,  LIVERPOOL",L1 6AL,,,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
The Three Lions,Bars and Wine Bars,No Rating,"18-20 North John Street,  LIVERPOOL",L2 9RL,,,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
McCooleys,Bars and Wine Bars,No Rating,"9-13 Temple Court,  LIVERPOOL",L2 6PY,,,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Sergeant Peppers Museum & Bar,Bars and Wine Bars,No Rating,"Mathew Street,  Liverpool",L2 6RE,01513 052420 ,,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
The Ethical Glass,Bars and Wine Bars,No Rating,"30 North John St,  Liverpool",L2 9QJ,0151 236 1403 ,,"https://c.yell.com/t_bigSquare,f_auto/b2feee3e-9371-4cb9-a28b-d45dedfcd7ef_image_jpeg.jpg"
The Underground Gin Society,Bars and Wine Bars,No Rating,"48A Castle Street,  LIVERPOOL",L2 7LQ,,,"https://c.yell.com/t_bigSquare,f_auto/f55b3e02-18fd-4ae8-a7d3-3b2010a25d08_image_jpeg.jpg"
Para Ti,Spanish Restaurants,No Rating,"31 Mathew St,  Liverpool",L2 6RE,0151 792 1261 ,facebook.com/ParaTiLiverpool,"https://c.yell.com/t_bigRect,f_auto/050189dd-4d0f-4c28-9c91-aec2970bd75e_image_jpeg.jpg"
Remeniss,Bars and Wine Bars,No Rating,"8A Temple Court,  LIVERPOOL",L2 6PY,0151 236 0959 ,,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Ranelagh's Tavern,Bars and Wine Bars,4.0(1 Rating),"15 Ranelagh Street,  LIVERPOOL",L1 1JW,,,"https://c.yell.com/t_bigSquare,f_auto/19949585-ea8c-4536-a7bc-2cbc01d9d1a8_image_jpeg.jpg"
Button Street Smokehouse,Bars and Wine Bars,No Rating,"Button Street,  LIVERPOOL",L2 6PS,0151 294 3208 ,bistroqui.com/,"https://c.yell.com/t_bigSquare,f_auto/64707fbb-23a5-4ac0-a31e-90bbe9a43bf7_image_jpeg.jpg"
The Crocodile & Baby Croc,Pubs,No Rating,"18-20 Harrington St,  Liverpool",L2 9QA,0151 255 1731 ,,"https://c.yell.com/t_bigSquare,f_auto/a8e972a8-dcf9-4403-9994-42ec126821f4_image_jpeg.jpg"
Heritage,Bars and Wine Bars,No Rating,"42A Castle Street,  LIVERPOOL",L2 7LA,,,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Manhattan Bar & Grill Ltd,Pub Restaurants,No Rating,"17 Fenwick St,  Liverpool",L2 7LS,0151 227 5957 ,manhattanbargrill.co.uk,"https://c.yell.com/t_bigSquare,f_auto/771b150b-56a0-4cb0-a366-c424bd43bf43_image_jpeg.jpg"
The Living Room,Traditional Restaurants,1.0(1 Rating),"Victoria Buildings, 15, Victoria St,  Liverpool",L2 5QS,0151 236 1999 ,thelivingroom.co.uk,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
O'Brien's,Bars and Wine Bars,No Rating,"20 Mathew Street,  LIVERPOOL",L2 6RE,0151 378 7338 ,,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Hardys,Bars and Wine Bars,No Rating,"20 Mathew Street,  Liverpool",L2 6RE,01513 787338 ,,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Gusto Restaurant & Bar,Italian Restaurants,4.2(4 Ratings),"Edward Pavilion Albert Dock,  Liverpool",L3 4AF,0151 708 6969 ,gustorestaurants.uk.com,"https://c.yell.com/t_bigSquare,f_auto/9bb4344e-6006-4702-ab69-93014bb63f03_image_jpeg.jpg"
Kaiserkeller,Bars and Wine Bars,No Rating,"21 Mathew Street,  LIVERPOOL",L2 6RE,0151 305 2421 ,kaiserkeller.co.uk,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Rubber Soul,Bars and Wine Bars,No Rating,"21 Mathew Street,  LIVERPOOL",L2 6RE,0151 474 8844 ,,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Harringtons,Bars and Wine Bars,No Rating,"11-17 Harrington Street,  LIVERPOOL",L2 9QA,0151 792 8285 ,,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
All Bar One Liverpool,Bars and Wine Bars,No Rating,"Derby Square,  Liverpool",L2 7NU,0151 227 3357 ,allbarone.co.uk/national-search/north-west/all-bar-one-liverpool,"https://c.yell.com/t_bigRect,f_auto/a21bfbc9-076e-4121-b877-045a49ff70d5_image_jpeg.jpg"
Nova 48,Bars and Wine Bars,No Rating,"48A Castle Street,  LIVERPOOL",L2 7LQ,,,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Neighbourhood Liverpool,Bars and Wine Bars,No Rating,"62 Castle St,  Liverpool",L2 7LQ,0151 230 1717 ,neighbourhoodrestaurant.co.uk,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Pollen,Bars and Wine Bars,No Rating,"38-46 Fenwick Street,  LIVERPOOL",L2 7LS,,,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
The Green Man,Bars and Wine Bars,No Rating,"222-224 Vauxhall Road, Kirkdale,  LIVERPOOL",L5 8TZ,0151 207 9346 ,,"https://c.yell.com/t_bigSquare,f_auto/2937ca12-1a89-4ef3-9ac0-adf09dd065b3_image_jpeg.jpg"
Carnarvon Castle,Bars and Wine Bars,No Rating,"5 Tarleton Street,  LIVERPOOL",L1 1DS,0151 708 0516 ,,"https://c.yell.com/t_bigSquare,f_auto/a6f8f30b-38cf-4bf3-adf1-6065941483cd_image_jpeg.jpg"
Liverpool Gin Distillery,Bars and Wine Bars,No Rating,"52-54 Castle Street,  LIVERPOOL",L2 7LQ,,liverpoolgindistillery.com,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
62 Castle Street,Pub Restaurants,1.0(1 Rating),"62 Castle St,  Liverpool",L2 7LQ,0151 702 7898 ,62castlest.com/merchants-restaurant.php,"https://c.yell.com/t_bigSquare,f_auto/0c22eb84-cab5-4d9a-8b17-aab2c6d2e7e1_image_jpeg.jpg"
Neighbourhood,Bars and Wine Bars,No Rating,"62 Castle Street,  LIVERPOOL",L2 7LQ,0151 230 1717 ,neighbourhoodrestaurant.co.uk,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Ma Boyle's Alehouse & Eatery,Pubs,No Rating,"The Tower Building, The Strand, Tower Gardens,  Liverpool",L3 1LG,0151 236 0070 ,maboylesliverpool.com,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Whisky Business,Bars and Wine Bars,No Rating,"Old Ropery,  LIVERPOOL",L2 7NT,,,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Revolution & Camel Club,Night Clubs,5.0(1 Rating),"18-22 Wood St,  Liverpool",L1 4AQ,0151 707 1933 ,revolution-bars.co.uk,"https://c.yell.com/t_bigSquare,f_auto/fb906bab-6200-4d97-95b9-b51297cd3fce_image_jpeg.jpg"
Courtyard Bar & Kitchen,Bars and Wine Bars,No Rating,"89 Roe Street,  LIVERPOOL",L1 1EP,0151 702 5891 ,courtyardbk.co.uk,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
The Old Bank,Bars and Wine Bars,No Rating,"2-8 James Street,  LIVERPOOL",L2 7PQ,0151 305 2431 ,theoldbankliverpool.co.uk,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Chica Peruvian Street Kitchen,Bars and Wine Bars,5.0(1 Rating),"55 Bold Street, Chinatown,  LIVERPOOL",L1 4EU,0151 294 4146 ,bistroqui.com/,"https://c.yell.com/t_bigSquare,f_auto/282ef3a3-8c95-4449-971c-3b10125b0246_image_jpeg.jpg"
O'Briens,Bars and Wine Bars,5.0(1 Rating),"25 Slater Street, Chinatown,  LIVERPOOL",L1 4BW,,,"https://c.yell.com/t_bigSquare,f_auto/d627e0d0-08e0-4a8b-b492-12ff447bd9b2_image_jpeg.jpg"
The New Penny Farthing,Bars and Wine Bars,No Rating,"89 Roe Street,  LIVERPOOL",L1 1EP,0151 709 8454 ,,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Paddy's Bar,Bars and Wine Bars,No Rating,"31 London Road,  LIVERPOOL",L3 8HR,0151 298 1221 ,,"https://c.yell.com/t_bigSquare,f_auto/4eb67d22-dfc5-4754-86a8-b3727a29d8b7_image_jpeg.jpg"
Palm Sugar Lounge,Bars and Wine Bars,No Rating,"7 Kenyon's Steps,  LIVERPOOL",L1 3DF,0151 707 6323 ,chaophraya.co.uk/palm-sugar,"https://c.yell.com/t_bigSquare,f_auto/44fed6ce-4960-40bc-8ac9-acbdd463d2a7_image_jpeg.jpg"
Cosy Club,Bars and Wine Bars,No Rating,"37D Paradise Street,  LIVERPOOL",L1 3EU,0151 668 0515 ,cosyclub.co.uk,"https://c.yell.com/t_bigSquare,f_auto/1d2b1745-d036-46d9-8d36-452fa77966e8_image_jpeg.jpg"
Shooters Sports Bar,Bars and Wine Bars,No Rating,"8 Thomas Steers Way,  Liverpool",L1 8LW,0845 533 3000 ,shootersportsbar.co.uk,"https://c.yell.com/t_bigSquare,f_auto/bd036fc9-1d06-47d0-8c9d-760f8eed41bc_image_jpeg.jpg"
McCartneys Bar,Bars and Wine Bars,No Rating,"62 Hanover Street, Chinatown,  LIVERPOOL",L1 4AF,0151 709 6223 ,hanover-hotel.co.uk/McCartneys_bar.html,"https://c.yell.com/t_bigSquare,f_auto/f2611fb6-f685-47fb-9413-796c1474bf09_image_jpeg.jpg"
Roxy Ball Room Liverpool,Bars and Wine Bars,No Rating,"26 College Lane,  LIVERPOOL",L1 3DS,,roxyballroom.co.uk,"https://c.yell.com/t_bigSquare,f_auto/6d734a43-5fc1-4f2b-9341-e50d0ddb2ad1_image_jpeg.jpg"
The Castle,Bars and Wine Bars,No Rating,"260 Vauxhall Road, Kirkdale,  LIVERPOOL",L5 8TZ,,,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Aether,Bars and Wine Bars,No Rating,"8-9 Kenyon's Steps,  LIVERPOOL",L1 8JE,0151 703 0702 ,thealchemist.uk.com,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Dockside Dining Club,Bars and Wine Bars,No Rating,"Mann Island,  LIVERPOOL",L3 1DQ,,docksidediningclub.com,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
The Central,Bars and Wine Bars,No Rating,"31 Ranelagh Street,  LIVERPOOL",L1 1JP,0151 709 1218 ,,"https://c.yell.com/t_bigSquare,f_auto/8b1f99bb-cc11-40d7-acf0-3d5a72a5bd2b_image_jpeg.jpg"
Ruby Blues,Bars and Wine Bars,No Rating,"Great Charlotte Street,  LIVERPOOL",L1 1HU,,,"https://c.yell.com/t_bigSquare,f_auto/d39d2579-4d7a-466a-94e3-187ba5cfab6e_image_jpeg.jpg"
Nelly Foley's,Bars and Wine Bars,No Rating,"53 Great Charlotte Street,  LIVERPOOL",L1 1HU,,,"https://c.yell.com/t_bigSquare,f_auto/519b7947-33c6-427c-a115-375f5e300633_image_jpeg.jpg"
The Richard John Blackler,Bars and Wine Bars,No Rating,"53 Great Charlotte Street,  LIVERPOOL",L1 1HU,0151 709 4802 ,jdwetherspoon.co.uk,"https://c.yell.com/t_bigSquare,f_auto/94d2053b-c638-4e66-8ec7-8b4d9121fa17_image_jpeg.jpg"
Castaway,Bars and Wine Bars,No Rating,"1 Lord Nelson Street,  LIVERPOOL",L3 5QB,0151 709 7050 ,,"https://c.yell.com/t_bigSquare,f_auto/db46ce97-08b6-45b1-91e8-c768c90249e3_image_jpeg.jpg"
Brass Monkey,Bars and Wine Bars,No Rating,"35 School Lane,  Liverpool",L1 3DA,01513 455360 ,,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
