Name,Category,Rating,Address,Post Code,Phone Number,Website,Image
Bon-Bon Sweet Shop,Newsagents,No Rating,"134 London Rd,  Liverpool",L3 5NL,0151 706 0560 ,,"https://c.yell.com/t_bigSquare,f_auto/50ec7f3f-c9fb-4256-8ba0-6bf414c35131_image_jpeg.jpg"
Bensons for Beds,Bed Shops,No Rating,"Unit 3/3a Monument Buildings, Monument Place,  Liverpool",L3 8JY,0151 707 9353 ,bensonsforbeds.co.uk,"https://c.yell.com/t_bigSquare,f_auto/427ee110-4de0-4dd4-8a21-355144bc5473_image_jpeg.jpg"
G & J Cash & Carry Ltd,Clothing Manufacturers and Wholesalers,No Rating,"29 Devon St,  Liverpool",L3 8HA,0151 207 3143 ,gtb-demolition.co.uk,"https://c.yell.com/t_bigSquare,f_auto/80235a16-0af8-49c4-8cd6-8388b0227619_image_jpeg.jpg"
Distant Echo,Specialist Clothes Shops,No Rating,"Unit 252, Slater Studios,  LIVERPOOL",L1 4BW,0151 558 0922 ,,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Little Heirs & Graces,Children's and Babies' Clothes Shops,No Rating,"102 Bold St,  Liverpool",L1 4HY,0151 707 2787 ,littleheirsandgraces.co.uk,"https://c.yell.com/t_bigSquare,f_auto/efadef2a-7fa7-41c5-9fb2-4ef5c54e47db_image_jpeg.jpg"
Pop Boutique,Specialist Clothes Shops,No Rating,"110 Bold St,  Liverpool",L1 4HY,0151 709 7858 ,pop-boutique.com,"https://c.yell.com/t_bigSquare,f_auto/b836c5fd-aa96-4167-b173-e1c99c3c241c_image_jpeg.jpg"
Shared Earth,Fair Trade Products,No Rating,"71 Bold St,  Liverpool",L1 4EZ,0151 708 0766 ,sharedearth.co.uk,"https://c.yell.com/t_bigSquare,f_auto/b769ad38-2362-4809-bd3f-a5b9caf96897_image_jpeg.jpg"
Tesco Express,Grocers and Convenience Stores,No Rating,"93-97 Bold St,  Liverpool",L1 4HF,0345 671 9327 ,tesco.com/store-locator/uk/,"https://c.yell.com/t_bigRect,f_auto/a863e5bd-0905-4ee7-9cd2-9a3757bd23fb_image_jpeg.jpg"
The Hippy Hole,Specialist Clothes Shops,No Rating,"80 Bold St,  Liverpool",L1 4HR,0151 706 0442 ,thehippyhole.com,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Shop'n Drive,Grocers and Convenience Stores,No Rating,"Islington Road,  Liverpool",L3 8PP,0151207 9885 ,,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
OLLY,Charity Shops,No Rating,"6 Anson Street,  LIVERPOOL",L3 5NY,0151 709 2994 ,,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Families Fighting for Justice,Charity Shops,No Rating,"6 Anson St,  Liverpool",L3 5NY,0151 709 2994 ,familiesfightingforjustice.com,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Sainsbury's Local,Supermarkets,No Rating,"105-107 Bold St,  Liverpool",L1 4HL,0151 708 0348 ,sainsburys.co.uk,"https://c.yell.com/t_bigSquare,f_auto/7ffc191e-cde2-4382-892c-944f63ade367_image_jpeg.jpg"
Cherry Blossoms Boutique,Bridal Shops,No Rating,"102 Bold Street, Chinatown,  LIVERPOOL",L1 4HL,0151 352 6779 ,,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Ruffles N Bows,Children's and Babies' Clothes Shops,No Rating,"102 Bold Street, Chinatown,  LIVERPOOL",L1 4HY,0151 709 3842 ,rufflesnbows.co.uk,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Mischief by LeeLee,Children's and Babies' Clothes Shops,No Rating,"68-76 Kempston St,  Liverpool",L3 8HL,07786 315238 ,mischiefbyleelee.com,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
The Extracare Charitable Trust,Charity Shops,No Rating,"Great Homer Street, Kirkdale,  LIVERPOOL",L5 3LQ,0151 207 3688 ,extracare.org.uk,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Funky Candy Shop,Confectionery,No Rating,"Unit 3-4 The Colonnades, Albert Dock,  Liverpool",L3 4AA,0151709 0530 ,,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Books Reid of Liverpool,Rare and Secondhand Books,No Rating,"105 Mount Pleasant,  Liverpool",L3 5TB,0151 709 2312 ,reidofliverpool.com,"https://c.yell.com/t_bigSquare,f_auto/eefbe7d3-afaa-4e82-825f-977a23556c32_image_jpeg.jpg"
