Name,Category,Rating,Address,Post Code,Phone Number,Website,Image
The Meadow Bakery,Bakeries,4.2(4 Ratings),"Unit 6 Rathdown Rd, Lissue Ind Est West,  Lisburn",BT28 2RB,028 9262 1513 ,,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
The Village Bakery,Bakeries,4.2(5 Ratings),"Station Rd,  Tunbridge Wells",TN3 9QY,01892 864229 ,,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Sweet Heart Bakes,Bakeries,5.0(2 Ratings),"9 Brickfield Lane,  Shipston-On-Stour",CV36 4RQ,07896 805586 ,sweet-heart-bakes.ueniweb.com/en-gb/b/sweet-heart-bakes#about,"https://c.yell.com/t_bigRect,f_auto/e5eb10f6-018d-47a7-b839-58ee9ed8201f_image_jpeg.jpg"
The Pound Bakery,Bakeries,5.0(2 Ratings),"20 Queensway Airedale Centre,  Keighley",BD21 3PY,01535 602707 ,poundbakery.co.uk,"https://c.yell.com/t_bigSquare,f_auto/9ffa7353-5ee2-443e-a142-762860b54f3d_image_jpeg.jpg"
Melvyn Davis,Bakeries,4.0(4 Ratings),"32a Bingley Rd, Saltaire,  Shipley",BD18 4RU,01274 581161 ,,"https://c.yell.com/t_bigSquare,f_auto/93fbc2c1-bbd4-4aff-b969-011d94da0d0d_image_jpeg.jpg"
The Hummingbird Bakery,Bakeries,5.0(1 Rating),"133 Portobello Road, Notting Hill,  LONDON",W11 2DY,020 7229 6446 ,hummingbirdbakery.com,"https://c.yell.com/t_bigSquare,f_auto/d3e945c1-525c-4528-8644-9827c7e76920_image_jpeg.jpg"
Bakery Naslada,Bakeries,5.0(1 Rating),"60 Main Avenue,  Enfield",EN1 1DH,07841 029577 ,,"https://c.yell.com/t_bigSquare,f_auto/399e4998-bc63-4d8e-b7b0-91bfa9598388_image_jpeg.jpg"
Walkers Bakery,Bakeries,5.0(1 Rating),"4 Water St,  Skipton",BD23 1PB,01756 791494 ,walkers-bakery.co.uk,"https://c.yell.com/t_bigSquare,f_auto/ca0e85b3-a1fb-49cf-8cf3-5f8133277f89_image_jpeg.jpg"
Patisserie Valerie,Bakeries,4.2(6 Ratings),"44 Old Compton St,  London",W1D 4TY,020 7437 3466 ,patisserie-valerie.co.uk,"https://c.yell.com/t_bigSquare,f_auto/eb8ffc43-59f9-4b55-8220-eaf160d419ac_image_jpeg.jpg"
Stenhouse Bakery Delicatessen,Bakeries,5.0(1 Rating),"211-215 Coatsworth Rd,  Gateshead",NE8 1SR,0191 477 2001 ,stenhousebakery.co.uk,"https://c.yell.com/t_bigSquare,f_auto/af068250-3838-4b59-92c7-b3f00474fa99_image_jpeg.jpg"
PAUL Piccadilly,Bakeries,5.0(1 Rating),"Piccadilly Arcade,  London",SW1Y 6NH,020 7499 8708 ,paul-uk.com,"https://c.yell.com/t_bigRect,f_auto/88b07166-e985-411d-ab1e-e95e7b21d544_image_jpeg.jpg"
Belle Epoque Patisserie Ltd,Bakeries,4.0(4 Ratings),"37 Newington Green,  London",N16 9PR,020 7249 2222 ,belleepoque.co.uk,"https://c.yell.com/t_bigSquare,f_auto/61dbf59f-7443-48d4-bfb5-ad2d4bce5aca_image_jpeg.jpg"
Craven Bakery,Bakeries,5.0(2 Ratings),"3 Swadford St,  Skipton",BD23 1RD,01756 228729 ,cravenbakery.co.uk,"https://c.yell.com/t_bigRect,f_auto/8de5ec42-c198-4622-8674-7e90520801ed_image_gif.gif"
Warings Bakery,Bakeries,5.0(1 Rating),"80 School Rd,  Reading",RG31 5AW,0118 942 7426 ,waringsbakery.co.uk/,"https://c.yell.com/t_bigRect,f_auto/f54198bf-c4e2-46af-9129-b9948ac342f2_image_jpeg.jpg"
B'elicious,Caterers,5.0(1 Rating),"Flat 1, Cresta Court, Hanger Lane,  London",W5 3DE,07415 306978 ,,"https://c.yell.com/t_bigRect,f_auto/4c049e2a-8786-488a-b43a-d538a87d7dce_image_jpeg.jpg"
Ribble Valley Craft Gins,Bakeries,5.0(2 Ratings),"116 Whalley Rd,  Burnley",BB12 7PN,01282 771608 ,ribblevalleycraftgins.com,"https://c.yell.com/t_bigRect,f_auto/575650de-388e-4b8e-b0e6-993e83eb230a_image_jpeg.jpg"
The Bakers Shop Ltd,Bakeries,5.0(1 Rating),"New St,  Ossett",WF5 8BH,01924 270010 ,thebakersshop.co.uk,"https://c.yell.com/t_bigSquare,f_auto/dca00af1-53ea-450d-8e53-375854afef84_image_jpeg.jpg"
Nouveauxcakes,Cake Makers and Decorations,5.0(1 Rating),"32 Ashgrove Rd,  Bromley",BR1 4JW,07985 410128 ,Nouveauxcakes.com,"https://c.yell.com/t_bigRect,f_auto/f2ed75e2-dbea-47f5-83fd-991532f179b4_image_jpeg.jpg"
St Agnes Bakery,Bakeries,5.0(1 Rating),"Churchtown,  St. Agnes",TR5 0QP,01872 552308 ,stagnesbakery.co.uk,"https://c.yell.com/t_bigRect,f_auto/154af659-a198-4254-83a8-be016861858a_image_jpeg.jpg"
Country Cottage Bakery,Bakeries,5.0(1 Rating),"22 Mill St,  Bideford",EX39 2JW,01237 473150 ,countrycottagebakery.co.uk/,"https://c.yell.com/t_bigRect,f_auto/5c502d7a-f58d-4852-9781-7287f12dd164_image_jpeg.jpg"
Simmons Bakers Ltd,Bakeries,5.0(1 Rating),"27 The Quadrant,  St. Albans",AL4 9RB,01727 846962 ,simmons-bakers.com,"https://c.yell.com/t_bigSquare,f_auto/37df8107-27dd-4bfe-827a-c00a8ab87c48_image_jpeg.jpg"
The Bakery 2,Bakeries,5.0(3 Ratings),"597 Ashton New Road, Clayton,  MANCHESTER",M11 4EA,0161 681 3714 ,,"https://c.yell.com/t_bigSquare,f_auto/e97de795-8353-4816-b40c-d091a8ee0c1c_image_jpeg.jpg"
The Family Bread,Bakeries,5.0(3 Ratings),"18a Walnut Rd,  Torquay",TQ2 6HS,07940 428061 ,thefamilybread.net/,"https://c.yell.com/t_bigSquare,f_auto/ec301cb3-d406-4a96-9f0d-bf73948c110b_image_jpeg.jpg"
The Bakery at Riverside & Coffee Shop,Bakeries,5.0(2 Ratings),"14A The Bridge,  TAUNTON",TA1 1UG,,,"https://c.yell.com/t_bigSquare,f_auto/44ba504f-6ca9-43ac-9a9f-56914a5c9fe7_image_jpeg.jpg"
Breadline Bakery,Bakeries,5.0(2 Ratings),"106 Alexandra Park Road, Muswell Hill,  LONDON",N10 2AE,020 8967 3842 ,,"https://c.yell.com/t_bigSquare,f_auto/0f6807f8-5cf5-4f0a-9ac8-fb79052dffa1_image_jpeg.jpg"
The Manna House Bakery,Bakeries,5.0(2 Ratings),"9 Marchwood Village Centre,  Southampton",SO40 4SF,023 8087 0427 ,,"https://c.yell.com/t_bigSquare,f_auto/8b47a60a-7de2-4074-b01b-a084a37ac8f2_image_jpeg.jpg"
Tottenham Town Bakery,Bakeries,5.0(2 Ratings),"38 West Green Rd,  London",N15 5NP,020 8800 1347 ,,"https://c.yell.com/t_bigSquare,f_auto/8cfa8694-4b74-4a10-859e-fa3114cc2455_image_jpeg.jpg"
Wheeler's Bakery,Bakeries,5.0(2 Ratings),"442 London Rd,  Portsmouth",PO2 9LD,023 9266 6422 ,,"https://c.yell.com/t_bigSquare,f_auto/959d9a90-7cd7-44b6-b688-7a8f066affd7_image_jpeg.jpg"
Haagensens Bakery,Bakeries,5.0(2 Ratings),"49 Princes Avenue,  Hull",HU5 3RX,01482 446207 ,facebook.com/haagensensbakery/,"https://c.yell.com/t_bigSquare,f_auto/f7e57c20-341c-4117-be11-89fb73000dd2_image_jpeg.jpg"
The Queens Bakery,Bakeries,5.0(2 Ratings),"48 Pendre,  Cardigan",SA43 1JS,01239 612110 ,,"https://c.yell.com/t_bigSquare,f_auto/291a5a1e-d6f6-413d-80ff-5e4c0098650b_image_jpeg.jpg"
Broadway Bakery,Bakeries,5.0(2 Ratings),"2 Broadway Circle,  Blyth",NE24 2PG,01670 353129 ,,"https://c.yell.com/t_bigSquare,f_auto/5e0ab44a-f465-49b5-919e-5a943be613ea_image_jpeg.jpg"
J J Dewsbury Bakery Ltd,Bakeries,5.0(2 Ratings),"58 Market St,  Cannock",WS12 1AG,01543 879216 ,,"https://c.yell.com/t_bigSquare,f_auto/198acf5f-18ca-42a2-9359-0c1769e42c71_image_jpeg.jpg"
Bath Bridge Bakery,Bakeries,5.0(2 Ratings),"6a, Mountbatten House, Parkway,  Bridgwater",TA6 4RA,01278 428142 ,bathbridgebakery.co.uk,"https://c.yell.com/t_bigSquare,f_auto/7d80d721-52ad-4762-8014-d2bd7f1a9deb_image_jpeg.jpg"
St. Stephens Bakery,Bakeries,5.0(2 Ratings),"6 St. Stephens Place Ridgeway,  Plymouth",PL7 2ZN,01752 330330 ,ststephensbakery.co.uk,"https://c.yell.com/t_bigSquare,f_auto/32996139-007c-49d5-b24e-1ad727192eab_image_jpeg.jpg"
Kristy's Bakery,Bakeries,5.0(2 Ratings),"57 Eversley Rd,  Swansea",SA2 9DE,01792 201479 ,kristysbakeryswansea.com,"https://c.yell.com/t_bigSquare,f_auto/b15ac4f7-0e41-400c-b837-94113733e02a_image_jpeg.jpg"
Judith's Bakery,Bakeries,5.0(1 Rating),"61 St John St,  Bridgwater",TA6 5HX,01278 453090 ,,"https://c.yell.com/t_bigSquare,f_auto/60ffa422-3054-4d49-8b46-f80b6dccc1eb_image_jpeg.jpg"
Chief Bakery,Bakeries,5.0(1 Rating),"330 Norwood Rd,  London",SE27 9AF,020 8670 7722 ,,"https://c.yell.com/t_bigSquare,f_auto/95d72427-77cf-4502-9796-9bfefd1b7470_image_jpeg.jpg"
The Rye Bakery,Bakeries,5.0(1 Rating),"269 Battle Rd,  St. Leonards-On-Sea",TN37 7AN,01424 853413 ,jempsons.com/store/rye-supermarket/,"https://c.yell.com/t_bigSquare,f_auto/647f1cf5-4733-49e4-9c88-04e1384de891_image_jpeg.jpg"
Nanna Flo's Bakery,Bakeries,5.0(1 Rating),"147 Morrison Street, Haymarket,  EDINBURGH",EH3 8AG,,,"https://c.yell.com/t_bigSquare,f_auto/597c984a-4a85-4af7-9ec3-542aa66308bf_image_jpeg.jpg"
Judges Bakery,Bakeries,5.0(1 Rating),"51 High St,  Hastings",TN34 3EN,01424 722588 ,judgesbakery.co.uk,"https://c.yell.com/t_bigSquare,f_auto/36473e94-37e8-4a7e-8031-0b242d1571ca_image_jpeg.jpg"
The Village Bakery,Bakeries,5.0(1 Rating),"10 Avenue Road,  FRESHWATER",PO40 9UT,01983 719793 ,,"https://c.yell.com/t_bigSquare,f_auto/a53faaef-8144-4b25-a29d-38317f2db201_image_jpeg.jpg"
Dunns Bakery,Bakeries,5.0(1 Rating),"121 Tankerton Rd,  Whitstable",CT5 2AN,01227 264500 ,,"https://c.yell.com/t_bigSquare,f_auto/b43237ff-1724-4239-87cc-5e800de18723_image_jpeg.jpg"
Shalom Bakery,Bakeries,5.0(1 Rating),"35 Woodford Avenue,  Ilford",IG2 6UF,020 8551 5503 ,,"https://c.yell.com/t_bigSquare,f_auto/2a20fafe-cab9-4af4-8c08-bdee1eb9ea83_image_jpeg.jpg"
Hilltop Bakery,Bakeries,5.0(1 Rating),"22 Scotforth Rd,  Lancaster",LA1 4ST,01524 65332 ,,"https://c.yell.com/t_bigSquare,f_auto/2625f456-dba5-4958-babd-da964ab28898_image_jpeg.jpg"
Hall Bakery,Bakeries,5.0(1 Rating),"4 Castle St,  Cirencester",GL7 1QA,01285 653096 ,hallsqualitybakers.co.uk,"https://c.yell.com/t_bigSquare,f_auto/d0ec1a55-89da-43e8-8d88-15dca8270df3_image_jpeg.jpg"
The Old Bakery,Bakeries,5.0(1 Rating),"14 Fore St,  Totnes",TQ9 5DX,01803 863946 ,,"https://c.yell.com/t_bigSquare,f_auto/f6c9f716-7033-4cea-8088-1e159612a973_image_jpeg.jpg"
Happy Sky Japanese Bakery,Bakeries,5.0(1 Rating),"94 Askew Rd,  London",W12 9BL,020 3490 1486 ,happyskylondon.com,"https://c.yell.com/t_bigSquare,f_auto/30b89d91-e9de-40de-859f-8f36948ec020_image_jpeg.jpg"
Sullivans Bakery,Bakeries,5.0(1 Rating),"Market Street,  HALIFAX",HX1 1DY,,,"https://c.yell.com/t_bigSquare,f_auto/42cd9378-2a60-458c-8a2e-902ff1a3b732_image_jpeg.jpg"
Squires Bakery,Bakeries,5.0(1 Rating),"123 High St,  Hungerford",RG17 0DL,01488 683359 ,,"https://c.yell.com/t_bigSquare,f_auto/f2441b74-65a6-446c-b6ec-0cd258d74e36_image_jpeg.jpg"
The Swallow Bakery,Bakeries,5.0(1 Rating),"Promenade,  CHELTENHAM",GL50 1PZ,01242 228896 ,,"https://c.yell.com/t_bigSquare,f_auto/bd6f6afa-b5e0-48d7-9ecb-7a0de46143fb_image_jpeg.jpg"
Spence Bakery,Bakeries,5.0(1 Rating),"161 Stoke Newington Church St,  London",N16 0UH,020 7249 4927 ,thespence.co.uk,"https://c.yell.com/t_bigSquare,f_auto/540f1df1-52d6-438f-8f1a-a1ae727e3008_image_jpeg.jpg"
Bradbury's Bakery,Bakeries,5.0(1 Rating),"194 Highbury Rd,  Nottingham",NG6 9FF,0115 927 8657 ,,"https://c.yell.com/t_bigSquare,f_auto/0398c622-be3b-45c9-833e-87bd7b5c13e4_image_jpeg.jpg"
Davies Family Bakery,Bakeries,5.0(1 Rating),"258 Beaver Rd,  Ashford",TN23 7SP,01233 620279 ,,"https://c.yell.com/t_bigSquare,f_auto/e3e9acfe-293c-4d3a-a94c-e6d8c906df2d_image_jpeg.jpg"
Beck Bakery,Bakeries,5.0(1 Rating),"140 Cottage Beck Rd,  Scunthorpe",DN16 1UB,01724 847655 ,,"https://c.yell.com/t_bigSquare,f_auto/c4fdd748-eaa3-4759-980e-faedea05559b_image_jpeg.jpg"
Billy Buns Bakery,Bakeries,5.0(1 Rating),"2 The Quay,  BIDEFORD",EX39 2HJ,,,"https://c.yell.com/t_bigSquare,f_auto/f1a5c9be-ddd3-48f0-abfa-32748fe2b4c1_image_jpeg.jpg"
