Name,Category,Rating,Address,Post Code,Phone Number,Website,Image
Pizza Express,Pizzerias,No Rating,"29 Wardour St,  London",W1D 6PS,020 7437 7215 ,pizzaexpress.com/wardour-street,"https://c.yell.com/t_bigRect,f_auto/7c456d7e-ad07-48a3-838e-00df117a3436_image_png.png"
Il Cucciolo Restaurant,Italian Restaurants,4.0(3 Ratings),"12 Denman St,  London",W1D 7HH,020 7437 0302 ,ilcucciolorestaurant.co.uk,"https://c.yell.com/t_bigSquare,f_auto/8cf8b5d1-714e-4b3b-ae74-227fdbc9bfbb_image_jpeg.jpg"
Rossopomodoro,Pizzerias,3.2(4 Ratings),"50-52 Monmouth St,  London",WC2H 9EP,020 8877 9903 ,rossopomodoro.co.uk,"https://c.yell.com/t_bigRect,f_auto/fa2af95c-8060-4e52-9b5a-3e70a0172f6b_image_png.png"
Pizza Hut,Pizzerias,No Rating,"29-31 Regent St,  London",SW1Y 4NQ,020 7287 8560 ,pizzahut.co.uk/restaurants/,"https://c.yell.com/t_bigRect,f_auto/d64d4d40-a2fe-4eff-87fb-e100f0e3bd32_image_jpeg.jpg"
Domino's Pizza - London - High Holborn,Pizza Delivery and Takeaway,4.3(3 Ratings),"166 High Holborn,  London",WC1V 6PB,020 7240 5060 ,dominos.co.uk/,"https://c.yell.com/t_bigRect,f_auto/6c5c7c99-ea7c-4929-9145-ed19e7114de7_image_png.png"
Pizza Toscana,Pizzerias,No Rating,"45 Wardour Street, Chinatown,  LONDON",W1D 6PZ,020 3437 6523 ,,"https://c.yell.com/t_bigSquare,f_auto/f7d67304-66ff-44af-be1b-e482ec064791_image_jpeg.jpg"
Pizza Express,Pizzerias,No Rating,"9-12 Bow St,  London",WC2E 7AH,020 7240 3443 ,pizzaexpress.com/bow-street,"https://c.yell.com/t_bigRect,f_auto/448712cb-fc6a-4f75-94b2-e1a4ce1a5f58_image_png.png"
Pizza Express,Pizzerias,No Rating,"20 Greek Street Soho,  London",W1D 4DU,020 7734 7430 ,pizzaexpress.com/greek-street,"https://c.yell.com/t_bigRect,f_auto/4b4e592e-5c13-4fbe-892b-23f64a1fc425_image_png.png"
La Ballerina,Italian Restaurants,1.0(1 Rating),"7-8 Bow St,  London",WC2E 7AH,020 7379 6659 ,laballerina.co,"https://c.yell.com/t_bigSquare,f_auto/b5c33d33-49ac-4604-8443-0ef8090500fc_image_jpeg.jpg"
Pizza Express,Pizzerias,No Rating,"147 Strand,  London",WC2R 1JA,020 7836 7716 ,pizzaexpress.com/aldwych,"https://c.yell.com/t_bigRect,f_auto/c1e483c6-16bc-4745-8f08-1d0e932fc232_image_png.png"
Zizzi,Italian Restaurants,2.5(2 Ratings),"20 Bow St,  London",WC2E 7AW,020 3105 9071 ,zizzi.co.uk/,"https://c.yell.com/t_bigSquare,f_auto/ecaaf5e5-c3b9-4dfd-a71d-d0160d83072f_image_jpeg.jpg"
Melanie Restaurant,Italian Restaurants,No Rating,"4-6 Old Compton St,  London",W1D 4TB,020 7437 4006 ,melanieitalianrestaurant.co.uk,"https://c.yell.com/t_bigSquare,f_auto/39e55806-7ce2-4db9-9b0f-d84054c9b5a8_image_jpeg.jpg"
Il Cucciolo Restaurant,Italian Restaurants,No Rating,"8 Old Compton St,  London",W1D 4TE,020 7437 0302 ,opentable.co.uk/il-cucciolo,"https://c.yell.com/t_bigSquare,f_auto/0625919e-4a7a-40f4-bcd9-c9ff77895e6e_image_jpeg.jpg"
The Real Greek Restaurant,Greek Restaurants,No Rating,"61-62 Long Acre,  London",WC2E 9JE,020 7240 2292 ,therealgreek.com,"https://c.yell.com/t_bigSquare,f_auto/09788a0b-0f60-4c21-9db3-f451674f37e7_image_jpeg.jpg"
Pizza Express,Pizzerias,4.0(1 Rating),"30 Coptic St,  London",WC1A 1NS,020 7636 3232 ,pizzaexpress.com/coptic-street,"https://c.yell.com/t_bigRect,f_auto/336eb959-a6ef-4402-8c4c-44305a8ce889_image_png.png"
Pizza Express,Pizzerias,4.0(4 Ratings),"23 Bruton Place, Mayfair,  London",W1J 6ND,020 7495 1411 ,pizzaexpress.com/mayfair,"https://c.yell.com/t_bigRect,f_auto/e7a0fd51-3208-4d8e-92bc-4d226ceaec75_image_png.png"
Giotto Restaurant,Italian Restaurants,4.0(3 Ratings),"52-54 New Oxford St,  London",WC1A 1ES,020 7323 0891 ,giottolondon.com,"https://c.yell.com/t_bigRect,f_auto/64076052-92e0-47df-b810-96afcf6872f4_image_jpeg.jpg"
The Caprini Restaurant,Italian Restaurants,5.0(1 Rating),"77 Waterloo Rd,  London",SE1 8UD,020 7928 6645 ,caprini.co.uk/,"https://c.yell.com/t_bigSquare,f_auto/06e53d2e-f2a8-4b87-8c2d-456bf18364c5_image_jpeg.jpg"
Strada,Italian Restaurants,No Rating,"337-338 Belvedere Rd, South Bank,  London",SE1 8XX,020 7401 9126 ,strada.co.uk,"https://c.yell.com/t_bigSquare,f_auto/f6a0e6c0-639a-4d2b-9d83-4ebf9add9ab9_image_jpeg.jpg"
Cafe Mode,Italian Restaurants,2.6(5 Ratings),"57-59, Endell St,  London",WC2H 9AJ,020 7240 8085 ,cafemode.com,"https://c.yell.com/t_bigSquare,f_auto/7a052e8f-34ba-4dd9-8bf5-6aab2cd28304_image_jpeg.jpg"
Zizzi,Italian Restaurants,3.0(1 Rating),"8 Central St. Giles Piazza, Bucknall St,  London",WC2H 8AB,020 3302 0019 ,zizzi.co.uk/,"https://c.yell.com/t_bigSquare,f_auto/e721cbe6-007d-4c31-97a0-de30cd7ff7d9_image_jpeg.jpg"
Polpetto,Italian Restaurants,No Rating,"11 Berwick St,  London",W1F 0PL,020 7439 8627 ,polpetto.co.uk,"https://c.yell.com/t_bigRect,f_auto/65283da5-7264-4f03-af8b-650b3311e9a5_image_jpeg.jpg"
Pizza Pilgrims Ltd,Pizzerias,No Rating,"11 Dean St,  London",W1D 3RR,020 7287 8955 ,pizzapilgrims.co.uk,"https://c.yell.com/t_bigSquare,f_auto/ebbc9557-a77b-488f-8216-ceba59a0d450_image_jpeg.jpg"
Pizza Express,Pizzerias,No Rating,"10 Dean St,  London",W1D 3RW,020 7437 9595 ,pizzaexpress.com/dean-street,"https://c.yell.com/t_bigRect,f_auto/9172ce87-42c4-4381-9ed5-2c835be699a8_image_png.png"
I C C O Pizza,Pizzerias,4.0(6 Ratings),"46 Goodge St,  London",W1T 4LU,020 7580 9250 ,icco.co.uk,"https://c.yell.com/t_bigSquare,f_auto/e9edc71e-1645-4f12-bfcd-fe12a5ac03bd_image_jpeg.jpg"
Indiano Pizza,Pizza Delivery and Takeaway,No Rating,"17 St. James's St,  London",E17 7PJ,020 8509 0999 ,indianopizza.com,"https://c.yell.com/t_bigSquare,f_auto/d7fe70ca-cafe-4cb9-8555-2dd70b567e5c_image_jpeg.jpg"
Pizza Express,Pizzerias,3.7(3 Ratings),"Unit 3 The White House, 9c, Belvedere Rd,  London",SE1 8YP,020 7928 4091 ,pizzaexpress.com,"https://c.yell.com/t_bigSquare,f_auto/9a792584-4eed-462f-9f66-be8f34fd9705_image_jpeg.jpg"
Polpo,Italian Restaurants,3.3(3 Ratings),"41 Beak Street,  London",W1F 9SB,020 7734 4479 ,polpo.co.uk,"https://c.yell.com/t_bigRect,f_auto/e8b7cd23-61bd-4949-9ff4-9b6da55f499c_image_jpeg.jpg"
Downtown Pizza Ltd,Pizza Delivery and Takeaway,No Rating,"29 St. James's St,  London",E17 7PJ,020 8520 2555 ,citi-pizza.co.uk,"https://c.yell.com/t_bigSquare,f_auto/9242fc4a-0245-4f58-bd1a-047452b1012f_image_jpeg.jpg"
La Porchetta,Pizzerias,4.1(15 Ratings),"33 Boswell St,  London",WC1N 3BP,020 7242 2434 ,laporchetta.net,"https://c.yell.com/t_bigSquare,f_auto/c58d47ca-4557-4bdf-a6bb-d77113792b8a_image_jpeg.jpg"
Echo Pizza,Pizza Delivery and Takeaway,No Rating,"186 Drury Lane, Holborn,  LONDON",WC2B 5RU,020 7404 3555 ,,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Pizza Pilgrims,Pizzerias,No Rating,"11 Kingly St,  London",W1B 5PW,020 7287 2200 ,pizzapilgrims.co.uk,"https://c.yell.com/t_bigSquare,f_auto/80c46432-21c2-491f-8d39-9ea4e016f000_image_jpeg.jpg"
Pizza Express,Pizzerias,4.0(2 Ratings),"85 Victoria St,  London",SW1H 0HW,020 7222 5270 ,pizzaexpress.com/victoria-street,"https://c.yell.com/t_bigRect,f_auto/7f7ae7af-9fae-4d89-a911-9cb819bff2f3_image_png.png"
Azzurro Italian Restaurant Kitchen,Italian Restaurants,No Rating,"York Rd,  London",SE1 7ND,020 7620 1300 ,azzurro-restaurant.co.uk,"https://c.yell.com/t_bigSquare,f_auto/7d764351-97cf-4401-ab72-865abfc9b5d6_image_jpeg.jpg"
Vantra Restaurant,Vegetarian Restaurants,No Rating,"11 Soho St,  London",W1D 3DJ,020 7287 6060 ,vantra.co.uk,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
That's Amore Express,Pizza Delivery and Takeaway,5.0(2 Ratings),"1 Victoria Arcade,  London",SW1E 5ND,020 7988 9848 ,,"https://c.yell.com/t_bigSquare,f_auto/a6a6d8ba-c3d1-4b36-84f1-488ab2dff758_image_jpeg.jpg"
PizzaSi Cafe,Pizza Delivery and Takeaway,4.7(3 Ratings),"Shop, 1, Victoria Arcade,  London",SW1E 5ND,020 7998 9848 ,,"https://c.yell.com/t_bigRect,f_auto/db393ea9-5dc9-4a29-ab4a-108a104c83e6_image_jpeg.jpg"
Zizzi,Italian Restaurants,5.0(2 Ratings),"15 Cardinal Walk,  London",SW1E 5JE,020 3802 2294 ,zizzi.co.uk/,"https://c.yell.com/t_bigSquare,f_auto/d521418b-3534-4486-99b7-506b6d3ff316_image_jpeg.jpg"
Gourmet Pizza Company,Pizzerias,3.0(4 Ratings),"56 Upper Ground,  London",SE1 9PP,020 7928 3188 ,gourmetpizzacompany.co.uk,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Spectrum,Mediterranean Restaurants,No Rating,"1 Addington Street, Lambeth,  LONDON",SE1 7RY,020 7021 1919 ,parkplazacountyhall.com,"https://c.yell.com/t_bigSquare,f_auto/f2c94cda-012b-4a2a-99b7-13aa40c5004c_image_jpeg.jpg"
Pizza Express,Pizzerias,No Rating,"99 High Holborn,  London",WC1V 6LF,020 7831 5305 ,pizzaexpress.com/high-holborn,"https://c.yell.com/t_bigRect,f_auto/d5d8d83b-5ac8-43f7-be49-9b755375b621_image_png.png"
Pizza Express,Pizzerias,2.0(1 Rating),"7-9 Charlotte St,  London",W1T 1RB,020 7580 1110 ,pizzaexpress.com/charlotte-street,"https://c.yell.com/t_bigRect,f_auto/af78aec3-15d1-4a80-9efa-0eb080839ccd_image_png.png"
Riverside Cafe & Bar,Italian Restaurants,5.0(1 Rating),"Lambeth Pier Albert Embankment,  London",SE1 7SG,020 7401 7575 ,,"https://c.yell.com/t_bigSquare,f_auto/489bfce9-3ea7-483d-8228-16d6474c6d05_image_jpeg.jpg"
Fireaway Pizza,Pizza Delivery and Takeaway,5.0(2 Ratings),"Hercules Rd,  London",SE1 7LD,07775 122222 ,,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
La Strada,Italian Restaurants,No Rating,"4-5 Lansdowne Row,  London",W1J 6DP,020 7499 2027 ,,"https://c.yell.com/t_bigSquare,f_auto/e9009010-e164-4c97-a015-084466a19912_image_jpeg.jpg"
Pizza Express,Pizzerias,1.0(2 Ratings),"114-117 Southampton Row,  London",WC1B 5AA,020 7430 1011 ,pizzaexpress.com/southampton-row,"https://c.yell.com/t_bigRect,f_auto/f740381a-8bfb-4688-9e41-7ad17fe7bb92_image_png.png"
Pizza Hut,Pizzerias,No Rating,"150 Southampton Row,  London",WC1B 5AL,020 7837 3934 ,pizzahut.co.uk,"https://c.yell.com/t_bigSquare,f_auto/81eaaa3e-bf75-4963-a847-52da3d3e37b1_image_jpeg.jpg"
Spaghetti House Ltd,Italian Restaurants,3.0(3 Ratings),"15-17 Goodge St,  London",W1T 2PQ,020 7636 6582 ,spaghettihouse.co.uk,"https://c.yell.com/t_bigSquare,f_auto/5f5b4c21-9747-4665-8c87-693ad9d6df69_image_jpeg.jpg"
Bar Remo,Italian Restaurants,No Rating,"2 Princes St,  London",W1B 2LB,020 7629 1715 ,barremo.london,"https://c.yell.com/t_bigSquare,f_auto/63eb505b-c642-45a9-a054-6f9f39bf0f16_image_jpeg.jpg"
Domino's Pizza,Pizza Delivery and Takeaway,No Rating,"37 Foley St,  London",W1W 7TN,020 7436 9000 ,dominos.co.uk/,"https://c.yell.com/t_bigRect,f_auto/1cfa6119-6dcc-4e0a-aa1c-5e6e4790c3d1_image_png.png"
Tempio Restaurant & Bar,Italian Restaurants,No Rating,"Suite 5-10 Temple Chambers 3-7, Temple Avenue,  London",EC4Y 0HP,020 7583 2615 ,tempio.co.uk,"https://c.yell.com/t_bigSquare,f_auto/57f2eebb-5a52-4617-a6cb-cfe44c96e2b4_image_jpeg.jpg"
Chicken Palace,Takeaway Food,No Rating,"101 Westminster Bridge Rd,  London",SE1 7HR,020 7928 9917 ,,"https://c.yell.com/t_bigSquare,f_auto/5d73d596-4724-4da9-bff7-4514ba6db894_image_jpeg.jpg"
Mayfair Pizza Company,Pizzerias,No Rating,"4-6 Lancashire Court, Mayfair,  LONDON",W1S 1EY,020 7629 2889 ,,"https://c.yell.com/t_bigSquare,f_auto/d095548d-96f8-4fca-8908-a9342788a786_image_jpeg.jpg"
Pizza Express,Pizzerias,No Rating,"4-5 Langham Place,  London",W1B 3DG,020 7580 3700 ,pizzaexpress.com/langham-place-oxford-circus,"https://c.yell.com/t_bigRect,f_auto/d8ea2471-4703-438c-9373-5f982a48a7b6_image_png.png"
Pizza Express,Pizzerias,No Rating,"1 New Fetter Lane,  London",EC4A 1AN,020 7583 8880 ,pizzaexpress.com/new-fetter-lane,"https://c.yell.com/t_bigRect,f_auto/ec3f627c-884d-4aba-beba-4f053b0fc7f6_image_png.png"
Casella Giulio,Italian Restaurants,No Rating,"8 Salisbury Court,  London",EC4Y 8AA,020 7353 2264 ,,"https://c.yell.com/t_bigSquare,f_auto/7201087a-b614-4a1c-b7a9-74c159af0d28_image_jpeg.jpg"
Ristorante Olivelli,Italian Restaurants,No Rating,"61 The Cut,  London",SE1 8LL,020 7261 1221 ,pizzaparadiso.co.uk,"https://c.yell.com/t_bigRect,f_auto/e27cce06-c28d-462b-b4ba-2ed815a1265e_image_jpeg.jpg"
Prezzo London Mayfair,Italian Restaurants,No Rating,"17 Hertford St, Mayfair,  London",W1J 7RS,020 7499 4690 ,prezzorestaurants.co.uk/restaurant/london---mayfair,"https://c.yell.com/t_bigSquare,f_auto/036247a4-0ecb-4fd8-930b-90453fb6150b_image_jpeg.jpg"
Il Pizzaiolo,Italian Restaurants,No Rating,"3 Blenheim St,  London",W1S 1LA,020 7499 9878 ,ilpizzaiolo.co.uk,"https://c.yell.com/t_bigSquare,f_auto/113c0b41-2ece-4d4a-98de-cf1261ea179d_image_jpeg.jpg"
