Name,Category,Rating,Address,Post Code,Phone Number,Website,Image
Faith Primary School,Schools and Colleges,No Rating,"Prince Edwin St,  Liverpool",L5 3LW,0151 233 5092 ,faithprimary.co.uk,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Rare School of Fashion,Further Education,No Rating,"5 Madison Square,  Liverpool",L1 5BG,0151707 2055 ,,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
ABIS Technology Ltd,Educational Supplies,4.8(54 Ratings),"Unit 80 Woodside Business Park,  Birkenhead",CH41 1EP,0800 690 6100 ,projectorsite.co.uk,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
St. Nicholas's Catholic Primary School,Schools and Colleges,No Rating,"Orthes St,  Liverpool",L3 5XF,0151 709 5532 ,stnicholasliverpool.co.uk,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Bossbabes Uni,Beauty Schools,3.7(3 Ratings),"37 Rodney St,  Liverpool",L1 9EN,0151 317 2634 ,,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Performers Theatre School,Drama Schools,No Rating,"22 Hope St,  Liverpool",L1 9BY,0151 708 4000 ,performerstheatre.co.uk,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Everton Free School,Schools and Colleges,No Rating,"The Learning Exchange,  LIVERPOOL",L1 9DW,0151 252 1515 ,,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Abercromby Nursery School,Nursery Schools,5.0(1 Rating),"Falkner St,  Liverpool",L8 7QA,0151 709 5114 ,abercrombynurseryschool.co.uk,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
University of Liverpool Molecular & Clinical Pharmacology,Schools and Colleges,No Rating,"The Infirmary, 70, Pembroke Place,  Liverpool",L69 3GF,0151 794 5919 ,liv.ac.uk,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
The City Of Liverpool College,Schools and Colleges,No Rating,"Roscoe St,  Liverpool",L1 9DW,0151 252 3000 ,liv-coll.ac.uk,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Little Cherubs Day Nursery,Day Nurseries,4.8(13 Ratings),"28 Poulton Rd,  Wallasey",CH44 9DQ,0151 639 4111 ,littlecherubswirral.co.uk,"https://c.yell.com/t_bigRect,f_auto/e2230701-44eb-43e0-9859-b4b3ce110fca_image_jpeg.jpg"
School of Engineering,Universities,No Rating,"161 Brownlow Hill,  Liverpool",L69 3GH,0151 794 4701 ,liverpool.ac.uk/engineering,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Merseyside Academy of Drama Ltd,Drama Schools,No Rating,"22 Hope St,  Liverpool",L1 9BY,0333 344 1980 ,merseysidedrama.com,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Athena Beauty Spa & Training Centre,Beauty Schools,No Rating,"Head Office, 40, Rodney St,  Liverpool",L1 9AA,0151 203 6110 ,athenabeautyspa.co.uk/,"https://c.yell.com/t_bigRect,f_auto/56e4d109-8ab3-43fe-9a64-639fadc69449_image_jpeg.jpg"
Jonathan Alexandra Co,Drama Schools,5.0(2 Ratings),"76-78 West Derby Rd,  Liverpool",L6 2AE,07470 267141 ,,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Kelsi Training,Beauty Schools,No Rating,"Hahnemann House, 42, Hope St,  Liverpool",L1 9HW,0151 709 0229 ,kelsitraining.co.uk,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Notre Dame Catholic College,Schools and Colleges,No Rating,"180 Great Homer St,  Liverpool",L5 5AF,0151 235 1600 ,notredameliverpool.com/,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Lipa Primary School,Schools and Colleges,No Rating,"Upper Duke St,  Liverpool",L1 7BT,0151 958 0020 ,lipaprimary.org,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
First Steps Enterprise Ltd,Childminders and Creches,No Rating,"54 St. James St,  Liverpool",L1 0AB,0151 665 0160 ,firststepsenterprise.co.uk/,"https://c.yell.com/t_bigRect,f_auto/0f221159-5d0c-4c93-ba1d-f768f3b95e65_image_png.png"
The Lipa Sixth Form College,Schools and Colleges,No Rating,"Mount St,  Liverpool",L1 9HF,0151 330 3232 ,lipasixthformcollege.org,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Everton Nursery School & Family Centre,Nursery Schools,No Rating,"Spencer St,  Liverpool",L6 2WF,0151 233 1969 ,evertonnurseryschoolandfamilycentre.org,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Everton Road Nursery School,Nursery Schools,No Rating,"Spencer Street,  Liverpool",L6 2WQ,0151263 9002 ,,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Riverside Learning & Education Centre,Schools and Colleges,5.0(1 Rating),"Hyslop St,  Liverpool",L8 5UA,0151 709 3637 ,riversidelec.org,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Funtrain Day Nursery,Day Nurseries,5.0(2 Ratings),"9 Hamilton St,  Birkenhead",CH41 6DL,0151 647 0482 ,funtraindaynursery.com,"https://c.yell.com/t_bigSquare,f_auto/8771ddc4-dda6-469d-93ce-4cbc90569a1c_image_jpeg.jpg"
Pro Vox,Music Schools,No Rating,"25 Parliament St,  Liverpool",L8 5RN,07708 021327 ,pro-vox.net,"https://c.yell.com/t_bigRect,f_auto/296cfa01-8223-441b-87b8-ea1917012561_image_jpeg.jpg"
The Studio,Secondary Schools,No Rating,  LIVERPOOL,L5 0SQ,0151 260 4044 ,,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Liverpool Life Sciences UTC,Secondary Schools,No Rating,  LIVERPOOL,L5 0SQ,0151 260 4044 ,,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
as creatives Ltd,Educational Services,No Rating,"Studio B, 49, Jamaica St,  Liverpool",L1 0AH,0151 708 8886 ,as-creatives.com,"https://c.yell.com/t_bigRect,f_auto/a9829c61-83cc-4eea-aebe-ef44b3c5e31c_image_jpeg.jpg"
Our Lady Immaculate Catholic Primary School,Schools and Colleges,No Rating,"Northumberland Terrace,  Liverpool",L5 3QF,0151 260 8957 ,oliprimary.co.uk/,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
The Beacon Church Of England Primary School,Schools and Colleges,No Rating,"Heyworth St,  Liverpool",L5 3QG,0151 263 4206 ,beaconceprimary.co.uk,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
The Studio School Liverpool,Schools and Colleges,No Rating,"41 Greenland St,  Liverpool",L1 0BS,0151 230 1330 ,thestudio-liverpool.co.uk/,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
North Liverpool Academy,Independent Schools and Colleges,No Rating,"120 Heyworth St,  Liverpool",L5 0SQ,0151 260 4044 ,northliverpoolacademy.co.uk/,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Primary Centre,Schools and Colleges,No Rating,"Mill Road,  LIVERPOOL",L6 2AS,0151 233 6467 ,,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Primary Education Centre,Schools and Colleges,No Rating,"Mill Rd,  Liverpool",L6 2AS,0151 233 6467 ,ernestcookson.com,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Home-School Tutoring Merseyside,Tutoring,5.0(1 Rating),"26 Hale Rd,  Wallasey",CH45 7QU,07752 468110 ,homeschooltutoring.co.uk/location/liverpool-wirral-merseyside/,"https://c.yell.com/t_bigRect,f_auto/e05bb596-027c-47b4-bf7a-a3d63fc26445_image_png.png"
Liverpool Theatre School,Drama Schools,No Rating,"35 Sefton St,  Liverpool",L8 5SL,0151 728 7800 ,liverpooltheatreschool.co.uk,"https://c.yell.com/t_bigRect,f_auto/23fbc77f-028d-4252-ae91-8325c579f2ad_image_png.png"
Edes Educational Centre,Tutoring,5.0(3 Ratings),"St. Margaret's Parish Centre, Belmont Rd,  Liverpool",L6 4AD,07722 331570 ,edes-education.co.uk,"https://c.yell.com/t_bigRect,f_auto/7039bafa-b5bd-469a-ba04-8c8f4633b0a5_image_jpeg.jpg"
Sacred Heart Catholic Primary School & Nursery,Schools and Colleges,No Rating,"Hall Lane,  Liverpool",L7 8TQ,0151 709 1782 ,sacredheartliverpool.co.uk,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Oakdale Childrens Nursery,Day Nurseries,No Rating,"Oakdale Rd,  Wallasey",CH44 7HN,0151 203 3351 ,oakdalenursery.co.uk,"https://c.yell.com/t_bigRect,f_auto/f69316a6-4ca6-4401-9dba-fcae3d2ebfce_image_png.png"
FUNTRAIN DAY NURSERY,Day Nurseries,No Rating,"9 HAMILTON ST,  BIRKENHEAD",CH41 6DL,0151 559 6060 ,funtraindaynursery.com,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
River Niger Orchestra,Music Schools,No Rating,"46 Brampton Drive,  Liverpool",L8 7SU,0151 708 8059 ,rivernigerarts.com,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Riverside Primary School,Schools and Colleges,No Rating,"Brighton St,  Wallasey",CH44 6QW,0151 639 9787 ,riverside.eschools.co.uk/,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
The Beauty & Holistic Academy,Beauty Schools,5.0(1 Rating),"21 Alexandra Rd,  Liverpool",L7 6AU,07748 151798 ,beautytrainingschool.co.uk/,"https://c.yell.com/t_bigSquare,f_auto/7f7377aa-1b08-4244-90c3-200479aa6dd7_image_jpeg.jpg"
Whitefield Primary School,Schools and Colleges,No Rating,"Boundary Lane,  Liverpool",L6 2HZ,0151 263 5976 ,whitefieldprimaryschool.co.uk,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
North Liverpool Dance Academy & College,Dance Studios,No Rating,"46a Barlow Lane,  Liverpool",L4 3QP,0151 5599319 ,liverpooldance.com/,"https://c.yell.com/t_bigRect,f_auto/ea9ecbe2-8a8d-447e-930e-2d1996fe4b6b_image_jpeg.jpg"
Four Oaks Primary School,Schools and Colleges,No Rating,"39 Davy St,  Liverpool",L5 1XP,0151 263 4038 ,fouroaksprimary.co.uk/,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Little Angels Princess Park,Nursery Schools,5.0(2 Ratings),"Princes Gate West,  Liverpool",L8 3TA,0151 726 8133 ,littleangelsnurserygateacre.co.uk,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
St John's Catholic Primary School,Schools and Colleges,No Rating,"Fountains Rd,  Liverpool",L4 1UN,0151 922 1924 ,stjohnskirkdale.co.uk/,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Razzamataz Theatre School,Drama Schools,5.0(1 Rating),"The Belvidere Academy, 17, Belvidere Rd,  Liverpool",L8 3TF,07432 887248 ,,"https://c.yell.com/t_bigRect,f_auto/82de2398-1861-42eb-9366-dac5f64840fb_image_jpeg.jpg"
New Park Primary School,Schools and Colleges,No Rating,"100 Boaler St,  Liverpool",L6 9EU,0151 263 4447 ,newparkprimary.com,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
St Patrick's Catholic Primary School,Schools and Colleges,No Rating,"Upper Hill St,  Liverpool",L8 5UX,0151 709 1062 ,stpatricksliverpool.co.uk/,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
St Anne's Catholic Primary School,Schools and Colleges,No Rating,"Overbury St,  Liverpool",L7 3HJ,0151 709 1698 ,stannescatholicprimary.com,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Princes School,Special Needs Schools,No Rating,"Selborne St,  Liverpool",L8 1YQ,0151 709 2602 ,princesprimary.com,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Riverbank Nursery,Nursery Schools,No Rating,"Great Western House,  Birkenhead",CH41 6DA,0151 633 4446 ,,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Explore Learning,Tutoring,4.0(4 Ratings),"The Pavilion, 305-309 Smithdown Road,  Liverpool",L15 0EB,0151 363 0195 ,explorelearning.co.uk/,"https://c.yell.com/t_bigRect,f_auto/ebc558a7-5a5a-4d34-a776-006c2ff563f6_image_png.png"
Christian Fellowship School,Schools and Colleges,No Rating,"Overbury St,  Liverpool",L7 3HL,0151 709 1642 ,cfschool.org.uk,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Kensington Primary School,Schools and Colleges,2.0(1 Rating),"Brae St,  Liverpool",L7 2QG,0151 263 6429 ,kensingtonprimary.co.uk/,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Waterside W M C,Playgroups and Pre-School,No Rating,"Twelve Quays Campus, Shore Road,  Birkenhead",CH41 1AG,0151551 7413 ,,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
The Tab Pre School,Playgroups and Pre-School,No Rating,"Toxteth Baptist Church, Park Road,  Liverpool",L8 8AN,0151709 1907 ,,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
St. Joseph's Catholic Primary School Wallasey,Schools and Colleges,No Rating,"Wheatland Lane,  Wallasey",CH44 7ED,0151 638 3919 ,,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
St Michael's Catholic Primary School,Schools and Colleges,No Rating,"Guion St,  Liverpool",L6 9DU,0151 263 8460 ,stmichaelscatholicprimary.co.uk/,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Wirral Metropolitan College,Schools and Colleges,No Rating,"Wirral Waters Campus Tower Rd,  Birkenhead",CH41 1AA,0151 551 7777 ,wmc.ac.uk,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Pitter Patter Day Nursery & Pre-School,Nursery Schools,5.0(2 Ratings),"36 Warren Drive,  Wallasey",CH45 0JS,0151 638 2911 ,pitterpatternursery.co.uk,"https://c.yell.com/t_bigRect,f_auto/e5f9f787-b204-4505-8193-cce45275b363_image_jpeg.jpg"
Wallasey Tuition,Tutoring,5.0(1 Rating),"P.O Box 4,  Wallasey",CH44 1AD,0800 970 1909 ,plus.google.com/102807041931470040997/about,"https://c.yell.com/t_bigSquare,f_auto/2b339311-9cdf-4db4-8777-20097d83fc5c_image_jpeg.jpg"
Kirkdale St Lawrence Cofe Va Primary School,Schools and Colleges,No Rating,"Fonthill Rd,  Liverpool",L4 1QD,0151 922 2775 ,kirkdalestlawrence.com,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Smithdown Primary School,Schools and Colleges,No Rating,"Chatsworth Drive,  Liverpool",L7 6LJ,0151 709 6229 ,smithdownprimary.com/,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
1st Steps,Day Nurseries,5.0(1 Rating),"42 Irlam Rd,  Bootle",L20 4AL,0151 944 1345 ,1ststepsdaynursery.co.uk,"https://c.yell.com/t_bigRect,f_auto/b1077a65-f640-4f46-a268-78d9cefa7239_image_png.png"
Harmonize Alternative Provision,Schools and Colleges,No Rating,"Lighthouse, Anfield,  LIVERPOOL",L4 0UF,0151 476 2342 ,,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
The Music Service,Piano Lessons,5.0(6 Ratings),"112 Waresley Crescent,  Liverpool",L9 6BW,0151 286 5378 ,,"https://c.yell.com/t_bigRect,f_auto/5c906dcb-8a4e-4011-8d34-c3f3d792b578_image_jpeg.jpg"
Kingsley Community School,Schools and Colleges,No Rating,"Eversley St,  Liverpool",L8 2TG,0151 709 6727 ,kingsley.liverpool.sch.uk,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Egremont Primary School,Schools and Colleges,No Rating,"Church St,  Wallasey",CH44 8AF,0151 638 5406 ,egremont.wirral.sch.uk/,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Somerville Primary School,Schools and Colleges,No Rating,"Northbrook Rd,  Wallasey",CH44 9AR,0151 638 5074 ,somerville.wirral.sch.uk/,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Pat Harris,Childminders and Creches,5.0(1 Rating),"41 Park Rd South,  Prenton",CH43 4UW,07745 300054 ,,"https://c.yell.com/t_bigRect,f_auto/5a6c915b-bd0b-46ef-8aff-2747bfd7b4e9_image_png.png"
All Saints' Catholic Voluntary Aided Primary School,Schools and Colleges,No Rating,"Oakfield,  Liverpool",L4 2QG,0151 263 9561 ,allsaintsanfield.co.uk,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Anfield Children's Centre,Playgroups and Pre-School,No Rating,"Oakfield Off Oakfield Rd,  Liverpool",L4 2QG,0151 233 4001 ,liverpool.gov.uk/childrenscentres,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
True Education Partnerships,Educational Services,No Rating,"28 Tower St,  Liverpool",L3 4BJ,0151 708 8695 ,trueeducationpartnerships.com/,"https://c.yell.com/t_bigRect,f_auto/0e20f0a1-99b2-4d39-9cc0-1b3dbe5451ab_image_png.png"
Kelso Independent School,Schools and Colleges,No Rating,"69 Kelso Road,  LIVERPOOL",L6 3AG,0151 291 9424 ,,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Kingsway Primary School,Schools and Colleges,No Rating,"Ashville Rd,  Wallasey",CH44 9EF,0151 638 5195 ,kingswayprimaryschool.co.uk,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Playdays,Day Nurseries,No Rating,"27-29 Denman Drive, Newsham Park,  Liverpool",L6 7UF,0151 260 4600 ,playdays.co.uk,"https://c.yell.com/t_bigRect,f_auto/fb743b8e-61b8-4084-a5e6-c818ca2f3f10_image_png.png"
Little Trees Nursery,Day Nurseries,No Rating,"125-127 King St,  Wallasey",CH44 0BZ,0151 345 7460 ,littletreesnursery.com,"https://c.yell.com/t_bigRect,f_auto/102e14ac-e29a-40e4-8548-037126efa612_image_png.png"
Mary Manor Nursery,Nursery Schools,5.0(1 Rating),"St. Andrews Community Centre, Rake Lane,  Wallasey",CH45 5DQ,0151 630 0111 ,marymanornursery.weebly.com/,"https://c.yell.com/t_bigRect,f_auto/43ccae94-e50d-4de5-a637-3e29238ed283_image_jpeg.jpg"
Kingsley Parent School Partnership,Schools and Colleges,No Rating,"Kingsley Community School, Eversley St,  Liverpool",L8 2TG,0151 709 9342 ,,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Harmonize Academy Ap Free School,Schools and Colleges,No Rating,"7 Phillimore Rd,  Liverpool",L6 6DL,0151 203 1934 ,harmonizeacademy.org,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
