Name,Category,Rating,Address,Post Code,Phone Number,Website,Image
The Chandos,Pubs,3.6(14 Ratings),"29 St Martins Lane,  London",WC2N 4ER,020 7836 1401 ,,"https://c.yell.com/t_bigSquare,f_auto/d77991b4-1988-4dd1-8de0-8ef32436dc23_image_jpeg.jpg"
Roadhouse Nightclub Restaurant,Night Clubs,3.8(4 Ratings),"Jubilee Hall 35 Jubilee Market The, Covent Garden,  London",WC2E 8BE,020 7240 6001 ,roadhouse.co.uk,"https://c.yell.com/t_bigSquare,f_auto/de46d3ef-23e0-4e6c-8738-ed59a44466f3_image_jpeg.jpg"
Leicester Square Bar & Restaurant,Seafood Restaurants,4.0(2 Ratings),"3-6 St. Martin's St,  London",WC2H 7HL,020 7451 0114 ,radissonedwardian.com/leicestersquare,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
American Bar,Speciality Restaurants,No Rating,"33-35 St. Martin's Lane,  London",WC2N 4JS,020 7845 9202 ,benugo.com,"https://c.yell.com/t_bigSquare,f_auto/6977f223-c1d6-4474-932f-ed766aff6861_image_jpeg.jpg"
Prezzo,Italian Restaurants,1.0(1 Rating),"Unit D Grand Buildings 31-32, Northumberland Avenue,  London",WC2N 5BW,020 7930 4288 ,prezzorestaurant.co.uk,"https://c.yell.com/t_bigSquare,f_auto/58751530-1177-4efe-8236-3bbb057234fb_image_jpeg.jpg"
Be At One Seven Dial,Night Clubs,3.8(9 Ratings),"5 Langley St,  London",WC2H 9JA,020 7836 5005 ,foundation-bar.co.uk,"https://c.yell.com/t_bigSquare,f_auto/69339af1-7717-4a13-bc01-7cbf43fd92ba_image_jpeg.jpg"
Sophie's Steakhouse & Bar,Steakhouse Restaurants,4.4(5 Ratings),"29-31 Wellington St,  London",WC2E 7BD,020 7836 8836 ,sophiessteakhouse.com,"https://c.yell.com/t_bigSquare,f_auto/9b7c864e-060a-4783-a73e-19e2db5da5df_image_jpeg.jpg"
De Hems Dutch Cafe Bar,Pubs,3.8(9 Ratings),"11 Macclesfield St,  London",W1D 5BW,020 7437 2494 ,nicholsonspubs.co.uk/restaurants/london/dehemsdutchcafebarsoholondon,"https://c.yell.com/t_bigSquare,f_auto/8c270456-26f8-4b8a-b7fb-022a235d559c_image_jpeg.jpg"
Blame Gloria,Bars and Wine Bars,No Rating,"20 Bedford St,  London",WC2E 9HP,020 8191 7665 ,blamegloria.co.uk/,"https://c.yell.com/t_bigRect,f_auto/e08d8c45-5151-42d0-bacb-ea1bc11b889c_image_png.png"
Asia De Cuba,Speciality Restaurants,3.7(9 Ratings),"45 St. Martins Lane,  London",WC2N 4HX,020 7300 5588 ,morganshotelgroup.com,"https://c.yell.com/t_bigSquare,f_auto/87588275-75e3-40fe-9653-86366d8626ed_image_jpeg.jpg"
Lemon Tree,Pubs,No Rating,"4 Bedfordbury,  London",WC2N 4BP,020 7831 1391 ,lemontreecoventgarden.com,"https://c.yell.com/t_bigSquare,f_auto/7720af3f-ea50-4054-be9d-81c295941c1b_image_jpeg.jpg"
Garfunkel's,English Restaurants,No Rating,"19 Irving St,  London",WC2H 7AU,020 7930 8087 ,garfunkels.co.uk/leicester-square,"https://c.yell.com/t_bigRect,f_auto/a2d77a28-feda-4acb-a5d2-31375b65d67a_image_jpeg.jpg"
The Lodge Tavern,Bars and Wine Bars,No Rating,"53 The Mall,  London",W5 3TA,020 8567 0173 ,thelodgetavern.co.uk,"https://c.yell.com/t_bigRect,f_auto/9ca88ccf-1ad2-4ea7-8ae0-9f8aa068ce3e_image_jpeg.jpg"
Adventure Bar,Bars and Wine Bars,No Rating,"20 Bedford St,  London",WC2E 9HP,020 7924 6055 ,adventurebar.co.uk,"https://c.yell.com/t_bigSquare,f_auto/9ee8bd53-4eb1-4fb0-85bc-8621096e5aa4_image_jpeg.jpg"
Adventure Bar,Bars and Wine Bars,No Rating,"20 Bedford Street, Covent Garden,  LONDON",WC2E 9HP,020 7497 0254 ,adventurebar.co.uk,"https://c.yell.com/t_bigSquare,f_auto/7f5e4ba4-a6ee-4719-9f06-3b2444894245_image_jpeg.jpg"
Novus Leisure Ltd,Bars and Wine Bars,4.0(1 Rating),"Clareville House, 26-27, Oxendon St,  London",SW1Y 4EL,020 7968 2400 ,novusleisure.com,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
All Bar One Covent Garden,Bars and Wine Bars,1.0(1 Rating),"19 Henrietta St,  London",WC2E 8QH,020 7240 9842 ,allbarone.co.uk/national-search/london/all-bar-one-henrietta-street,"https://c.yell.com/t_bigSquare,f_auto/a8849f8a-5522-473a-a463-087e1d47aee3_image_jpeg.jpg"
The London Cocktail Club,Bars and Wine Bars,4.5(2 Ratings),"6-7, Great Newport St,  London",WC2H 7JB,020 7836 9533 ,londoncocktailclub.co.uk,https://cdn.yell.com/cdn/yellapi/asset/F1F2D40F25B099D7/thumbnail
Loch Fyne Restaurants Ltd,Seafood Restaurants,5.0(4 Ratings),"2-4 Catherine St,  London",WC2B 5JY,020 7240 4999 ,lochfyneseafoodandgrill.co.uk,"https://c.yell.com/t_bigSquare,f_auto/1dbffbf3-dec6-4208-99da-fb75560f357f_image_jpeg.jpg"
Mr Fogg's Gin Parlour,Bars and Wine Bars,No Rating,"1 New Row,  London",WC2N 4EA,020 7590 3605 ,mr-foggs.com,"https://c.yell.com/t_bigSquare,f_auto/ca547487-7df2-4f2e-8a5e-65c3c23a3ca5_image_jpeg.jpg"
Nysa (Sponsored),Bars and Wine Bars,No Rating,"186 Fulham Rd,  London",SW10 9PN,020 7351 4800 ,nysawine.co.uk/,"https://c.yell.com/t_bigSquare,f_auto/8d6b0003-122e-4e78-a2cd-e90a024e3434_image_jpeg.jpg"
Salsatricity (Sponsored),Night Clubs,5.0(15 Ratings),"All Saints Arts Club, 122, Oakleigh Rd North,  London",N20 9EZ,07977 016861 ,salsatricity.com,"https://c.yell.com/t_bigRect,f_auto/30c46acc-666c-415e-ad88-bc374740f116_image_jpeg.jpg"
Market House (Sponsored),Night Clubs,No Rating,"433-445 Coldharbour Lane,  London",SW9 8LN,020 7095 9443 ,market-house.co.uk,"https://c.yell.com/t_bigRect,f_auto/435290d6-ea1e-45da-adf5-5595bb320204_image_jpeg.jpg"
The Port House,Bars and Wine Bars,No Rating,"417 Strand,  London",WC2R 0PD,020 7836 7764 ,porthouse.ie,"https://c.yell.com/t_bigSquare,f_auto/994b3abf-a049-4605-8ff4-ce1fafb43111_image_jpeg.jpg"
Simpson's in the Strand,Traditional Restaurants,5.0(3 Ratings),"100 Strand,  London",WC2R 0EW,020 7836 9112 ,simpsonsinthestrand.co.uk,"https://c.yell.com/t_bigSquare,f_auto/00eaa3ef-0233-4912-8e7b-d4a2a88db176_image_jpeg.jpg"
The Lost Alhambra,Bars and Wine Bars,No Rating,"28a Leicester Square,  London",WC2H 7LE,020 8191 9144 ,thelostalhambra.co.uk/,"https://c.yell.com/t_bigRect,f_auto/54734b9d-b5b1-4157-8736-7ef8d126d3b2_image_jpeg.jpg"
All Bar One Leicester Square,Bars and Wine Bars,No Rating,"46 Leicester Square,  London",WC2H 7LU,020 3846 1451 ,allbarone.co.uk/national-search/london/all-bar-one-leicester-square,"https://c.yell.com/t_bigSquare,f_auto/0bd53e92-412f-42e3-a2ce-afb24af463f2_image_jpeg.jpg"
Boyds Grill & Wine Bar,English Restaurants,No Rating,"8 Northumberland Avenue,  London",WC2N 5BY,020 7808 3344 ,boydsgrillandwinebar.co.uk,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Zoo Bar,Night Clubs,3.0(6 Ratings),"13-17 Bear St,  London",WC2H 7AS,020 7839 4188 ,zoobar.co.uk,"https://c.yell.com/t_bigSquare,f_auto/f090c242-5b5b-4585-bffe-8f1c0c82c661_image_jpeg.jpg"
Mabel's,Bars and Wine Bars,No Rating,"29-30 Maiden Lane,  London",WC2E 7JS,020 7845 9980 ,mabels-coventgarden.co.uk,"https://c.yell.com/t_bigSquare,f_auto/0e5b789e-e830-49e8-a850-5884f899e520_image_jpeg.jpg"
Round Table,Pub Restaurants,3.7(3 Ratings),"26-27 St Martins Court,  London",WC2N 4AL,020 7836 6436 ,greeneking-pubs.co.uk/pubs/greater-london/round-table,"https://c.yell.com/t_bigSquare,f_auto/c3a73c39-0d81-4475-acd0-672a3932e46a_image_jpeg.jpg"
Pizza Express,Pizzerias,3.0(1 Rating),"80-81 St. Martins Lane,  London",WC2N 4AA,020 7836 8001 ,pizzaexpress.com/st-martins-lane,"https://c.yell.com/t_bigRect,f_auto/f2bd44c1-903d-4605-bcc1-61787b0ad174_image_png.png"
The Rooftop,Bars and Wine Bars,No Rating,"2 Spring Gardens,  London",SW1A 2TS,0207870 2904 ,,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Kerridges Bar & Grill,English Restaurants,No Rating,"10 Northumberland Avenue,  London",WC2N 5AE,020 7321 3244 ,kerridgesbarandgrill.co.uk,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Belushi's Bar Cafe,Pubs,5.0(1 Rating),"9 Russell St,  London",WC2B 5HZ,020 7240 3411 ,belushis.com,"https://c.yell.com/t_bigSquare,f_auto/abdbd411-7f85-428b-a548-f57bb389c6c2_image_jpeg.jpg"
Equus Bar,Bars and Wine Bars,No Rating,"2 Whitehall Court,  LONDON",SW1A 2EJ,0871 376 9033 ,guoman.com,"https://c.yell.com/t_bigSquare,f_auto/abd56415-d1e9-478f-99c2-63e63b8c98cb_image_jpeg.jpg"
The Piano Works,Bars and Wine Bars,No Rating,"53-53A Whitcomb Street, Chinatown,  LONDON",WC2H 7HG,020 7889 1966 ,,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Bocca Di Lupo,Italian Restaurants,4.1(8 Ratings),"12 Archer St,  London",W1D 7BB,020 7734 2223 ,boccadilupo.com,"https://c.yell.com/t_bigSquare,f_auto/fb2acdb1-27a2-4305-99ae-db253890b4ad_image_jpeg.jpg"
The Springbok Bar,Pubs,No Rating,"20 Bedford St,  London",WC2E 9HP,020 7379 1734 ,bokbar.com,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Hampshire Bar & Restaurant,Traditional Restaurants,No Rating,"Radisson Edwardian Hampshire Hotel, 31-36, Leicester Square,  London",WC2H 7LH,020 7666 0902 ,radissonedwardian.com,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Opal,Bars and Wine Bars,No Rating,"Victoria Embankment, Charing Cross,  LONDON",WC2N 6PA,020 7389 9933 ,opal-bar.co.uk,"https://c.yell.com/t_bigSquare,f_auto/761bb33b-7ffb-405e-9274-3528520d8ac6_image_jpeg.jpg"
The Clarence,Pub Restaurants,No Rating,"53 Whitehall,  London",SW1A 2HP,020 7930 4808 ,youngs.co.uk,"https://c.yell.com/t_bigSquare,f_auto/edb69305-0175-4513-92d0-9654f0cea2be_image_jpeg.jpg"
Mr Fogg's Tavern,Bars and Wine Bars,No Rating,"58 St Martin's Lane, Charing Cross,  LONDON",WC2N 4EA,020 7581 3992 ,,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
The Lounge,Bars and Wine Bars,No Rating,"2 Whitehall Court,  LONDON",SW1A 2EJ,020 7451 9333 ,guoman.com,"https://c.yell.com/t_bigSquare,f_auto/182d4608-92e7-4894-b92b-7141e80c98ed_image_jpeg.jpg"
Barrasina Restaurant,Spanish Restaurants,4.3(16 Ratings),"54 Frith St,  London",W1D 4SL,020 7494 3109 ,barrafina.co.uk,"https://c.yell.com/t_bigSquare,f_auto/278a51ab-cc82-4bc7-b8c7-0216b2d63cb6_image_jpeg.jpg"
Raising the Bar (Sponsored),Mobile Bars,No Rating,"464 Watford Way,  London",NW7 2QH,07962 353030/020 8454 7887,,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Market House (Sponsored),Bars and Wine Bars,No Rating,"433-445 Coldharbour Lane,  London",SW9 8LN,020 7095 9443 ,market-house.co.uk,"https://c.yell.com/t_bigRect,f_auto/435290d6-ea1e-45da-adf5-5595bb320204_image_jpeg.jpg"
Henry's Cafe Bar,Speciality Restaurants,3.1(7 Ratings),"5-6 Henrietta St,  London",WC2E 8PS,020 7379 1871 ,henryscafebar.co.uk,"https://c.yell.com/t_bigSquare,f_auto/02606e4d-7edb-4001-bde2-3db6d751a6be_image_jpeg.jpg"
Brumus Restaurant & Bar Within Haymarket Hotel,English Restaurants,No Rating,"1a Suffolk Place,  London",SW1Y 4HX,020 7470 4007 ,firmdale.com,"https://c.yell.com/t_bigSquare,f_auto/4679ca28-95ad-4db9-a7c8-fb1cdd9ae4bf_image_jpeg.jpg"
Ruby Blue,Speciality Restaurants,3.0(8 Ratings),"1 Leicester Place, Leicester Square,  London",WC2H 7BP,020 7287 8050 ,rubybluebar.co.uk,"https://c.yell.com/t_bigSquare,f_auto/652b4889-f482-470d-8f3c-4826a2bc41c0_image_jpeg.jpg"
Zizzi,Italian Restaurants,3.0(1 Rating),"73 The Strand,  London",WC2R 0DE,020 3302 2734 ,zizzi.co.uk/,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Hummus Bros Ltd,Mediterranean Restaurants,4.7(11 Ratings),"88 Wardour St,  London",W1F 0TH,020 7734 1311 ,seedrs.com/hbros,"https://c.yell.com/t_bigSquare,f_auto/d5b1aca9-0580-4cfa-b2c2-a6df3d0ab650_image_jpeg.jpg"
The Alchemist,Bars and Wine Bars,No Rating,"63-66 St Martin's Lane, Charing Cross,  LONDON",WC2N 4JS,,thealchemist.uk.com/,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Bella Italia - London St Martins Lane,Italian Restaurants,No Rating,"70 St. Martins Lane,  London",WC2N 4JS,020 7836 0484 ,bellaitalia.co.uk/italian-restaurant/london/st-martins-lane,"https://c.yell.com/t_bigRect,f_auto/8d501948-0903-4f71-a46f-f3f09335a2d5_image_jpeg.jpg"
Lowlander Grand Cafe Ltd,Speciality Restaurants,4.0(5 Ratings),"36 Drury Lane,  London",WC2B 5RR,020 7379 7446 ,lowlander.com,"https://c.yell.com/t_bigSquare,f_auto/0a60fcee-fc70-4c59-a059-e5fb6bcca8d9_image_jpeg.jpg"
Rileys Sports Bars,Night Clubs,No Rating,"80 Haymarket,  London",SW1Y 4TE,020 7930 0393 ,rileyssportsbars.co.uk,"https://c.yell.com/t_bigSquare,f_auto/9e757266-9018-4295-870d-4c23cf72c089_image_jpeg.jpg"
LSQ Rooftop,Bars and Wine Bars,No Rating,"9th floor, Hotel Indigo, Leicester Square,  London",WC2H 7NA,020 3953 4200 ,lsqrooftop.com/,"https://c.yell.com/t_bigSquare,f_auto/73c7b721-acec-47c7-aef9-e05f3db70851_image_jpeg.jpg"
Pizza Hut,Pizzerias,No Rating,"19 Leicester Square,  London",WC2H 7LE,020 7930 9114 ,pizzahut.co.uk,"https://c.yell.com/t_bigSquare,f_auto/69467461-13a9-4435-a4b8-1449fae3385c_image_jpeg.jpg"
POLPO Covent Garden,Italian Restaurants,No Rating,"6 Maiden Lane,  London",WC2E 7NA,020 7836 8448 ,polpo.co.uk,"https://c.yell.com/t_bigRect,f_auto/80ccfb26-59b0-43a1-92ed-a6684f63c578_image_jpeg.jpg"
Sibarita,Bars and Wine Bars,No Rating,"7 Maiden Lane,  London",WC2E 7NA,0207497 0999 ,,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
The London Beer House,Bars and Wine Bars,No Rating,"17 Royal Opera Arcade, Haymarket,  LONDON",SW1Y 4UY,,londonbeerhouse.com,"https://c.yell.com/t_bigSquare,f_auto/51c8b88f-d6a0-41d9-aa3a-82d06e992fa0_image_jpeg.jpg"
Pall Mall Fine Wine,Bars and Wine Bars,No Rating,"6-8 Royal Opera Arcade,  London",SW1Y 4UY,020 7321 2529 ,pallmallfinewine.co.uk,"https://c.yell.com/t_bigSquare,f_auto/da60ec38-27fa-4b13-935f-2e63a74ea374_image_jpeg.jpg"
Opera Tavern,Pubs,4.0(1 Rating),"23 Catherine St,  London",WC2B 5JS,020 7836 3680 ,saltyardgroup.co.uk/opera-tavern/,"https://c.yell.com/t_bigSquare,f_auto/71e9ab31-9c9f-4898-8199-e2717bfe6381_image_jpeg.jpg"
Crowbar,Pubs,4.5(6 Ratings),"17, Manette St, Soho,  London",W1D 4AS,020 7439 0831 ,crobar.co.uk,"https://c.yell.com/t_bigSquare,f_auto/7581b6d4-fbd1-4aea-99be-6dba18421205_image_jpeg.jpg"
The Ku Bar,Pubs,No Rating,"30 Lisle St,  London",WC2H 7BA,020 7437 4303 ,ku-bar.co.uk,"https://c.yell.com/t_bigSquare,f_auto/a4029d41-a781-414b-adc7-0fd4e04f2f4d_image_jpeg.jpg"
The Pig & Goose,Bars and Wine Bars,No Rating,"213 Strand, Charing Cross,  LONDON",WC2R 1AP,020 7353 9638 ,metropolitanpubcompany.com,"https://c.yell.com/t_bigSquare,f_auto/04c24269-086b-4799-ad12-5b16353bd436_image_jpeg.jpg"
Studio 88,Bars and Wine Bars,No Rating,"53-53A Whitcomb Street, Chinatown,  LONDON",WC2H 7HG,020 7889 1996 ,studio88.bar,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
The Long Acre,Pubs,No Rating,"1 Upper St Martins Lane,  London",WC2H 9NY,020 7395 1200 ,bestcitypubs.co.uk/longacre-london,"https://c.yell.com/t_bigSquare,f_auto/414dcef4-c474-45eb-ac3e-379f58fcf4e5_image_jpeg.jpg"
"The Red Lion, Mayfair",Pubs,5.0(1 Rating),"2 Duke of York St, Mayfair,  London",SW1Y 6JP,020 7321 0782 ,redlionmayfair.co.uk,"https://c.yell.com/t_bigSquare,f_auto/5e053efb-ae8a-46f1-bf5b-f7057fb9b501_image_jpeg.jpg"
Tredwells,Night Clubs,No Rating,"4A Upper St. Martin's Lane,  London",WC2H 9NY,020 3764 0840 ,tredwells.com/,"https://c.yell.com/t_bigRect,f_auto/1bc4cac4-130f-4451-8f6a-708c0c12655a_image_png.png"
Market House (Sponsored),Bars and Wine Bars,No Rating,"433-445 Coldharbour Lane,  London",SW9 8LN,020 7095 9443 ,market-house.co.uk,"https://c.yell.com/t_bigRect,f_auto/435290d6-ea1e-45da-adf5-5595bb320204_image_jpeg.jpg"
Le Beaujolais Wine Bar Ltd,Bars and Wine Bars,No Rating,"25 Litchfield St,  London",WC2H 9NJ,020 7836 2955 ,lebeaujolais.net,"https://c.yell.com/t_bigRect,f_auto/f0db3582-ac0a-4c26-91e8-9870926a5b53_image_jpeg.jpg"
Sound London,Night Clubs,3.0(6 Ratings),"1 Leicester Square,  London",WC2H 7NA,03332 401010 ,soundlondon.com,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Icebar London,Bars and Wine Bars,4.2(5 Ratings),"31-33 Heddon St,  London",W1B 4BN,020 7478 8910 ,icebarlondon.com,"https://c.yell.com/t_bigRect,f_auto/b565684c-d161-4032-b53c-6cec68e4d783_image_png.png"
Piccadilly Comedy Club,Bars and Wine Bars,No Rating,"7 Oxendon Street,  London",SW1Y 4EE,07568 352828 ,,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Squares,Bars and Wine Bars,No Rating,"Whitcomb Street, Chinatown,  LONDON",WC2H 7HA,020 7930 4477 ,thistle.com,"https://c.yell.com/t_bigSquare,f_auto/4f44a67b-46c3-400d-b205-b11c0e06c288_image_jpeg.jpg"
DSTRKT,Bars and Wine Bars,No Rating,"9 Rupert Street, Haymarket,  LONDON",W1D 7DH,020 7317 9120 ,,"https://c.yell.com/t_bigSquare,f_auto/fd2dc53e-2efc-4f97-8e98-a93fa1aa99d1_image_jpeg.jpg"
West End Kitchen Ltd,English Restaurants,No Rating,"5 Panton St,  London",SW1Y 4DL,020 7839 4241 ,thewestendkitchen.co.uk,"https://c.yell.com/t_bigSquare,f_auto/edeafb6a-414b-4cd9-8b0d-bdc273f686ff_image_jpeg.jpg"
