Name,Category,Rating,Address,Post Code,Phone Number,Website,Image
The Box Office,Bars and Wine Bars,No Rating,"51 Dale End, Eastside,  BIRMINGHAM",B4 7LS,0844 500 2181 ,,"https://c.yell.com/t_bigSquare,f_auto/bca1bf80-2137-46f2-ad4e-b19dda6f8daa_image_jpeg.jpg"
Cosy Club,English Restaurants,5.0(1 Rating),"33 Bennetts Hill,  Birmingham",B2 5SN,0121 695 1131 ,cosyclub.co.uk,"https://c.yell.com/t_bigSquare,f_auto/22e651f5-cffa-4448-9f96-e474b6b9a916_image_jpeg.jpg"
Pizza Hut (UK) Ltd,Pizzerias,4.0(3 Ratings),"25 Martineau Place,  Birmingham",B2 4UB,0121 233 3357 ,pizzahut.co.uk,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
JM Cocktail Events,Mobile Bars,No Rating, ,,07827 634417 ,jm-cocktails.co.uk/,"https://c.yell.com/t_bigRect,f_auto/ab0bc36d-fb74-4da5-a7aa-ed9e465ad7af_image_jpeg.jpg"
The Peaky Blinder,Bars and Wine Bars,No Rating,"65 Dale End, Eastside,  BIRMINGHAM",B4 7LS,,,"https://c.yell.com/t_bigSquare,f_auto/b8dac1e5-1ce3-4fc8-a1ea-d038250f9a77_image_jpeg.jpg"
The Eagle & Tun,Bars and Wine Bars,No Rating,"54 Banbury Street, Digbeth,  BIRMINGHAM",B5 5RH,0121 643 0010 ,,"https://c.yell.com/t_bigSquare,f_auto/4a021a52-37b8-4a7a-854b-975c5ab9eff8_image_jpeg.jpg"
Bodega,Speciality Restaurants,5.0(1 Rating),"12 Bennetts Hill,  Birmingham",B2 5RS,0121 448 4267 ,bodegacantina.co.uk,"https://c.yell.com/t_bigSquare,f_auto/6688563d-0923-4dbc-9a7b-e4a44fc28690_image_jpeg.jpg"
Amantia,Spanish Restaurants,4.0(1 Rating),"9-10 Bennetts Hill,  Birmingham",B2 5RS,0121 643 3647 ,amantia.co.uk,"https://c.yell.com/t_bigSquare,f_auto/c2a2a435-b2cb-4fe4-8e2c-d1ffc01c2c7a_image_jpeg.jpg"
Theatrix Birmingham (Sponsored),Night Clubs,5.0(1 Rating),"130 Colmore Row,  Birmingham",B3 3AP,07970 268959 ,,"https://c.yell.com/t_bigRect,f_auto/b883fccb-5d0b-4745-92ec-ac22929a4b73_image_png.png"
Bacchus Bar,Pubs,4.5(2 Ratings),"Burlington Arcade New St,  Birmingham",B2 4JH,0121 632 5445 ,nicholsonspubs.co.uk/restaurants/eastandwestmidlands/bacchusbarbirmingham,"https://c.yell.com/t_bigSquare,f_auto/d3aa84e0-f01a-4b31-87b6-b353cddb900d_image_jpeg.jpg"
Moriarty's,Bars and Wine Bars,No Rating,"126 Lawley Middleway, Eastside,  BIRMINGHAM",B4 7XP,,,"https://c.yell.com/t_bigSquare,f_auto/d71d8166-d3eb-4d6d-8e80-4313c94b5f90_image_jpeg.jpg"
Thyme,Speciality Restaurants,No Rating,"Richard Street,  BIRMINGHAM",B7 4AA,0871 527 8080 ,premierinn.com,"https://c.yell.com/t_bigSquare,f_auto/da23c7ad-c157-4ad5-9d10-88e64b30671b_image_jpeg.jpg"
Subside Bar,Pubs,2.3(3 Ratings),"57 High St,  Birmingham",B5 6DA,0121 622 7090 ,subsidebar.co.uk,"https://c.yell.com/t_bigSquare,f_auto/25d3cd80-8aaa-483e-9496-b77ff2a0d693_image_jpeg.jpg"
The Barrell Bar & Grill,Pubs,No Rating,"322 Summer Lane,  Birmingham",B19 3RG,07515 531272 ,,"https://c.yell.com/t_bigSquare,f_auto/6fa57d8e-1054-48ba-98c0-02143d126860_image_jpeg.jpg"
Bar + Block Steakhouse Birmingham,Steakhouse Restaurants,No Rating,"3-6 Waterloo St,  Birmingham",B2 5PG,0121 227 5139 ,barandblock.co.uk/en-gb/locations/birmingham,"https://c.yell.com/t_bigRect,f_auto/0d8829cf-75bc-496e-be98-200654831619_image_png.png"
The Stable,Bars and Wine Bars,5.0(1 Rating),"115 John Bright Street,  BIRMINGHAM",B1 1BE,0121 643 8918 ,stablepizza.com/,"https://c.yell.com/t_bigSquare,f_auto/49258653-e75f-42c2-a174-2fddd8de229e_image_jpeg.jpg"
In House Bar,Bars and Wine Bars,No Rating,"within House of Fraser, P.O Box 132,  Birmingham",B2 5JS,0121 236 9707 ,,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Marie's Bar,Pubs,No Rating,"337 New Summer St,  Birmingham",B19 3RD,0121 333 3207 ,,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Diamonds Showbar & Restaurant,English Restaurants,5.0(1 Rating),"170-174 Great Hampton Row,  Birmingham",B19 3JP,0844 884 4783 ,diamonds-showbar.co.uk,"https://c.yell.com/t_bigRect,f_auto/d50701ea-f4cd-4508-a07f-883cd45543d4_image_jpeg.jpg"
Arch 13 at Connollys,Bars and Wine Bars,No Rating,"220 Livery Street, Jewellery Quarter,  BIRMINGHAM",B3 1EU,0121 794 6636 ,,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Revolucion de Cuba Birmingham,Bars and Wine Bars,No Rating,"8 Temple St,  Birmingham",B2 5BN,0121 796 1216 ,revoluciondecuba.com/bar/birmingham/,"https://c.yell.com/t_bigSquare,f_auto/369a5296-8932-40a6-a42f-881ec0e5c5b5_image_jpeg.jpg"
Temple Street Social,Bars and Wine Bars,No Rating,"39-40 Temple Street,  BIRMINGHAM",B2 5DP,0121 643 3378 ,,"https://c.yell.com/t_bigSquare,f_auto/ece457f4-be34-4b16-bd86-d65e84509717_image_jpeg.jpg"
The Balcony Brasserie & Moet Rose Champagne Bar,Bars and Wine Bars,No Rating,"Upper Mall West, Digbeth,  BIRMINGHAM",B5 4BP,0121 600 6869 ,searcys.co.uk,"https://c.yell.com/t_bigSquare,f_auto/1481db27-197c-46e7-8e5a-e4f1fe2118c6_image_jpeg.jpg"
All Bar One Newhall Street Birmingham,Bars and Wine Bars,2.5(6 Ratings),"43 Newhall St,  Birmingham",B3 3NY,0121 212 2551 ,allbarone.co.uk/national-search/east-and-west-midlands/all-bar-one-newhall-street-birmingham,"https://c.yell.com/t_bigSquare,f_auto/ad102d8b-a865-4104-b53f-6840fa94ce7c_image_jpeg.jpg"
"The Utopia, Birmingham",Night Clubs,No Rating,"16 Church St,  Birmingham",B3 2NP,0121 233 3666 ,bar-utopia.co.uk/,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Kilder,Bars and Wine Bars,No Rating,"5 Shaws Passage,  BIRMINGHAM",B5 5JG,0121 643 2546 ,,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Stirlings Bar & Lounge,Night Clubs,No Rating,"21 Ludgate Hill,  Birmingham",B3 1DW,0121 439 2121 ,stirlingsbar.co.uk,"https://c.yell.com/t_bigSquare,f_auto/bc45a640-9ecb-45ba-aac3-07c0f5e467d3_image_jpeg.jpg"
Bureau,Bars and Wine Bars,No Rating,"110 Colmore Row, Jewellery Quarter,  BIRMINGHAM",B3 3AG,0121 236 1110 ,thebureaubar.co.uk,"https://c.yell.com/t_bigSquare,f_auto/92e04b83-f5b6-434e-bec4-8e9a9409c4c2_image_jpeg.jpg"
Afrobeat,Speciality Restaurants,No Rating,"91a Bracebridge St,  Birmingham",B6 4PJ,0121 389 8489 ,afrobeat.club,"https://c.yell.com/t_bigRect,f_auto/73f4fc87-8df8-47c1-9ffe-876169dc782f_image_jpeg.jpg"
All Bar One New Street Station,Bars and Wine Bars,No Rating,"Unit 28b New St Station, Smallbrook Queensway,  Birmingham",B2 4QE,0121 643 3157 ,allbarone.co.uk/national-search/east-and-west-midlands/all-bar-one-new-street,"https://c.yell.com/t_bigSquare,f_auto/31dd8ac7-967a-45d6-a72b-5bd1eb8b9cba_image_jpeg.jpg"
The Bureau Bar,Bars and Wine Bars,No Rating,"110 Colmore Row,  Birmingham",B3 3AG,0121236 1110 ,,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Fazenda Rodizio Bar & Grill,Speciality Restaurants,No Rating,"55 Colmore Row, Jewellery Quarter,  BIRMINGHAM",B3 2AA,0121 728 5656 ,fazenda.co.uk,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Pizza Hut (UK) Ltd,Pizzerias,3.0(1 Rating),"135-137, New St,  Birmingham",B2 4NS,0121 643 2080 ,pizzahut.co.uk,"https://c.yell.com/t_bigSquare,f_auto/2aa494da-6e4d-46d8-ba81-15fa25baecc2_image_jpeg.jpg"
K.S.B Beer & Bar Supplies Ltd (Sponsored),Mobile Bars,5.0(15 Ratings), Oldbury,,07932 327478 ,ksb-beers.co.uk,"https://c.yell.com/t_bigRect,f_auto/194e1133-a1f6-40c4-bedb-605f3cb65600_image_jpeg.jpg"
Hennessey's,Bars and Wine Bars,No Rating,"30-31 Allison St,  Birmingham",B5 5TJ,0121 643 3436 ,hennesseysbar.com,"https://c.yell.com/t_bigSquare,f_auto/66006872-a0ad-4092-91b0-92594e7f3bc2_image_jpeg.jpg"
Frizzenti,Bars and Wine Bars,No Rating,"Stephenson Place,  BIRMINGHAM",B2 4BQ,,frizzenti.com/,"https://c.yell.com/t_bigSquare,f_auto/3a57a022-0d67-40f6-8cdb-dbc72a5821eb_image_jpeg.jpg"
Henman & Cooper,Bars and Wine Bars,No Rating,"110 Colmore Row,  Birmingham",B3 3AG,0121 233 1177 ,,"https://c.yell.com/t_bigRect,f_auto/237ab1c0-0c41-455d-9200-9460699b40b0_image_jpeg.jpg"
The Head of Steam,Bars and Wine Bars,No Rating,"36 Temple Street,  BIRMINGHAM",B2 5DP,0121 643 6824 ,theheadofsteam.co.uk,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Chi Bar Lounge Restaurant,Bars and Wine Bars,No Rating,"61 Newhall St,  Birmingham",B3 3RB,0121 233 3150 ,,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Pitcher & Piano Birmingham,Bars and Wine Bars,5.0(6 Ratings),"Brindley Place Broad St,  Birmingham",B1 2HP,0121 643 0214 ,pitcherandpiano.com/bars/birmingham,"https://c.yell.com/t_bigSquare,f_auto/342ab8ec-6430-441d-8209-6da3f88277d1_image_jpeg.jpg"
Colmore Bar & Grill,Steakhouse Restaurants,No Rating,"St. Philips Gate, 3-6, Waterloo St,  Birmingham",B2 5PG,0121 616 4442 ,whitbread.co.uk,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
All Bar One Brindleyplace,Bars and Wine Bars,4.3(10 Ratings),"Units 12G-13G Waters Edge, Brindley Place,  Birmingham",B1 2HL,0121 644 5861 ,allbarone.co.uk/national-search/east-and-west-midlands/all-bar-one-brindleyplace-birmingham,"https://c.yell.com/t_bigSquare,f_auto/55e38745-613b-46a1-b729-798ed18d8059_image_jpeg.jpg"
Be At One - Birmingham,Night Clubs,No Rating,"Basement Picadilly Arcade, Stephenson St,  Birmingham",B2 4BJ,0121 227 2225 ,beatone.co.uk/cocktail-bar/birmingham/,"https://c.yell.com/t_bigSquare,f_auto/a59319f0-6263-4e57-9d14-a6bb701165cf_image_jpeg.jpg"
Tapas Revolution,Spanish Restaurants,No Rating,"Stephenson Place,  BIRMINGHAM",B2 4BQ,0121 643 6381 ,tapasrevolution.com/,"https://c.yell.com/t_bigSquare,f_auto/9fc9cb5f-45a2-43b4-9b76-0a2dcdde00ba_image_jpeg.jpg"
The Victoria,Pubs,5.0(2 Ratings),"48 John Bright St,  Birmingham",B1 1BN,0121 633 9439 ,thevictoriabirmingham.co.uk,"https://c.yell.com/t_bigSquare,f_auto/cb5e18a8-6534-42ea-8d87-654b7d2db8d4_image_jpeg.jpg"
Mooch Bar,Bars and Wine Bars,4.1(22 Ratings),"260 Broad St,  Birmingham",B1 2HF,0121 633 4260 ,moochbar.co.uk/,"https://c.yell.com/t_bigRect,f_auto/fa9ae62b-c5b8-4379-9248-74a05ef5c0e6_image_png.png"
Nightingale Club,Night Clubs,4.7(6 Ratings),"Essex House, Kent St,  Birmingham",B5 6RD,0121 622 1718 ,nightingaleclub.co.uk,"https://c.yell.com/t_bigSquare,f_auto/02cac6d6-83a1-40dd-adaa-2195b0c17585_image_jpeg.jpg"
The Asquith & Gingers Bar Ltd,Pubs,No Rating,"11 Newhall Street,  Birmingham",B3 3NY,0121236 2600 ,,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Red Peppers,Mediterranean Restaurants,3.9(8 Ratings),"The Mailbox, 117, Wharfside St,  Birmingham",B1 1RF,0121 643 4202 ,red-peppers.co.uk,"https://c.yell.com/t_bigSquare,f_auto/ef1b3165-91aa-4c02-980b-1ea875ddb7c5_image_jpeg.jpg"
The Florence,Bars and Wine Bars,No Rating,"106-110 Edmund Street, Jewellery Quarter,  BIRMINGHAM",B3 3PU,0121 200 2423 ,,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Purecraft Bar & Kitchen,English Restaurants,No Rating,"30 Waterloo St,  Birmingham",B2 5TJ,0121 237 5666 ,purecraftbars.com,"https://c.yell.com/t_bigSquare,f_auto/3d4bbcc0-335e-46e8-9756-eade0b9698fb_image_jpeg.jpg"
O'Rourkes,Bars and Wine Bars,No Rating,"21 Oxford Street, Digbeth,  BIRMINGHAM",B5 5NR,,,"https://c.yell.com/t_bigSquare,f_auto/1cc627ee-71c6-4615-98d1-5055a652c828_image_jpeg.jpg"
Edmunds Bar,Pub Restaurants,No Rating,"29 Newhall St,  Birmingham",B3 3PU,0121 200 2423 ,edmundsbar.co.uk,https://cdn.yell.com/cdn/yellapi/asset/02B2EB6AC02CD611/thumbnail
Noctural Animals,Bars and Wine Bars,No Rating,"20 Bennetts Hill,  BIRMINGHAM",B2 5QJ,0121 643 7001 ,,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
BML Enterprise Ltd,Bars and Wine Bars,No Rating,"110 Colmore Row,  Birmingham",B3 3AG,0121 236 1110 ,thebureau.co.uk,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
The Balcony Restaurant,Bars and Wine Bars,No Rating,"Upper Mall East, Bullring,  Birmingham",B5 4BP,01216 006869 ,,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Pizza Express,Pizzerias,4.3(6 Ratings),"The Waters Edge Brindley Place, Broad Street,  Birmingham",B1 2HL,0121 643 2500 ,pizzaexpress.com/birmingham-brindley-place,"https://c.yell.com/t_bigRect,f_auto/8d449a76-3d0d-452f-b6d8-0c874e16413e_image_png.png"
Eden Bar,Bars and Wine Bars,5.0(2 Ratings),"116 Sherlock St,  Birmingham",B5 6NB,0121 622 1953 ,theedenbar.co.uk,"https://c.yell.com/t_bigSquare,f_auto/622b4c46-c012-42cf-a970-7d5585d2160f_image_jpeg.jpg"
Missing,Bars and Wine Bars,4.5(2 Ratings),"48 Bromsgrove St,  Birmingham",B5 6NU,0121 622 4256 ,missingbar.co.uk,"https://c.yell.com/t_bigSquare,f_auto/be08f764-b108-40bc-9835-0d2cbc201e75_image_jpeg.jpg"
Sidewalk,Night Clubs,5.0(1 Rating),"125-131 Hurst St,  Birmingham",B5 6SE,0121 666 6220 ,sidewalkbirmingham.co.uk,"https://c.yell.com/t_bigSquare,f_auto/76465d5f-151a-4fae-bd79-46f22df9328b_image_jpeg.jpg"
Ulysses Restaurant,Greek Restaurants,3.9(20 Ratings),"42a Bristol St,  Birmingham",B5 7AA,0121 622 3159 ,ulyssesrestaurant.co.uk,"https://c.yell.com/t_bigRect,f_auto/32fea38e-6dd5-4593-9c1a-7c1026d67765_image_jpeg.jpg"
Berlioz Bar,Steakhouse Restaurants,No Rating,"Burlington Arcade, 126, New St,  Birmingham",B2 4JQ,0121 643 9191 ,macdonaldhotels.co.uk,https://cdn.yell.com/cdn/yellapi/asset/1326348F46082B12/thumbnail
The Craven Arms,Bars and Wine Bars,5.0(1 Rating),"47 Upper Gough Street,  BIRMINGHAM",B1 1JL,0121 643 6756 ,,"https://c.yell.com/t_bigSquare,f_auto/6dbbfc58-5a8b-47cb-b077-45d0fb89a189_image_jpeg.jpg"
The 0 Bar,Bars and Wine Bars,4.5(2 Ratings),"264 Broad Street,  BIRMINGHAM",B1 2DS,0121 643 0712 ,obarbirmingham.com,"https://c.yell.com/t_bigSquare,f_auto/2e5fa1ec-d24e-4d65-82ae-7e8ae71c5953_image_jpeg.jpg"
40 St. Pauls,Bars and Wine Bars,No Rating,"40 Cox St,  Birmingham",B3 1RD,07340 037639 ,40stpauls.co.uk,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Jailbird,Bars and Wine Bars,No Rating,"130 Colmore Row, Jewellery Quarter,  BIRMINGHAM",B3 3AP,0121 236 4246 ,,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Bonehead,Bars and Wine Bars,No Rating,"8 Lower Severn Street,  BIRMINGHAM",B1 1PU,0121 439 5757 ,boneheaduk.com,"https://c.yell.com/t_bigSquare,f_auto/56d77a7b-c05d-424e-9422-2019f1594d60_image_jpeg.jpg"
Bar Estilo,Speciality Restaurants,5.0(3 Ratings),"The Mailbox, 110-114, Wharfside St,  Birmingham",B1 1RF,0121 643 3443 ,barestilo.co.uk,"https://c.yell.com/t_bigSquare,f_auto/86242409-d37d-4cd9-a4f4-a2b6ac1ef571_image_jpeg.jpg"
Digbeth Works,Bars and Wine Bars,No Rating,"79a Digbeth,  Birmingham",B5 6DY,0121 792 0771 ,digbethworks.co.uk,"https://c.yell.com/t_bigSquare,f_auto/3ba972a2-6a89-444d-95cf-555975b01ac3_image_jpeg.jpg"
La Galleria,Italian Restaurants,No Rating,"5a Ethel St,  Birmingham",B2 4BG,0121 643 5933 ,lagalleria-birmingham.co.uk,"https://c.yell.com/t_bigSquare,f_auto/dd9d9250-d206-4eac-9ccc-9e82931e6070_image_jpeg.jpg"
Post Office Vaults,Pubs,No Rating,"84b, New St,  Birmingham",B2 4BA,0121 643 7354 ,postofficevaults.co.uk,"https://c.yell.com/t_bigSquare,f_auto/47a787dc-4fa0-458a-aa75-4ac2a9de152b_image_jpeg.jpg"
Ruin Bars Ltd,Pubs,No Rating,"92 Floodgate St,  Birmingham",B5 5SR,0121 643 5811 ,theruindigbeth.com,"https://c.yell.com/t_bigSquare,f_auto/34870f24-dc58-4663-95b6-3023f534549e_image_jpeg.jpg"
The White Swan,Pubs,4.0(1 Rating),"276 Bradford St,  Birmingham",B12 0QY,0121 622 2586 ,marstons.co.uk/,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Folium,Bars and Wine Bars,No Rating,"5-8 Caroline Street, Jewellery Quarter,  BIRMINGHAM",B3 1UG,0121 638 0100 ,,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Note Bar,Bars and Wine Bars,No Rating,"Beak Street,  BIRMINGHAM",B1 1PU,,,"https://c.yell.com/t_bigSquare,f_auto/4527c833-a91a-4546-9c19-620335d4000d_image_jpeg.jpg"
Mechu Bar & Grill,Steakhouse Restaurants,No Rating,"45 Summer Row,  Birmingham",B3 1JJ,0121 710 4220 ,mechu.com,"https://c.yell.com/t_bigSquare,f_auto/43b84460-6902-438b-a305-72d655ede46a_image_jpeg.jpg"
Gallery Restaurant & Bar at Selfridges,English Restaurants,No Rating,"Queens Drive,  Birmingham",B5 4PJ,0121 600 6869 ,,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Sobar,Bars and Wine Bars,No Rating,"The Arcadian Centre, 70, Hurst St,  Birmingham",B5 4TD,0121 693 5084 ,sobar.co.uk,"https://c.yell.com/t_bigSquare,f_auto/ecdac55d-72d7-4197-81ee-55f97b80c747_image_jpeg.jpg"
Station Bar,Bars and Wine Bars,No Rating,"Station Street, Digbeth,  BIRMINGHAM",B5 4DY,,,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Unplug,Night Clubs,No Rating,"79a Digbeth,  Birmingham",B5 6DY,07956 168677 ,unplugclub.com,"https://c.yell.com/t_bigSquare,f_auto/42a2ec5e-1672-486f-ab0c-bcf8d6cef52e_image_jpeg.jpg"
Bar Epernay,Bars and Wine Bars,4.3(3 Ratings),"171 Wharfside St, The Mailbox,  Birmingham",B1 1RL,0121 632 1430 ,bar-epernay.co.uk,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
The Engine Room,Bars and Wine Bars,No Rating,"Floodgate Street, Digbeth,  BIRMINGHAM",B5 5SR,07968 082105 ,,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Players,Bars and Wine Bars,5.0(1 Rating),"239-240 Broad Street,  BIRMINGHAM",B1 2HG,0121 643 6817 ,,"https://c.yell.com/t_bigSquare,f_auto/813920c4-0c1e-4d7a-ab0c-80a7be12cab9_image_jpeg.jpg"
Jewellers Arms,Bars and Wine Bars,No Rating,"23 Hockley Street,  BIRMINGHAM",B18 6BW,0121 236 4402 ,,"https://c.yell.com/t_bigSquare,f_auto/15bfd051-8cce-4b41-928b-d14930d8274e_image_jpeg.jpg"
Poppy Red,Traditional Restaurants,3.0(2 Ratings),"Arcadian Centre Hurst St,  Birmingham",B5 4TD,0121 687 1200 ,poppy-red.com,https://cdn.yell.com/cdn/yellapi/asset/F57BC3109D076EB4/thumbnail
Meeir Ltd,Pub Restaurants,No Rating,"81-91 John Bright St,  Birmingham",B1 1BN,0121 405 1273 ,,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
The Glamorous Show Bar,Pubs,No Rating,"27 Hurst St,  Birmingham",B5 4BB,0121 622 5912 ,glamorousbirmingham.co.uk,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
"Bluu Bar, Brasserie & Basement",Night Clubs,No Rating,"Islington Gates, 8, Fleet St,  Birmingham",B3 1JH,0121 236 9013 ,bluu.co.uk,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Glamorous,Bars and Wine Bars,No Rating,"25 Hurst Street, Digbeth,  BIRMINGHAM",B5 4BB,0121 622 5912 ,,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Bar Jester,Night Clubs,No Rating,"42 Holloway Circus Queensway,  Birmingham",B1 1EG,0121 643 8344 ,barjester.co.uk,"https://c.yell.com/t_bigSquare,f_auto/af39057b-c055-4bf2-a551-a092d501a368_image_jpeg.jpg"
Levana,Bars and Wine Bars,No Rating,"Hurst Street, Digbeth,  BIRMINGHAM",B5 4TD,,,"https://c.yell.com/t_bigSquare,f_auto/718fca3c-2073-4649-b6a7-22eea5309d70_image_jpeg.jpg"
