Name,Category,Rating,Address,Post Code,Phone Number,Website,Image
The Washington Hotel,Hotels,1.0(1 Rating),"11-15 St Pauls Rd,  Bristol",BS8 1LX,0117 370 7401 ,cliftonhotels.com/bristolhotels/washington,"https://c.yell.com/t_bigSquare,f_auto/b62785e0-8ab8-4df8-99b4-0841e48963e8_image_jpeg.jpg"
Best Western Weston Hall Hotel,Hotels,No Rating,"Weston Lane,  Bedworth",CV12 9RU,024 7601 7378 ,bw-westonhallhotel.co.uk/,"https://c.yell.com/t_bigSquare,f_auto/18b0c5b8-2f89-4c83-bb02-2a7e6b615062_image_jpeg.jpg"
Albert Hotel,Hotels,No Rating,"Mounthoolie Lane,  Kirkwall",KW15 1JZ,01856 876000 ,alberthotel.co.uk,"https://c.yell.com/t_bigRect,f_auto/b54aa028-b26e-4827-9781-1e660892dd2b_image_jpeg.jpg"
Highcroft Guest House,Hotels,No Rating,"65 Barras Lane, Coundon,  Coventry",CV1 4AQ,024 7601 7936 ,highcroftguesthouse.com,"https://c.yell.com/t_bigRect,f_auto/001637c5-20c8-4f39-a5eb-d989b43e96c3_image_jpeg.jpg"
Bryntirion Inn,Hotels,No Rating,  Bala,LL23 7RA,01678 530205 ,bryntirioninn.co.uk,"https://c.yell.com/t_bigRect,f_auto/1f8fa40d-45ea-4730-a40a-bce385c104b8_image_jpeg.jpg"
The Norwood,Hotels,No Rating,"60 Belgrave Rd,  Torquay",TQ2 5HY,01803 220773 ,norwoodhoteltorquay.co.uk,"https://c.yell.com/t_bigRect,f_auto/14b9f386-4cdf-4c9e-a0ab-02ae6a1620eb_image_png.png"
The Railway Sleeper Lodge,Hotels,5.0(1 Rating),"172 Bergholt Rd,  Colchester",CO4 5AJ,07714 409358 ,therailwaysleeper.com,"https://c.yell.com/t_bigSquare,f_auto/6bbe41dc-90fc-49fe-b71d-aa143df0635e_image_jpeg.jpg"
The Weigh Inn,Hotels,5.0(2 Ratings),"Burnside,  Thurso",KW14 7UG,01847 205029 ,weighinn.co.uk,https://cdn.yell.com/cdn/yellapi/asset/8D2AC41B67DFA569/thumbnail
T & J Motel,Hotels,4.5(2 Ratings),"Ashurst House Hastings Rd,  Wadhurst",TN5 7QE,01580 879494 ,tjmotel.co.uk/,"https://c.yell.com/t_bigSquare,f_auto/e91d9d78-f20b-49a1-8525-df00a64a9d11_image_jpeg.jpg"
Amherst Guest Accommodation,,No Rating,"2 Lower Rock Gardens,  Brighton",BN2 1PG,01273 670131 ,amhersthotel.co.uk,"https://c.yell.com/t_bigRect,f_auto/46cba8ee-bb0d-4284-92ff-ec814a995c86_image_jpeg.jpg"
Riverside Hotel,Hotels,5.0(1 Rating),"2 North Station Rd,  Colchester",CO1 1RB,01206 500200 ,colchesterhotel.co.uk,"https://c.yell.com/t_bigSquare,f_auto/4c608706-97ad-40db-bdb3-37ea3a33cdc0_image_jpeg.jpg"
Berkeley Suites,Hotels,5.0(1 Rating),"6 Berkeley Crescent,  Bristol",BS8 1HA,0117 370 3531 ,cliftonhotels.com/bristol-hotels/berkeley-square,"https://c.yell.com/t_bigSquare,f_auto/f6eb46c8-312e-49c9-9425-3d7637d0d798_image_jpeg.jpg"
The Limes Country House Hotel,Hotels,No Rating,"Gainsborough Rd,  Market Rasen",LN8 3JW,01673 261044/01673 844540,limescountryhousehotel.co.uk,"https://c.yell.com/t_bigRect,f_auto/9d52e74d-566b-49a6-ba79-a3d9c2ea6b83_image_jpeg.jpg"
Harrowgate Hill Lodge,Hotels,No Rating,"North Rd,  Darlington",DL1 3AD,01325 523314 ,harrowgatehilllodge.co.uk/,"https://c.yell.com/t_bigSquare,f_auto/26f7d441-34a5-44a5-aa9a-3ad314d58a15_image_png.png"
The Rodney Hotel,Hotels,No Rating,"4 Rodney Place,  Bristol",BS8 4HY,0117 244 7386 ,cliftonhotels.com/bristolhotels/rodney/,"https://c.yell.com/t_bigRect,f_auto/18e9bbab-7846-4aef-be6d-cc3c84efdecd_image_jpeg.jpg"
Laichmoray Hotel,Hotels,No Rating,"Maisondieu Rd,  Elgin",IV30 1QR,01343 611484 ,laichmorayhotel.co.uk,"https://c.yell.com/t_bigRect,f_auto/8ac55695-01a7-458a-82e7-bba6a826565a_image_jpeg.jpg"
The George Hotel,Hotels,4.3(3 Ratings),"71 High St,  Stamford",PE9 2LB,01780 431199 ,georgehotelofstamford.com,"https://c.yell.com/t_bigRect,f_auto/9f4a978f-573e-4be9-84b3-65beb710bedb_image_jpeg.jpg"
The Lodge Country Inn,Hotels,2.0(2 Ratings),"Hayes Chase Burnham Rd,  Wickford",SS11 7QT,01245 201775/01268 208360,thelodgecountryltd.co.uk/,https://cdn.yell.com/cdn/yellapi/asset/B3E337DA1B88DF22/thumbnail
Carlton Hotel,Hotels,No Rating,"67 High St,  Forres",IV36 1AE,01309 672531 ,,"https://c.yell.com/t_bigSquare,f_auto/46b41061-0333-47bd-9dc9-6fa75ae257ca_image_jpeg.jpg"
Holiday Inn Express London - Wimbledon South,Hotels,4.3(3 Ratings),"200 High St Colliers Wood,  London",SW19 2BH,020 3370 4632 ,exhiwimbledon.co.uk,"https://c.yell.com/t_bigRect,f_auto/fdc5a898-9073-4367-9a08-245af1c2ffa3_image_png.png"
Alison House Hotel,Hotels,No Rating,"Intake Lane,  Matlock",DE4 3RH,01629 822211 ,alison-house.co.uk,"https://c.yell.com/t_bigRect,f_auto/14501d5e-7018-420d-bb93-68b8f973ae63_image_gif.gif"
The Ship,Hotels,4.0(1 Rating),"18 Broomfield Rd,  Chelmsford",CM1 1SW,01245 415263 ,greenekingpubs.co.uk,"https://c.yell.com/t_bigSquare,f_auto/857103e6-ef13-40a7-9086-ba0da7ab1870_image_png.png"
Fleuchary House,Hotels,No Rating,"29 Upper Lattimore Road,  St Albans",AL1 3UA,01727 766 764 ,,"https://c.yell.com/t_bigRect,f_auto/92bb9382-1826-4506-bdbd-475816aab3c9_image_jpeg.jpg"
The Bears Paw,Hotels,No Rating,"School Lane,  Sandbach",CW11 3QN,01270 442828 ,thebearspaw.co.uk,"https://c.yell.com/t_bigSquare,f_auto/b6d99c7a-ad15-4914-964d-3ced296614b9_image_jpeg.jpg"
The Sweeney Country House Hotel,Hotels,No Rating,"Sweeney Hall Cottage,  Oswestry",SY10 9EU,01691 880846 ,sweeneyhall.co.uk,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
The Pheasant Inn,Hotels,No Rating,"Pennsilvania Cottage,  Chester",CH3 9PF,01829 706169 ,grosvenorpulfordhotel.co.uk/,"https://c.yell.com/t_bigSquare,f_auto/ae41d084-8e65-4bff-9c53-7f2ce455b806_image_jpeg.jpg"
Lion Hotel,Hotels,5.0(1 Rating),  Pwllheli,LL53 8ND,01758 770244 ,lionhoteltudweiliog.co.uk,"https://c.yell.com/t_bigRect,f_auto/23e55024-a6f8-435c-b7cb-eacd38a0cab4_image_jpeg.jpg"
The Washington Hotel,Hotels,1.0(1 Rating),"11-15 St Pauls Rd,  Bristol",BS8 1LX,0117 370 7401 ,cliftonhotels.com/bristolhotels/washington,"https://c.yell.com/t_bigSquare,f_auto/b62785e0-8ab8-4df8-99b4-0841e48963e8_image_jpeg.jpg"
Wingfield Hotel & Sports Bar,Hotels,5.0(8 Ratings),"Wingfield Terrace,  Caerphilly",CF83 3NT,029 2002 5996 ,wingfieldhotel.co.uk,"https://c.yell.com/t_bigSquare,f_auto/c602897c-0496-47e6-b97d-ea27b8104358_image_jpeg.jpg"
OMGhotels.com,Hotel Booking Agents,5.0(3 Ratings), ,,01525 303740 ,omghotels.com,"https://c.yell.com/t_bigRect,f_auto/79ae569a-7d61-4e83-8a01-026fe5de5b20_image_jpeg.jpg"
Lochkinord Hotel,Hotels,5.0(1 Rating),"Ballater Rd,  Aboyne",AB34 5LW,0133 98 85229 ,,"https://c.yell.com/t_bigSquare,f_auto/6d8b27e0-0754-4aa6-8550-add6e30b0a4e_image_jpeg.jpg"
Dovedale Hotel & Restaurant Ltd,Hotels,4.8(6 Ratings),"12-18 Albert Road,  Cleethorpes",DN35 8LX,01472 692988 ,dovedalehotel.com/,"https://c.yell.com/t_bigRect,f_auto/e18e536c-378f-4c0b-bc44-c26db843ec18_image_jpeg.jpg"
Ruthin Castle Hotel & Spa,Hotels,5.0(6 Ratings),"Castle Street,  Ruthin",LL15 2NU,01824 702664 ,ruthincastle.co.uk/,"https://c.yell.com/t_bigSquare,f_auto/fbca2f7a-e328-4e8f-86eb-d20c5f0481b7_image_jpeg.jpg"
Function Room Hire - the Imperial Hotel Stroud,Hotel Restaurants,4.8(4 Ratings),"Station Rd,  Stroud",GL5 3AP,01453 764077 ,theimperialstroud.co.uk,"https://c.yell.com/t_bigRect,f_auto/44e83a19-e23b-4dd7-9c94-67bc48dd7dc0_image_jpeg.jpg"
Lumley Castle Hotel,Hotels,5.0(7 Ratings),  Chester Le Street,DH3 4NX,0191 389 1111 ,lumleycastle.com/,"https://c.yell.com/t_bigSquare,f_auto/d484232f-42b6-4d52-9472-719458116498_image_jpeg.jpg"
Canary Riverside Plaza Hotel,Hotels,4.8(4 Ratings),"46 Westferry Circus, Canary Wharf,  London",E14 8RS,020 7510 1999 ,canaryriversideplaza.com/en,"https://c.yell.com/t_bigRect,f_auto/c0728966-223f-4d0c-8226-b48057d0b2a1_image_jpeg.jpg"
The Blue Harbour Spa Plymouth,Health Spas and Resorts,5.0(11 Ratings),"Crowne Plaza Armada Way,  Plymouth",PL1 2HJ,01752 936149 ,oceanbeautysalon.co.uk/,"https://c.yell.com/t_bigRect,f_auto/99654687-3c1e-41f3-a125-11ddc43475c7_image_jpeg.jpg"
The Blue Harbour Spa Plymouth,Health Spas and Resorts,5.0(11 Ratings),"Crowne Plaza Armada Way,  Plymouth",PL1 2HJ,01752 936149 ,oceanbeautysalon.co.uk/,"https://c.yell.com/t_bigRect,f_auto/99654687-3c1e-41f3-a125-11ddc43475c7_image_jpeg.jpg"
Hilton London Croydon,Hotels,4.8(6 Ratings),"101 Waddon Way,  Croydon",CR9 4HH,020 8680 3000 ,www3.hilton.com/en/hotels/united-kingdom/hilton-london-croydon-CROHNHN/index.html,"https://c.yell.com/t_bigRect,f_auto/37586fbd-afa0-49f9-b497-7af641c58916_image_jpeg.jpg"
Haveli Conference & Banquet,Function Rooms and Banqueting,4.9(9 Ratings),"277 High St,  Slough",SL1 1BN,01753 517744 ,haveli.co.uk,"https://c.yell.com/t_bigRect,f_auto/e6adbe90-61c0-4317-a131-a002ffe22d4e_image_jpeg.jpg"
Park Manor Hotel,Hotels,5.0(5 Ratings),"Northstead Manor Drive,  Scarborough",YO12 6BB,01723 372090 ,parkmanor.co.uk,"https://c.yell.com/t_bigSquare,f_auto/53389ab2-7ffe-4e57-b034-f322c70b361e_image_jpeg.jpg"
Morgans Hotel,Hotels,4.8(4 Ratings),"Somerset Place,  Swansea",SA1 1RR,01792 484848 ,morganshotel.co.uk,"https://c.yell.com/t_bigSquare,f_auto/76f785f4-81a0-468f-993f-95679d2539b6_image_jpeg.jpg"
Holiday Inn Express Leeds - East,Hotels,4.7(17 Ratings),"Aberford Rd,  Leeds",LS26 8EJ,0113 288 0574 ,ihg.com/holidayinnexpress/hotels/gb/en/leeds/leeea/hoteldetail,"https://c.yell.com/t_bigRect,f_auto/5f51fdc0-5957-4a05-8d21-89016e469355_image_png.png"
Holiday Inn London - Wembley,Hotels,4.8(5 Ratings),"Empire Way,  Wembley",HA9 8DS,020 8902 8839 ,ihg.com/holidayinn/hotels/gb/en/wembley/lonwe/hoteldetail,"https://c.yell.com/t_bigRect,f_auto/dbcdf337-c56c-4718-a15d-ef5bc34f442c_image_png.png"
The Hollies Hotel,Hotels,4.8(5 Ratings),  Martock,TA12 6LG,01935 822232 ,thehollieshotel.co.uk/,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Killyhevlin Hotels & Lodges,Hotels,4.5(2 Ratings),"Dublin Rd, Killyhevlin,  Enniskillen",BT74 6RW,028 6632 3481 ,,"https://c.yell.com/t_bigRect,f_auto/38578c14-af43-41a4-895e-941af3e1e414_image_jpeg.jpg"
IHG,Hotels,4.5(8 Ratings),"Cartwright Drive, Titchfield,  Fareham",PO15 5RJ,0871 423 4828 ,,"https://c.yell.com/t_bigRect,f_auto/8a700f5c-0a79-406a-be43-775f552ebdcd_image_png.png"
Boho Beach House,Hotels,4.9(8 Ratings),"61 St. Michaels Rd,  Bournemouth",BH2 5DP,01202 619652 ,bohohotel.co.uk/,"https://c.yell.com/t_bigRect,f_auto/43b7f618-fbea-41bd-80f0-56be3ab4b499_image_jpeg.jpg"
The Jesmond Hotel,Hotels,5.0(4 Ratings),"15 Banks St,  Blackpool",FY1 1RN,01253 625716 ,,"https://c.yell.com/t_bigSquare,f_auto/84115991-7cf2-499c-93b4-6bc529a9c9fc_image_jpeg.jpg"
La Mon Hotel & Country Club,Hotels,5.0(1 Rating),"41 Gransha Rd,  Newtownards",BT23 5RF,028 9044 8631 ,lamon.co.uk,"https://c.yell.com/t_bigRect,f_auto/8ce517c6-87f9-4774-8ac5-aad48eddb532_image_png.png"
La Gaffe,Hotels,4.6(11 Ratings),"107-111 Heath St,  London",NW3 6SS,020 7435 8965 ,lagaffe.co.uk,"https://c.yell.com/t_bigRect,f_auto/1610fdc6-2afd-4986-95e5-71e156165ac8_image_png.png"
Royal Maritime Club,Wedding Venues,5.0(2 Ratings),"75-80 Queen St,  Portsmouth",PO1 3HS,023 9282 4231 ,royalmaritimeclub.co.uk/,"https://c.yell.com/t_bigRect,f_auto/1f5e9389-2f29-4481-b772-0de5904b3e4d_image_jpeg.jpg"
Oatlands Park Hotel,Hotels,5.0(6 Ratings),"146 Oatlands Drive,  Weybridge",KT13 9HB,01932 847242 ,oatlandsparkhotel.com,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Vanbrugh House Hotel,Hotels,4.5(6 Ratings),"20-24 St Michaels St,  Oxford",OX1 2EB,01865 244622 ,vanbrughhousehotel.co.uk/,"https://c.yell.com/t_bigRect,f_auto/10a9155e-a8d1-432c-9bd8-adfe57ad0869_image_jpeg.jpg"
The Royal Scots Club,Meeting Facilities,5.0(1 Rating),"29-31 Abercromby Place,  Edinburgh",EH3 6QE,0131 556 4270 ,,"https://c.yell.com/t_bigRect,f_auto/f20d3fe8-594a-43be-96c8-5d99e9ef5a3b_image_png.png"
The Royal Crescent Hotel & Spa,Hotels,4.8(4 Ratings),"16 Royal Crescent,  Bath",BA1 2LS,01225 823333 ,royalcrescent.co.uk,"https://c.yell.com/t_bigRect,f_auto/64af788a-5506-4889-b31f-1d072356bfae_image_jpeg.jpg"
Uddingston Physiotherapy Clinic,Physiotherapists,5.0(8 Ratings),"145 Main St,  Glasgow",G71 7EN,01698 539076 ,,"https://c.yell.com/t_bigSquare,f_auto/b25167f8-7ce7-4b37-bb90-4c08c9a405a9_image_jpeg.jpg"
Hilton Garden Inn Glasgow City Centre,Hotels,4.2(5 Ratings),"Finnieston Quay,  Glasgow",G3 8HN,0141 240 1002 ,hilton.com/en/hotels/glaccgi-hilton-garden-inn-glasgow-city-centre/,"https://c.yell.com/t_bigRect,f_auto/50a9c59c-8aae-4354-9b99-d157bcc70e51_image_jpeg.jpg"
Hotel Indigo,Hotels,4.6(7 Ratings),"51-59 York Place,  Edinburgh",EH1 3JD,0131 556 5577 ,ihg.com/hotelindigo/hotels/gb/en/edinburgh/edini/hoteldetail,"https://c.yell.com/t_bigRect,f_auto/3661774e-3954-4c58-9519-0eb6c0976454_image_png.png"
Holiday Inn Express Glenrothes,Hotels,4.6(9 Ratings),"Leslie Roundabout Leslie Road,  Glenrothes",KY6 3EP,0871 942 9024 ,ihg.com/holidayinnexpress/hotels/gb/en/glenrothes/glnuk/hoteldetail,"https://c.yell.com/t_bigRect,f_auto/b9bf6ce4-5e21-481a-9c1e-0fcc905d1452_image_png.png"
Amhurst Hotel,Hotels,4.0(1 Rating),"45 Amhurst Park,  London",N16 5DL,020 3597 3113 ,amhursthotel.co.uk/,"https://c.yell.com/t_bigSquare,f_auto/792afeb9-b97c-46a9-b5a9-26c10f42adc7_image_jpeg.jpg"
Sidney Hotel,Hotels,4.5(13 Ratings),"68-76 Belgrave Rd,  London",SW1V 2BP,020 7834 2738 ,sidneyhotel.com,"https://c.yell.com/t_bigSquare,f_auto/2d020190-aeee-4e43-861b-14f6fb3125b7_image_jpeg.jpg"
The Weary Friar Inn,Function Rooms and Banqueting,4.2(5 Ratings),"Pillaton,  Saltash",PL12 6QS,01579315000 ,wearyfriar.co.uk/,"https://c.yell.com/t_bigRect,f_auto/1a47476c-b1b8-4c3e-abbd-ff9e6e1970cd_image_jpeg.jpg"
Crowne Plaza Birmingham City Centre,Hotels,4.3(6 Ratings),"Central Square Holliday Street,  Birmingham",B1 1HH,0121 224 5000 ,ihg.com/crowneplaza/hotels/gb/en/birmingham/bhxct/hoteldetail,"https://c.yell.com/t_bigRect,f_auto/2e96ba9b-d1d5-487e-a38b-4992bd827396_image_png.png"
The Avalon Hotel,Hotels,5.0(1 Rating),"Atlantic Rd,  Tintagel",PL34 0DD,01840 770116 ,theavalonhotel.co.uk/,"https://c.yell.com/t_bigRect,f_auto/7d10b50f-be62-4310-911d-8c41a6cbb96c_image_png.png"
Penally Abbey Hotel & Restaurant,Hotels,5.0(1 Rating),"Penally Abbey Hotel,  Tenby",SA70 7PY,01834 843033 ,penally-abbey.com/,"https://c.yell.com/t_bigRect,f_auto/23ac234b-b9a6-46ab-9ca7-e15b65baf965_image_jpeg.jpg"
Drumoig Golf Hotel,Hotels,5.0(1 Rating),"Forgan Drive Drumoig,  St. Andrews",KY16 0DS,01382 541898/07880 551372,drumoiggolfhotel.com/,"https://c.yell.com/t_bigRect,f_auto/a0f20b30-d785-4370-b458-4cb8daaf53cb_image_jpeg.jpg"
The Winslow Hotel,Function Rooms and Banqueting,4.9(18 Ratings),"31 Goodison Rd,  Liverpool",L4 4EH,0151 378 5143 ,thewinslowhotel.co.uk,"https://c.yell.com/t_bigRect,f_auto/18032ceb-9a77-4951-883f-9dbf895262d0_image_png.png"
Wyboston Lakes,Conference Facilities and Services,4.8(37 Ratings),"Wyboston Lakes Great North Rd,  Bedford",MK44 3BA,0333 700 7667 ,wybostonlakes.co.uk,"https://c.yell.com/t_bigRect,f_auto/7e501507-1bdc-4c0b-a10b-1934f09b7aa8_image_jpeg.jpg"
Holiday Inn Express Cardiff Bay,Hotels,4.5(4 Ratings),"Longueil Close Schooner Way, Atlantic Wharf,  Cardiff",CF10 4EE,029 2044 9000 ,ihg.com/holidayinnexpress/hotels/gb/en/cardiff/cdfba/hoteldetail,"https://c.yell.com/t_bigRect,f_auto/897ed68c-047e-46a3-84d5-05852b45e985_image_png.png"
Weston Turville Golf Club,Function Rooms and Banqueting,3.8(4 Ratings),"New Rd,  Aylesbury",HP22 5QT,01296 322876/01494 928811,westonturvillegc.co.uk/,"https://c.yell.com/t_bigRect,f_auto/befdb72c-b7b1-4a62-8d60-9e49669290c0_image_png.png"
Burlington Palm Hotel,Hotels,5.0(1 Rating),"North Drive,  Great Yarmouth",NR30 1EG,01493 844568 ,burlington-hotel.co.uk,"https://c.yell.com/t_bigSquare,f_auto/775145dd-7637-412c-b1e4-99d44b8571af_image_jpeg.jpg"
Bothwell Bridge Hotel,Hotels,4.0(4 Ratings),"89 Main St,  Glasgow",G71 8EU,01698 852246 ,bothwellbridge-hotel.com,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Holiday Inn Express London Gatwick - Crawley,Hotels,4.6(8 Ratings),"Haslett Avenue East, Three Bridges,  Crawley",RH10 1UA,0871 942 9032 ,ihg.com/holidayinnexpress/hotels/gb/en/crawley/cryuk/hoteldetail,"https://c.yell.com/t_bigRect,f_auto/dac40a53-a6de-4667-a94f-142c4b5bb0ca_image_png.png"
Lordleaze Hotel & Restaurant,Hotels,5.0(3 Ratings),"Henderson Drive, Forton Road,  Somerset",TA20 2HW,01460 61066 ,,"https://c.yell.com/t_bigRect,f_auto/c9dca8fe-87af-47d4-bd3f-320314002215_image_jpeg.jpg"
The Belfry,Hotels,4.9(25 Ratings),"Lichfield Rd,  Sutton Coldfield",B76 9PR,01675 238600 ,thebelfry.co.uk/,"https://c.yell.com/t_bigRect,f_auto/aeb16378-8e55-43bb-844e-17d16b858dc1_image_jpeg.jpg"
Leaside Hotel,Hotels,4.8(4 Ratings),"72 New Bedford Rd,  Luton",LU3 1BT,01582 417643 ,leasidehotel.co.uk,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Principal York,Hotels,4.2(4 Ratings),"Station Rd,  York",YO24 1AA,01904 653681 ,phcompany.com/principal/york-hotel/,"https://c.yell.com/t_bigRect,f_auto/78b3e785-1b73-4649-a490-1631c189498f_image_jpeg.jpg"
Park Regis Hotel,Hotels,4.8(5 Ratings),"160 Broad St,  Birmingham",B15 1DT,0121 369 8888 ,parkregisbirmingham.co.uk,"https://c.yell.com/t_bigSquare,f_auto/cbed90e9-f3df-4417-9bfe-e4debc05c4bb_image_jpeg.jpg"
Crown & Crossed Swords Hotel,Hotels,3.9(7 Ratings),"Front St,  Consett",DH8 0HU,01207 502006 ,crowncrossswords.cok,"https://c.yell.com/t_bigRect,f_auto/62cd94bb-1250-43da-a10e-c9b6e723e0cc_image_jpeg.jpg"
The Cotford Hotel,Hotels,5.0(2 Ratings),"51 Graham Rd,  Malvern",WR14 2HU,01684 572427 ,cotfordhotel.co.uk,"https://c.yell.com/t_bigRect,f_auto/7b29ac7b-6943-49ef-84f5-ccf7eda11b24_image_jpeg.jpg"
The Lordleaze Hotel,Hotels,5.0(2 Ratings),"Henderson Drive Forton Rd,  Chard",TA20 2HW,01460 61066 ,lordleazehotel.com,"https://c.yell.com/t_bigSquare,f_auto/d10a095f-3c9a-4654-ab15-0f3ec2b54a5c_image_jpeg.jpg"
Www.Theanchoragebandb.Co.Uk,Hotel Restaurants,5.0(5 Ratings),"4 Brighton Rd,  Shoreham-By-Sea",BN43 6RG,07473 853548 ,theanchoragebandb.co.uk/,"https://c.yell.com/t_bigRect,f_auto/e29e4c47-6542-4deb-a6cc-3eca8b81dbe3_image_jpeg.jpg"
The Clee Hotel,Pub Restaurants,5.0(2 Ratings),"31-33 Clee Road,  Cleethorpes",DN35 8AD,01472 801938 ,cleehotel.com,"https://c.yell.com/t_bigRect,f_auto/0fc667d9-abc9-410f-8dad-9c077d799893_image_jpeg.jpg"
Travelstay.com,Hotels,4.5(111 Ratings),"113 Burford Business Centre, 11 Burford Road,  London",E15 2ST,0870 922 4100 ,,"https://c.yell.com/t_bigRect,f_auto/d3ac3b17-5da5-4ce7-a0bd-2a332e9d9de8_image_png.png"
Fox & Hounds Inn,Boutique Hotels,5.0(1 Rating),"19 The Green,  Oakham",LE15 8AP,01572 812403 ,thefoxinexton.co.uk,"https://c.yell.com/t_bigRect,f_auto/bb6fc0b8-a014-4482-982a-db50e2f2da4b_image_png.png"
The Petersham Hotel,Hotels,5.0(1 Rating),"Nightingale Lane,  Richmond",TW10 6UZ,020 8940 7471 ,petershamhotel.co.uk,"https://c.yell.com/t_bigRect,f_auto/92d2a8e7-4a81-476b-9e4e-88857cbbd73a_image_jpeg.jpg"
The York Hotel,Hotel Restaurants,4.0(4 Ratings),"138 Tettenhall Rd,  Wolverhampton",WV6 0BQ,01902 758211 ,theyorkhotel.com,"https://c.yell.com/t_bigRect,f_auto/d7dc15ba-fa00-42c5-990f-5af947fd41ee_image_jpeg.jpg"
Black Lion,Bed and Breakfast,4.8(4 Ratings),"58 Brighton Rd,  Surbiton",KT6 5PL,020 8399 8856 ,theblacklionsurbiton.co.uk,"https://c.yell.com/t_bigRect,f_auto/b4f01958-828f-4c5f-957c-f0fc0cfb67da_image_jpeg.jpg"
Paramount Hotel,Hotels,4.5(6 Ratings),"328 Mansfield Rd,  Nottingham",NG5 2EF,0115 962 1621 ,paramount-hotel.nottingham-hotels.org.uk,"https://c.yell.com/t_bigSquare,f_auto/22ab37ac-f980-4e65-aba7-0b9c6b95e21b_image_jpeg.jpg"
