Name,Category,Rating,Address,Post Code,Phone Number,Website,Image
Harpers Pizza,Pizza Delivery and Takeaway,2.0(10 Ratings),"14 Slater Street, Chinatown,  LIVERPOOL",L1 4BS,,,"https://c.yell.com/t_bigSquare,f_auto/1aa3e46a-e9a5-48fe-925b-b57a4a6d61d5_image_jpeg.jpg"
Domino's Pizza - Liverpool - London Road,Pizza Delivery and Takeaway,No Rating,"196 London Rd, Capital Gate,  Liverpool",L3 8JN,0151 707 7779 ,dominos.co.uk/,"https://c.yell.com/t_bigRect,f_auto/a77e9d31-0d63-42fe-8bc3-85367fa60019_image_png.png"
Chicken & Pizza Takeaway,Pizza Delivery and Takeaway,No Rating,"324 Scotland Rd,  Liverpool",L5 5AQ,0151 207 3331 ,,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Pizza Pronto,Fast Food Restaurants,No Rating,"45 Bold Street, Chinatown,  LIVERPOOL",L1 4EU,0151 709 1873 ,,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
American Pizza Slice,Pizza Delivery and Takeaway,No Rating,"122 Bold Street, Chinatown,  LIVERPOOL",L1 4JA,0151 928 0600 ,,"https://c.yell.com/t_bigSquare,f_auto/e1a26ac8-1995-45e8-a9fb-6870e43d88e3_image_jpeg.jpg"
Home Slice Pizza Ltd,Pizzerias,No Rating,"Grand Central Food Bazaar, 35, Renshaw St,  Liverpool",L1 2SF,07423 291029 ,home-slice.co.uk,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Maguire's Pizza Bar,Takeaway Food,No Rating,"77 Renshaw St,  Liverpool",L1 2SJ,07931 451048 ,,"https://c.yell.com/t_bigSquare,f_auto/33030b19-fcca-4468-af5d-7af0a51c1c4b_image_jpeg.jpg"
Domino's Pizza,Pizza Delivery and Takeaway,No Rating,"6 Jennifer Avenue,  Liverpool",L5 5AA,0151 207 0111 ,dominos.co.uk/,"https://c.yell.com/t_bigRect,f_auto/fdb5b2de-de6e-4eef-817e-d30426235b03_image_png.png"
Club Pizza Ltd,Italian Restaurants,No Rating,"85 Bold St,  Liverpool",L1 4HF,0151 708 6566 ,theitalianclubliverpool.co.uk,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Pizza Express,Pizzerias,No Rating,"16 Monarch Quay, Pavilion Building,  Liverpool",L3 4BX,0151 707 1566 ,pizzaexpress.com,"https://c.yell.com/t_bigSquare,f_auto/34020086-52e7-4007-85cc-90d8732251fb_image_jpeg.jpg"
Papa John's,Pizza Delivery and Takeaway,No Rating,"Unit 1A Prescot St,  Liverpool",L7 8UL,0151 263 0500 ,papajohns.co.uk,"https://c.yell.com/t_bigSquare,f_auto/4cf563c4-024c-4bd5-978d-64c3e59017a3_image_jpeg.jpg"
Pizza King,Pizza Delivery and Takeaway,No Rating,"26 Berry Street, Chinatown,  LIVERPOOL",L1 4JF,0151 709 6975 ,,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Pizza King,Fast Food Restaurants,No Rating,"26 Berry Street, Chinatown,  LIVERPOOL",L1 4JF,0151 708 6066 ,,"https://c.yell.com/t_bigSquare,f_auto/cf44d349-8211-40fc-977b-a31767d942f7_image_jpeg.jpg"
American Pizza Slice,Pizzerias,No Rating,"122 Bold Street,  Liverpool",L1 4JA,0151708 8088 ,,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Nightcrawler Pizza,Pizzerias,No Rating,"Slater Street, Chinatown,  LIVERPOOL",L1 4BX,,,"https://c.yell.com/t_bigSquare,f_auto/87a3ee82-7f1a-406a-9184-d6abea8f6d2e_image_jpeg.jpg"
