Name,Category,Rating,Address,Post Code,Phone Number,Website,Image
Travelodge Hotels Ltd,Hotels,3.0(1 Rating),"25 Old Haymarket,  Liverpool",L1 6ER,0871 984 6156 ,travelodge.co.uk/hotels/84/cheltenham-hotel,"https://c.yell.com/t_bigSquare,f_auto/cf728ee9-2e91-44d9-9b2a-d914a2056ce6_image_jpeg.jpg"
The Sir Thomas Hotel,Hotels,3.0(1 Rating),"24 Sir Thomas St,  Liverpool",L1 6JB,0151 236 1366 ,sirthomashotel.co.uk,"https://c.yell.com/t_bigSquare,f_auto/fb4cc6cc-11ce-43d5-a4ea-4901af4e87ae_image_jpeg.jpg"
Aloft Liverpool,Hotels,No Rating,"No. 1 North John St,  Liverpool",L2 5QW,0151 294 3970 ,marriott.com/hotels/travel/lplal-aloft-liverpool/,"https://c.yell.com/t_bigRect,f_auto/d9a84063-1663-4305-983c-17bb9b24cef2_image_jpeg.jpg"
Travelodge Hotels Ltd,Hotels,4.0(1 Rating),"The Strand,  Liverpool",L2 7SR,0871 984 6486 ,travelodge.co.uk/hotels/84/cheltenham-hotel,"https://c.yell.com/t_bigSquare,f_auto/16b12b25-4232-4044-9ced-59bf2f52ff57_image_jpeg.jpg"
Tune Hotels,Hotels,No Rating,"15 Castle Street,  LIVERPOOL",L2 4SX,,tunehotels.com/,"https://c.yell.com/t_bigSquare,f_auto/780ba3f8-408b-4e9d-aead-2ec6381b653f_image_jpeg.jpg"
Sleep Retreat Hotel Ltd,Hotels,No Rating,"Horton House, Exchange Flags,  Liverpool",L2 3PF,0333 577 2266 ,sleepretreathotels.com,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
OYO Vincent Apartments,Hotels,No Rating,"15-17 Stanley St,  Liverpool",L1 6AA,020 8089 8579 ,oyorooms.com/h/79509,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
The Liverpool Racquet Club Ltd,Hotels,No Rating,"The Hargreaves Building, 5 Chapel St,  Liverpool",L3 9AG,0151 236 6676 ,racquetclub.org.uk,"https://c.yell.com/t_bigRect,f_auto/29ff55d0-3c36-4c74-8155-1389cff0633b_image_jpeg.jpg"
The Mercure Atlantic Tower Hotel,Hotels,No Rating,"Chapel St,  Liverpool",L3 9RE,0871 376 9025 ,all.accor.com/lien_externe.svlt,"https://c.yell.com/t_bigRect,f_auto/f90d4073-094c-477d-8e89-e4523cefe5ea_image_jpeg.jpg"
Z Hotels,Hotels,No Rating,"2A North John Street,  LIVERPOOL",L2 4SA,0151 556 1770 ,thezhotels.com,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Liverpool Convention Bureau,Conference Facilities and Services,No Rating,"39 Old Hall St,  Liverpool",L3 9PP,0151 600 2987 ,liverpoolconventionbureau.com,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Tune Hotels,Hotels,No Rating,"3-19 Queen Buildings Castle St,  Liverpool",L2 4SW,0151 239 5070 ,,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
The Eleanor Rigby Hotel,Hotels,No Rating,"34 Stanley Street,  LIVERPOOL",L1 6AL,0151 236 4656 ,,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Days Inn,Hotels,4.5(2 Ratings),"James St,  Liverpool",L2 7PQ,0151 203 1910 ,daysinnliverpool.co.uk,"https://c.yell.com/t_bigSquare,f_auto/d37ef82b-30a8-4801-9fd5-1f189fe53395_image_jpeg.jpg"
Hard Days Night Hotel Liverpool,Hotels,No Rating,"Central Buildings North John St,  Liverpool",L2 6RR,0151 668 0478 ,millenniumhotels.com/en/liverpool/hard-days-night-hotel-liverpool/,"https://c.yell.com/t_bigRect,f_auto/7c550b16-5149-4bce-90a1-985bd05b9ff8_image_jpeg.jpg"
Hotel Pullman Liverpool,Hotels,No Rating,"Kings Dock,  Liverpool",L3 4FP,0151 945 1000 ,all.accor.com/lien_externe.svlt,"https://c.yell.com/t_bigSquare,f_auto/2a54b6e0-8beb-47ef-9b88-7253251c364c_image_jpeg.jpg"
Liverpool John Moores University Conference And Event Services,Conference Facilities and Services,No Rating,"2 Rodney Street,  Liverpool",L1 2UA,0151 2313511 ,,"https://c.yell.com/t_bigSquare,f_auto/50c05372-de12-4387-908f-4250d73d19dd_image_jpeg.jpg"
Campanile Hotel,Hotels,No Rating,"Chaloner St,  Liverpool",L3 4AJ,0151 709 8104 ,campanile.com,"https://c.yell.com/t_bigSquare,f_auto/ea874090-d9b7-4cd1-8af4-3288ae9ce77a_image_jpeg.jpg"
Yha Liverpool,Hotels,No Rating,"25 Tabley Street,  Liverpool",L1 8EE,0845 0805104 ,yha.org.uk,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Dolby Hotel,Hotels,No Rating,"36-42 Chaloner St,  Liverpool",L3 4DE,0151 708 7272 ,dolbyhotels.co.uk,"https://c.yell.com/t_bigSquare,f_auto/c170fb13-789c-4960-add3-4e4cf10fec43_image_jpeg.jpg"
Cocoon @ International Inn,Hotels,No Rating,"4 South Hunter St,  Liverpool",L1 9JG,0151 709 8135 ,cocoonliverpool.co.uk,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Pullman,Hotels,No Rating,"Keel Wharf,  LIVERPOOL",L3 4FN,0151 945 1000 ,pullmanhotels.com/,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
The Liver View Hotel,Hotels,No Rating,"44 Church Rd,  Wallasey",CH44 7BA,0151 639 5723 ,liverview.com,"https://c.yell.com/t_bigRect,f_auto/6e942766-88b8-464b-b09f-c7207aa510d2_image_png.png"
2 Blackburne Terrace,Hotels,No Rating,"2 Blackburne Terrace,  Liverpool",L8 7PJ,0151 708 5474 ,2blackburneterrace.com/,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
24 Catharine St Hotel,Hotels,No Rating,"24 Catharine St,  Liverpool",L8 7NL,0151 709 9159 ,,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
The Dolby Hotel,Hotels,No Rating,"36-42, Chaloner Street,  Liverpool",L3 4DE,0845 0805104 ,,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
The Winslow Hotel,Function Rooms and Banqueting,4.9(18 Ratings),"31 Goodison Rd,  Liverpool",L4 4EH,0151 378 5143 ,thewinslowhotel.co.uk,"https://c.yell.com/t_bigRect,f_auto/18032ceb-9a77-4951-883f-9dbf895262d0_image_png.png"
Trivelles Hotels,Hotels,No Rating,"233 Stanley Rd,  Liverpool",L5 7QD,0151 345 9120 ,trivelleshotels.com,"https://c.yell.com/t_bigSquare,f_auto/4ab2de0c-2bfe-409b-8f44-b93a21cb887d_image_jpeg.jpg"
The Sandon,Wedding Venues,5.0(1 Rating),"166-182 Oakfield Rd, Anfield,  Liverpool",L4 0UH,0151 286 9623 ,thesandon.com,"https://c.yell.com/t_bigSquare,f_auto/c3e22ff7-5fc3-43ee-85d6-4771ddccdf37_image_jpeg.jpg"
The Georgian Town House Hotel,Hotels,No Rating,"60 Upper Parliament St,  Liverpool",L8 7LF,0151 708 0856 ,thegeorgiantownhousehotel.co.uk,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
The Glenbuck Hotel,Hotels,No Rating,"70 Walton Breck Road, Anfield,  LIVERPOOL",L4 0RF,,,"https://c.yell.com/t_bigSquare,f_auto/8f0cc6c0-6cf3-4aaa-a12e-b82584d86ff7_image_jpeg.jpg"
Maple Hotel,Hotels,No Rating,"91 Edge Lane,  Liverpool",L7 2PD,0151 260 6177 ,maplehotelliverpool.com,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Travelodge Hotels Ltd,Hotels,No Rating,"Brunswick Dock Sefton St,  Liverpool",L3 4DZ,0871 984 6030 ,travelodge.co.uk/hotels/84/cheltenham-hotel,"https://c.yell.com/t_bigSquare,f_auto/e3f67222-d99e-4550-ad86-451bcbf355fe_image_jpeg.jpg"
The Yacht Club Bar & Restaurant,Hotel Restaurants,No Rating,"Liverpool Marina Coburg Wharf,  Liverpool",L3 4BP,0151 707 6888 ,theyachtclubliverpool.co.uk,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Epsteins Guest House,Hotels,No Rating,"27 Anfield Rd,  Liverpool",L4 0TF,07810 100900 ,epsteinhouse.co.uk/,"https://c.yell.com/t_bigSquare,f_auto/b4f54bda-c743-4288-affd-f75940db7ff1_image_jpeg.jpg"
Premier Inn Birkenhead Town Centre,Hotels,No Rating,"Conway St,  Birkenhead",CH41 6HT,0333 003 7892 ,premierinn.com/gb/en/hotels/england/merseyside/birkenhead/birkenhead-town-centre.html,"https://c.yell.com/t_bigRect,f_auto/81fc8f59-eb00-4a1b-afa2-59b12715b6e6_image_jpeg.jpg"
Arinza Apartments,Hotels,No Rating,"1 Beaumont St,  Liverpool",L8 1UJ,0845 4566399 ,arinza-apartments.co.uk,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Beech Mount Hotel,Hotels,No Rating,"1-3 Beech Mount,  Liverpool",L7 0HL,0151 264 9189 ,beechmountexecutive.co.uk,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
The Pineapple Hotel,Hotels,No Rating,"258 Park Road,  LIVERPOOL",L8 4UE,,,"https://c.yell.com/t_bigSquare,f_auto/dc1afa5e-46f4-4705-a488-cba0305a9b27_image_jpeg.jpg"
The Winslow Hotel,Function Rooms and Banqueting,No Rating,"31 Goodison Rd,  Liverpool",L4 4EH,0151 521 3186 ,thewinslowhotel.co.uk,"https://c.yell.com/t_bigRect,f_auto/af781a7d-82ab-45a3-8d91-cd643addd079_image_jpeg.jpg"
Snooze,Hotels,5.0(1 Rating),"232 Picton Road,  ",L15 4LL,0845 0805104 ,,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Sky Line Fares Ltd,Hotels,No Rating,"77 Vandyke St,  Liverpool",L8 0RS,07470 074004 ,,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Travelodge Hotels Ltd,Hotels,5.0(1 Rating),"Marine Point Kings Parade, New Brighton,  Wallasey",CH45 2PB,0871 984 6476 ,travelodge.co.uk/hotels/84/cheltenham-hotel,"https://c.yell.com/t_bigSquare,f_auto/dbb91051-c40f-418a-b558-5cd31f8cf610_image_jpeg.jpg"
The Mountford Hotel,Hotels,No Rating,"52-54 Croxteth Rd,  Liverpool",L8 3SQ,0151 291 0509 ,themountfordhotel.co.uk,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Regent Maritime Hotel,Hotels,No Rating,"58 Regent Rd,  Bootle",L20 8DB,0151 922 4090 ,regentmaritimehotel.com,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Solna Hotel,Hotels,No Rating,"4 Croxteth Drive,  Liverpool",L17 3AD,0151 734 3398 ,solnahotel.com,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Travelodge Hotels Ltd,Hotels,No Rating,"Liverpool Innovation Park, Edge Lane,  Liverpool",L7 9NJ,0871 984 6546 ,travelodge.co.uk/hotels/84/cheltenham-hotel,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Beech Mount Grove Suites,Hotels,1.0(1 Rating),"Croxteth Grove,  Liverpool",L8 0RU,0845 0805104 ,,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Hallmark Liverpool South,Hotels,No Rating,"3 Aigburth Drive,  Liverpool",L17 3AA,0151 727 4411 ,hallmarkhotels.co.uk,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Lyndan Guest House,Hotels,No Rating,"79 Binns Rd,  Liverpool",L7 9NF,07838 707091 ,thelyndan.co.uk,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Ullet Suites,Hotels,No Rating,"85 Ullet Road,  Liverpool",L17 2AA,0151264 9189 ,,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Daniel House,Hotels,No Rating,"31 Trinity Rd,  Bootle",L20 3TB,0151 922 5606 ,danielhouseliverpool.co.uk,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Hollins Hey Hotel,Hotels,3.0(1 Rating),"191 Victoria Rd, New Brighton,  Wallasey",CH45 0JY,0151 691 1171 ,hollinsheyhotel.co.uk,"https://c.yell.com/t_bigSquare,f_auto/61c34228-7a45-4a2f-9959-1ba9e0925100_image_jpeg.jpg"
Prince of Wales Hotel,Hotels,No Rating,"155-157 Rice Lane, Aintree,  LIVERPOOL",L9 1AF,,,"https://c.yell.com/t_bigSquare,f_auto/2f5af672-9871-4844-a355-541aea892c83_image_jpeg.jpg"
Premier Inn Liverpool (West Derby),Hotels,No Rating,"Queens Drive,  Liverpool",L13 0DL,0333 321 1231 ,premierinn.com/gb/en/hotels/england/merseyside/liverpool/liverpool-west-derby.html,"https://c.yell.com/t_bigRect,f_auto/a6dd85b0-6890-4011-a935-a4204a6c9fb2_image_jpeg.jpg"
Green Park Hotel,Hotels,1.0(2 Ratings),"4-6 Greenbank Drive,  Liverpool",L17 1AW,0151 733 3382 ,bedand-breakfastliverpool.co.uk,"https://c.yell.com/t_bigSquare,f_auto/d8c0ea8b-a7b6-4c4f-962f-77a46336cab6_image_jpeg.jpg"
Stefton Park Hotel,Hotels,No Rating,"37 Aigburth Drive,  Liverpool",L17 4JE,0151 727 7380 ,seftonparkhotel.co.uk,"https://c.yell.com/t_bigSquare,f_auto/2167ac72-89ca-4deb-bbe8-6c86e0d0cdaa_image_jpeg.jpg"
Travelodge Hotels Ltd,Hotels,No Rating,"502 Queen's Drive,  Liverpool",L13 0AS,0871 559 1827 ,travelodge.co.uk/hotels/84/cheltenham-hotel,"https://c.yell.com/t_bigSquare,f_auto/f558d4db-a1f4-4872-8f38-26d8ef4185f5_image_jpeg.jpg"
The Queen's Royal,Hotel Restaurants,No Rating,"Marine Promenade, New Brighton,  Wallasey",CH45 2JT,0151 691 0101 ,thequeensroyal.com,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
The Cuckoo Hotel,Hotels,No Rating,"123 Moss Lane,  Liverpool",L9 8AQ,0151525 6928 ,,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Grove House Hotel,Hotels,No Rating,"Grove Rd,  Wallasey",CH45 3HF,0151 639 3947 ,thegrovehouse.co.uk,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Function Rooms Liverpool,Party Venues,No Rating,"37 Aigburth Drive,  Liverpool",L17 4JE,0151 374 2351 ,,"https://c.yell.com/t_bigSquare,f_auto/e4e8d1f5-4425-404c-81a1-71c41833bc9d_image_jpeg.jpg"
Shrewsbury Lodge,Hotels,No Rating,"31 Shrewsbury Rd,  Prenton",CH43 2JB,0151 652 4029 ,shrewsbury-hotel.com,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
"Holiday Inn Express Liverpool - Knowsley M57,Jct.4",Hotels,5.0(1 Rating),"Ribblers Lane, Liverpool,  Prescot",L34 9HA,0151 549 2700 ,ihg.com/holidayinnexpress/hotels/gb/en/liverpool/lplrl/hoteldetail,"https://c.yell.com/t_bigRect,f_auto/b66b2394-b929-473a-85a2-53dbbc3c201b_image_png.png"
The Riverhill,Hotels,No Rating,"19 Talbot Rd,  Prenton",CH43 2HJ,0151 653 3773 ,theriverhill.co.uk,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
My Chair Cover Hire North West,Wedding Venues,2.3(6 Ratings),"118 Knowsley Rd,  Bootle",L20 4NR,0151 287 9275 ,mychaircoverhirenorthwest.co.uk,"https://c.yell.com/t_bigRect,f_auto/f8aba662-edd1-4587-aa66-bfe3194b8adb_image_jpeg.jpg"
Crowne Plaza Liverpool John Lennon Airport,Hotels,5.0(1 Rating),"Liverpool Airport, Speke Aerodrome,  Liverpool",L24 8QD,0151 494 5000 ,ihg.com/crowneplaza/hotels/gb/en/liverpool/lplcp/hoteldetail,"https://c.yell.com/t_bigRect,f_auto/d93a91aa-2614-4385-a4c5-a50e0dde08d5_image_png.png"
The Marlborough Hotel,Hotels,No Rating,"21 Crosby Rd South,  Liverpool",L22 1RG,0151 928 7709 ,,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Travelodge Hotels Ltd,Hotels,No Rating,"531 Aigburth Rd,  Liverpool",L19 9DN,0871 559 1828 ,travelodge.co.uk/hotels/84/cheltenham-hotel,"https://c.yell.com/t_bigSquare,f_auto/f63e23b7-373a-48b7-ada8-11dfd9e2d5d8_image_jpeg.jpg"
Bridge Inn,Hotels,No Rating,"Bolton Rd,  Wirral",CH62 4UQ,0151 645 8441 ,flaminggrillpubs.com/pub/bridge-inn--hotel-port-sunlight/m6651/,"https://c.yell.com/t_bigSquare,f_auto/9440a970-4c0f-4da5-87f1-547b926fd92a_image_jpeg.jpg"
Premier Inn,Hotels,No Rating,"1 Ormskirk Rd,  Liverpool",L9 5AD,0151 530 3700 ,premierinn.com,"https://c.yell.com/t_bigSquare,f_auto/aef473c4-f2f6-467d-b8e5-1e24e9b5314d_image_jpeg.jpg"
Leverhulme Hotel,Hotels,No Rating,"Central Rd,  Wirral",CH62 5EH,0151 644 6655 ,leverhulmehotel.co.uk,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Premier Inn Liverpool Aintree,Hotels,No Rating,"1 Ormskirk Rd,  Liverpool",L9 5AS,0871 527 8612 ,premierinn.com/gb/en/hotels/england/merseyside/liverpool/liverpool-aintree.html,"https://c.yell.com/t_bigRect,f_auto/aa415504-ce0c-4832-92c6-d3e9a40dbfc6_image_jpeg.jpg"
Travelodge Hotels Ltd,Hotels,No Rating,"East Lancashire Rd, Norris Green,  Liverpool",L11 9DH,0871 984 6437 ,travelodge.co.uk/hotels/84/cheltenham-hotel,"https://c.yell.com/t_bigSquare,f_auto/1f138494-944f-4b0a-9af2-50d0a8d16495_image_jpeg.jpg"
Premier Inn Wirral (Childer Thornton) hotel,Hotels,5.0(1 Rating),"New Chester Rd,  Ellesmere Port",CH66 1QW,0333 321 9183 ,premierinn.com/gb/en/hotels/england/merseyside/wirral/wirral-childer-thornton.html,"https://c.yell.com/t_bigRect,f_auto/c954465b-5a8f-4f61-a437-49be8e505777_image_jpeg.jpg"
Suites Hotel,Hotels,4.0(1 Rating),"Ribblers Lane,  Prescot",L34 9HA,0151 549 2222 ,suiteshotelgroup.com,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
The Royal Hotel,Wedding Venues,No Rating,"Marine Terrace,  Liverpool",L22 5PR,0151 928 2332 ,liverpool-royalhotel.co.uk,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Premier Inn Liverpool (Roby),Hotels,No Rating,"Roby Rd,  Liverpool",L36 4HD,0871 527 8616 ,premierinn.com/gb/en/hotels/england/merseyside/liverpool/liverpool-roby.html,"https://c.yell.com/t_bigRect,f_auto/042d1d04-be55-48b7-83b5-7ff7b2583a44_image_jpeg.jpg"
Travelodge Hotels Ltd,Hotels,No Rating,"Pool Lane, Bromborough,  Wirral",CH62 4UE,0871 984 6439 ,travelodge.co.uk/hotels/84/cheltenham-hotel,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
The Park Hotel,Hotels,No Rating,"Dunnings Bridge Rd,  Bootle",L30 6YN,0151 525 7555 ,theparkhotel.biz,"https://c.yell.com/t_bigSquare,f_auto/a236c2f4-deca-4197-8973-fcdc0ac07ea5_image_jpeg.jpg"
Leasowe Castle,Hotels,No Rating,"Leasowe Rd,  Wirral",CH46 3RF,0151 606 9191 ,leasowecastle.com,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
The Palatine,Hotels,No Rating,"1 Island Rd,  Liverpool",L19 1RL,0151 475 0999 ,palatinehotel.co.uk,"https://c.yell.com/t_bigSquare,f_auto/b07dfb0e-05f6-48ce-8426-d57400487dd5_image_jpeg.jpg"
Premier Inn Wirral (Bromborough) hotel,Hotels,No Rating,"High St,  Wirral",CH62 7EZ,0333 321 9182 ,premierinn.com,"https://c.yell.com/t_bigSquare,f_auto/f365469e-8dff-47c1-bf03-755ea0d11084_image_jpeg.jpg"
Travelodge Hotels Ltd,Hotels,5.0(1 Rating),"A41 Northbound, 1408, New Chester Rd,  Wirral",CH62 9AQ,0871 984 6184 ,travelodge.co.uk/hotels/84/cheltenham-hotel,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Premier Inn Wirral (Greasby),Hotels,No Rating,"Greasby Rd,  Wirral",CH49 2PP,0871 527 9176 ,premierinn.com/gb/en/hotels/england/merseyside/wirral/wirral-greasby.html,"https://c.yell.com/t_bigRect,f_auto/cba022d1-cc32-450f-bfb4-1187f170ed7e_image_jpeg.jpg"
L3 Living,Hotels,No Rating,"42 Crosby Rd North,  Liverpool",L22 4QQ,0151 236 0679 ,l3living.com,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Village Hotel Liverpool,Hotels,4.5(2 Ratings),"Fallows Way,  Prescot",L35 1RZ,0151 556 4585 ,village-hotels.co.uk,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
"Holiday Inn Express Liverpool - Knowsley M57, Jct.4",Hotels,No Rating,"Express By Holiday Inn, Ribblers Lane,  Prescot",L34 9HA,0871 423 4828 ,,"https://c.yell.com/t_bigRect,f_auto/1a17ed5f-caa2-4e9c-a750-d670fe8b3a63_image_png.png"
Premier Inn Liverpool North,Hotels,No Rating,"Northern Perimeter Rd, Netherton,  Bootle",L30 7PT,0333 321 1236 ,premierinn.com/gb/en/hotels/england/merseyside/liverpool/liverpool-north.html,"https://c.yell.com/t_bigRect,f_auto/0268bd7d-7c85-443f-9453-766f38e2f60b_image_jpeg.jpg"
Travelodge Hotels Ltd,Hotels,No Rating,"1 Speke Hall Avenue,  Liverpool",L24 1UX,0871 984 6528 ,travelodge.co.uk/hotels/84/cheltenham-hotel,"https://c.yell.com/t_bigSquare,f_auto/b9f9375c-9aae-4d2a-9e53-b88d30047cd5_image_jpeg.jpg"
Premier Inn Liverpool John Lennon Airport,Hotels,No Rating,"57 Speke Hall Avenue,  Liverpool",L24 1YD,0871 527 8626 ,premierinn.com/gb/en/hotels/england/merseyside/liverpool/liverpool-john-lennon-airport.html,"https://c.yell.com/t_bigRect,f_auto/30933f4d-8f93-48d4-b1c0-f939da3c7905_image_jpeg.jpg"
Premier Inn Liverpool (Tarbock),Hotels,No Rating,"Wilson Rd,  Liverpool",L36 6AD,0871 527 8618 ,premierinn.com/gb/en/hotels/england/merseyside/liverpool/liverpool-tarbock.html,"https://c.yell.com/t_bigRect,f_auto/2a2dcb33-c956-42bc-b071-9d2b138bac8f_image_jpeg.jpg"
Windmill Hotel,Hotels,No Rating,"Summerfield,  Liverpool",L33 1DE,0151 548 7027 ,,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
The Ship Hotel - Stange & Co,Hotels,4.0(1 Rating),"The Parade,  Neston",CH64 6SA,0151 336 3931 ,the-shiphotel.co.uk,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Hilton Hotel,Hotels,No Rating,"Unit 2.4 Liverpool John Lennon Airp, Speke Hall Avenue,  Liverpool",L24 1YD,0151 448 5600 ,hamptoninn3.hilton.com/en/hotels/united-kingdom/hampton-by-hilton-liverpool-john-lennon-airport-LPLJLHX/index.html,"https://c.yell.com/t_bigRect,f_auto/186228e2-efa0-4cb2-a5d3-c43b275e1ee8_image_jpeg.jpg"
Premier Inn Liverpool John Lennon Airport,Hotels,No Rating,"Speke Hall Avenue,  Liverpool",L24 1YD,0845 0805104 ,hamptonbyhilton.com,https://yell.com/searchfe/yframe/yelldotcom/default/_yframe/min/images/yell-dummy.png
Premier Inn Wirral (Heswall),Hotels,No Rating,"2A Chester Rd, Gayton,  Wirral",CH60 3SD,0871 527 9185 ,premierinn.com/gb/en/hotels/england/merseyside/wirral/wirral-heswall.html,"https://c.yell.com/t_bigRect,f_auto/1dcbe665-e33f-4105-a70f-840b21e591a9_image_jpeg.jpg"
